659,659,Anton Osokin,CS HSE,Simon Lacoste-Julien,Université de Montréal,On Structured Prediction Theory with Calibrated Convex Surrogate Losses.
660,660,Avrim Blum,Toyota Technological Institute at Chicago,Mingda Qiao,Tsinghua University,Collaborative PAC Learning.
661,661,Noga Alon,Tel Aviv University,Amir Yehudayoff,Technion - Israel institue of Technology,Submultiplicative Glivenko-Cantelli and Uniform Convergence of Revenues.
662,662,Vitaly Kuznetsov,Google Research,Mehryar Mohri,Courant Institute and Google,Discriminative State Space Models.
663,663,Zhengyuan Zhou,Stanford University,Claire Tomlin,UC Berkeley,Countering Feedback Delays in Multi-Agent Learning.
664,664,Hong Namkoong,Stanford University,John Duchi,Stanford,Variance-based Regularization with Convex Objectives.
665,665,Aditi Raghunathan,Stanford University,Ravishankar Krishnawamy,Microsoft Research India,Learning Mixture of Gaussians with Streaming Data.
666,666,Heinrich Jiang,Google,Heinrich Jiang,Google,On the Consistency of Quick Shift.
667,667,Yuting Wei,"University of California, Berkeley",Martin Wainwright,UC Berkeley,Early stopping for kernel boosting algorithms: A general analysis with localized complexities.
668,668,Kevin Lin,Carnegie Mellon University,Ryan Tibshirani,Carnegie Mellon University,"A Sharp Error Analysis for the Fused Lasso, with Application to Approximate Changepoint Screening."
669,669,Chuang Wang,Harvard University,Yue Lu,Harvard University,The Scaling Limit of High-Dimensional Online Independent Component Analysis.
670,670,Ashkan Panahi,North Carolina State University,Babak Hassibi,Caltech,A Universal Analysis of Large-Scale Regularized Least Squares Solutions.
671,671,Bowei Yan,Jump Trading,Purnamrita Sarkar,UT Austin,Convergence of Gradient EM on Multi-component Mixture of Gaussians.
672,672,Aaditya Ramdas,"University of California, Berkeley",Michael Jordan,UC Berkeley,Online control of the false discovery rate with decaying memory.
673,673,Amélie Héliou,Criteo,Panayotis Mertikopoulos,CNRS (French National Center for Scientific Research),Learning with Bandit Feedback in Potential Games.
674,674,Roel Dobbe,"AI Now Institute, New York University",Claire Tomlin,UC Berkeley,Fully Decentralized Policies for Multi-Agent Systems: An Information Theoretic Approach.
675,675,Andres Munoz,Google,Sergei Vassilvitskii,Google,Revenue Optimization with Approximate Bid Predictions.
676,676,Miro Dudik,Microsoft Research,Jenn Wortman Vaughan,Microsoft Research,A Decomposition of Forecast Error in Prediction Markets.
677,677,Santiago Balseiro,Duke University,IIIS Song Zuo,"IIIS, Tsinghua University",Dynamic Revenue Sharing.
678,678,Christos Dimitrakakis,Chalmers / Harvard / Lille / Oslo,Paul Tylkin,Harvard University,Multi-View Decision Processes: The Helper-AI Problem.
