19,19,Liping Liu,Tufts University,David Blei,Columbia University,Context Selection for Embedding Models.
20,20,Haizi Yu,University of Illinois at Urbana-Champaign,Lav Varshney,University of Illinois at Urbana-Champaign,Probabilistic Rule Realization and Selection.
21,21,Song Liu,University of Bristol,Kenji Fukumizu,Institute of Statistical Mathematics,Trimmed Density Ratio Estimation.
22,22,Thomas Bonald,Telecom ParisTech,Richard Combes,Centrale-Supelec,A Minimax Optimal Algorithm for Crowdsourcing.
23,23,Long Jin,University of California San Diego,Zhuowen Tu,"University of California, San Diego",Introspective Classification with Convolutional Nets.
24,24,Feng Nan,Boston University,Venkatesh Saligrama,Boston University,Adaptive Classification for Prediction Under a Budget.
25,25,Bo-Jian Hou,LAMDA Group,Zhi-Hua Zhou,Nanjing University,Learning with Feature Evolvable Streams.
26,26,Bikash Joshi,University of Grenoble Alpes,Yury Maximov,Los Alamos National Laboratory and  Skolkovo Institute of Science and Technology,Aggressive Sampling for Multi-class to Binary Reduction with Applications to Text Classification.
27,27,Rizal Fathony,University of Illinois at Chicago,Brian Ziebart,University of Illinois at Chicago,Adversarial Surrogate Losses for Ordinal Regression.
28,28,Matthias Hein,Saarland University,Maksym Andriushchenko,Saarland University,Formal Guarantees on the Robustness of a Classifier against Adversarial Manipulation.
29,29,Sven Peter,University Heidelberg,Boaz Nadler,Weizmann Institute of Science,Cost efficient gradient boosting.
30,30,Guolin Ke,Microsoft Research,Tie-Yan Liu,Microsoft Research,LightGBM: A Highly Efficient Gradient Boosting Decision Tree.
31,31,Emmanouil Platanios,Carnegie Mellon University,Eric Horvitz,Microsoft Research,Estimating Accuracy from Unlabeled Data: A Probabilistic Logic Approach.
32,32,Paroma Varma,Stanford University,Chris Ré,Stanford,Inferring Generative Model Structure with Static Analysis.
33,33,Zhao Song,Duke University,Lawrence Carin,Duke University,Scalable Model Selection for Belief Networks.
34,34,Kristjan Greenewald,University of Michigan,Alexander Giessing,University of Michigan,"Time-dependent spatially varying graphical models, with application to brain fMRI data analysis."
35,35,Toan Tran,The University of Adelaide,Ian Reid,University of Adelaide,A Bayesian Data Augmentation Approach for Learning Deep Models.
36,36,Kris Bouchard,Lawrence Berkeley National Laboratory,Sharmodeep Bhattacharya,Oregon State University,Union of Intersections (UoI) for Interpretable Data Driven Discovery and Prediction.
37,37,Christoph Hofer,University of Salzburg,Andreas Uhl,University of Salzburg,Deep Learning with Topological Signatures.
38,38,Søren Dahlgaard,University of Copenhagen,Mikkel Thorup,University of Copenhagen,Practical Hash Functions for Similarity Estimation and Dimensionality Reduction.
