139,139,Maayan Harel,Technion,Shie Mannor,Technion,The Perturbed Variation.
140,140,Soumya Ghosh,IBM Research,Michael J Black,Max Planck Institute for Intelligent Systems,From Deformations to Parts: Motion-based Segmentation of 3D Objects.
141,141,Xinhua Zhang,University of Illinois at Chicago (UIC),Dale Schuurmans,Google Brain & University of Alberta,Accelerated Training for Matrix-norm Regularization: A Boosting Approach.
142,142,Nitish Srivastava,Apple Inc,Russ Salakhutdinov,Carnegie Mellon University,Multimodal Learning with Deep Boltzmann Machines.
143,143,Chunxiao Zhou,NIH (National Institutes of Health),Yun Fu,Northeastern University,Fast Resampling Weighted v-Statistics.
144,144,Emtiyaz Khan,RIKEN,Kevin P Murphy,Google,Fast Bayesian Inference for Non-Conjugate Gaussian Process Regression.
145,145,Shinichi Nakajima,Technische Universität Berlin,S. Derin Babacan,Google Research,Perfect Dimensionality Recovery by Variational Bayesian PCA.
146,146,Jeremy C Weiss,Carnegie Mellon University,David Page,UW-Madison,Multiplicative Forests for Continuous-Time Processes.
147,147,Stefano Ermon,Stanford University,Bart Selman,Cornell University,Density Propagation and Improved Bounds on the Partition Function.
148,148,Alex Schwing,University of Illinois at Urbana-Champaign,Raquel Urtasun,University of Toronto,Globally Convergent Dual MAP LP Relaxation Solvers using Fenchel-Young Margins.
149,149,Xiao-Ming Wu,Columbia University,Anthony Man-Cho So,CUHK,Learning with Partially Absorbing Random Walks.
150,150,Shulin Yang,Airbnb,Linda Shapiro,None,Unsupervised template learning for fine-grained object recognition.
151,151,Seong-Hwan Jun,UBC,Alexandre Bouchard-Côté,UBC,Entangled Monte Carlo.
152,152,Zoubin Ghahramani,Uber and University of Cambridge,Amos Storkey,University of Edinburgh,Continuous Relaxations for Discrete Hamiltonian Monte Carlo.
153,153,Sergey K Karayev,UC Berkeley,Trevor Darrell,UC Berkeley,Timely Object Recognition.
154,154,Odalric-Ambrym Maillard,INRIA,Odalric-Ambrym Maillard,INRIA,Hierarchical Optimistic Region Selection driven by Curiosity.
155,155,Ke Jiang,Ohio State University,Michael Jordan,UC Berkeley,Small-Variance Asymptotics for Exponential Family Dirichlet Process Mixture Models.
156,156,Amy Greenwald,Brown University,Eric Sodomka,Brown University,Approximating Equilibria in Sequential Auctions with Incomplete Information and Multi-Unit Demand.
157,157,Fang Han,Johns Hopkins University,Han Liu,Princeton University,TCA: High Dimensional Principal Component Analysis for non-Gaussian Data.
158,158,Gary B Huang,Howard Hughes Medical Institute,Erik Learned-Miller,UMass Amherst,Learning to Align from Scratch.
