,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
0,2013,Chang Wang 0001,IBM,Sridhar Mahadevan,"University of Massachusetts Amherst, USA",AAAI,Multiscale Manifold Learning.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6372,https://dblp.org/rec/conf/aaai/0001M13
1,2013,Abhijin Adiga,nan,Anil Kumar S. Vullikanti,"Virginia Tech, Biocomplexity Institute, Blacksburg, VA, USA",AAAI,Sensitivity of Diffusion Dynamics to Network Uncertainty.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6465,https://dblp.org/rec/conf/aaai/AdigaKMV13
2,2013,Aaron Adler,nan,Annan Mozeika,nan,AAAI,A Morphogenetically Assisted Design Variation Tool.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6408,https://dblp.org/rec/conf/aaai/AdlerYBCMM13
3,2013,Sandip Aine,nan,Maxim Likhachev,"University of Pennsylvania, Philadelphia, USA",AAAI,Truncated Incremental Search - Faster Replanning by Exploiting Suboptimality.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6446,https://dblp.org/rec/conf/aaai/AineL13
4,2013,Charilaos Akasiadis,nan,Georgios Chalkiadakis,nan,AAAI,Agent Cooperatives for Effective Power Consumption Shifting.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6193,https://dblp.org/rec/conf/aaai/AkasiadisC13
5,2013,Muddasser Alam,nan,Sarvapali D. Ramchurn,"University of Southampton, UK",AAAI,Interdependent Multi-Issue Negotiation for Energy Exchange in Remote Communities.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6340,https://dblp.org/rec/conf/aaai/AlamRR13
6,2013,Natasha Alechina,"University of Utrecht, The Netherlands",Marc van Zee,nan,AAAI,Multi-Cycle Query Caching in Agent Programming.,8,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6348,https://dblp.org/rec/conf/aaai/AlechinaBDHHLNZ13
7,2013,Noga Alon,"Tel Aviv University, Sackler School of Mathematics, Israel",Moshe Tennenholtz,"Technion - Israel Institute of Technology, Haifa, Israel",AAAI,Bundling Attacks in Judgment Aggregation.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6332,https://dblp.org/rec/conf/aaai/AlonFMT13
8,2013,Hadi Amiri,nan,Tat-Seng Chua,nan,AAAI,A Pattern Matching Based Model for Implicit Opinion Question Identification.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6324,https://dblp.org/rec/conf/aaai/AmiriZC13
9,2013,Garrett Andersen,nan,Vincent Conitzer,"Duke University, Durham, USA",AAAI,Fast Equilibrium Computation for Infinitely Repeated Games.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6215,https://dblp.org/rec/conf/aaai/AndersenC13
10,2013,Elliot Anshelevich,nan,Matthew Gerrior,nan,AAAI,On the Social Welfare of Mechanisms for Repeated Batch Matching.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6431,https://dblp.org/rec/conf/aaai/AnshelevichCDG13
11,2013,Itai Ashlagi,nan,Moshe Tennenholtz,"Technion - Israel Institute of Technology, Haifa, Israel",AAAI,Equilibria of Online Scheduling Algorithms.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6370,https://dblp.org/rec/conf/aaai/AshlagiLT13
12,2013,Amos Azaria,nan,Sarit Kraus,"Bar-Ilan University, Ramat Gan, Israel",AAAI,Advice Provision in Multiple Prospect Selection Problems.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6197,https://dblp.org/rec/conf/aaai/AzariaK13
13,2013,Haris Aziz 0001,"NICTA, Sydney",Toby Walsh,"University of New South Wales, Sydney, Australia",AAAI,Ties Matter - Complexity of Manipulation when Tie-Breaking with a Random Vote.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6489,https://dblp.org/rec/conf/aaai/AzizGMNW13
14,2013,Yoram Bachrach,Google DeepMind,Morteza Zadimoghaddam,nan,AAAI,Optimal Coalition Structure Generation in Cooperative Graph Games.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6407,https://dblp.org/rec/conf/aaai/BachrachKKZ13
15,2013,Bikramjit Banerjee,nan,Bikramjit Banerjee,nan,AAAI,Pruning for Monte Carlo Distributed Reinforcement Learning in Decentralized POMDPs.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6439,https://dblp.org/rec/conf/aaai/Banerjee13
16,2013,Elias Bareinboim,nan,Judea Pearl,Turing Award,AAAI,Causal Transportability with Limited Experiments.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6473,https://dblp.org/rec/conf/aaai/BareinboimP13
17,2013,Samuel Barrett,nan,Avi Rosenfeld,nan,AAAI,Teamwork with Limited Knowledge of Teammates.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6418,https://dblp.org/rec/conf/aaai/BarrettSKR13
18,2013,Sumit Basu,nan,Janara Christensen,nan,AAAI,Teaching Classification Boundaries to Humans.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6359,https://dblp.org/rec/conf/aaai/BasuC13
19,2013,Daniel Bauer,nan,Daniel Bauer,nan,AAAI,Understanding Descriptions of Visual Scenes Using Graph Grammars.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6277,https://dblp.org/rec/conf/aaai/Bauer13
20,2013,Moshe Bitan,nan,Amos Azaria,nan,AAAI,Social Rankings in Human-Computer Committees.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6331,https://dblp.org/rec/conf/aaai/BitanGKDA13
21,2013,James C. Boerkoel Jr.,"Harvey Mudd College, Claremont, CA, USA",Edmund H. Durfee,"University of Michigan, Ann Arbor, USA",AAAI,Decoupling the Multiagent Disjunctive Temporal Problem.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6275,https://dblp.org/rec/conf/aaai/BoerkoelD13
22,2013,Ronen I. Brafman,"Ben-Gurion University, Beersheba, Israel",Shlomo Zilberstein,"University of Massachusetts Amherst, USA",AAAI,Qualitative Planning under Partial Observability in Multi-Agent Domains.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6388,https://dblp.org/rec/conf/aaai/BrafmanSZ13
23,2013,Simina Brânzei,nan,Ariel D. Procaccia,"Carnegie Mellon University, Pittsburgh, USA",AAAI,How Bad Is Selfish Voting?,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6433,https://dblp.org/rec/conf/aaai/BranzeiCMP13
24,2013,Ronan LeBras,Cornell University,Claire A. Montgomery,nan,AAAI,Robust Network Design For Multispecies Conservation.,7,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6497,https://dblp.org/rec/conf/aaai/BrasDXGMSM13
25,2013,Gordon Michael Briggs,nan,Matthias Scheutz,nan,AAAI,A Hybrid Architectural Approach to Understanding and Appropriately Generating Indirect Speech Acts.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6366,https://dblp.org/rec/conf/aaai/BriggsS13
26,2013,Laura E. Brown,nan,David Kauchak,nan,AAAI,EAAI-13 Preface.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/7338,https://dblp.org/rec/conf/aaai/BrownK13
27,2013,Danilo Bruno,nan,Darwin G. Caldwell,nan,AAAI,Bayesian Nonparametric Multi-Optima Policy Search in Reinforcement Learning.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6213,https://dblp.org/rec/conf/aaai/BrunoCC13
