,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
0,2016,Bart Bogaerts 0001,"Vrije Universiteit Brussel, Belgium",Shahab Tasharrofi,nan,AAAI Workshop - Beyond NP,Solving QBF Instances with Nested SAT Solvers.,3,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12603,https://dblp.org/rec/conf/aaai/0001JT16
1,2016,Valeriy Balabanov,nan,Christoph Scholl,"University of Freiburg, Germany",AAAI Workshop - Beyond NP,Clauses Versus Gates in CEGAR-Based 2QBF Solving.,4,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12660,https://dblp.org/rec/conf/aaai/BalabanovJMS16
2,2016,Vaishak Belle,nan,Vaishak Belle,nan,AAAI Workshop - Beyond NP,Satisfiability and Model Counting in Open Universes.,1,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12605,https://dblp.org/rec/conf/aaai/Belle16
3,2016,Olaf Beyersdorff,"University of Jena, Germany",Mikolas Janota,Mikoláš Janota,AAAI Workshop - Beyond NP,Extension Variables in QBF Resolution.,3,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12612,https://dblp.org/rec/conf/aaai/BeyersdorffCJ16
4,2016,Bernhard Bliem,nan,Stefan Woltran,"TU Wien, Vienna, Autria",AAAI Workshop - Beyond NP,Subset Minimization in Dynamic Programming on Tree Decompositions.,4,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12562,https://dblp.org/rec/conf/aaai/BliemCHW16
5,2016,Adnan Darwiche,"University of California, Los Angeles, USA",Pierre Marquis,nan,AAAI Workshop - Beyond NP,Preface - The Beyond NP Workshop.,3,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/13235,https://dblp.org/rec/conf/aaai/DarwicheMM16
6,2016,Eric Gribkoff,nan,Dan Suciu,"University of Washington, Seattle, Washington, USA",AAAI Workshop - Beyond NP,SlimShot - Probabilistic Inference for Web-Scale Knowledge Bases.,2,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12658,https://dblp.org/rec/conf/aaai/GribkoffS16
7,2016,Charles Jordan,nan,Martina Seidl,"Johannes Kelper Universität Linz, Austria",AAAI Workshop - Beyond NP,Non-CNF QBF Solving with QCIR.,3,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12601,https://dblp.org/rec/conf/aaai/JordanKS16
8,2016,Seyed Mehran Kazemi,nan,David Poole 0001,"University of British Columbia, Vancouver, Canada",AAAI Workshop - Beyond NP,Lazy Arithmetic Circuits.,2,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12576,https://dblp.org/rec/conf/aaai/KazemiP16
9,2016,Batya Kenig,nan,Avigdor Gal,"Technion - Israel Institute of Technology, Haifa, Israel",AAAI Workshop - Beyond NP,Exploiting the Hidden Structure of Junction Trees for MPE.,2,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12563,https://dblp.org/rec/conf/aaai/KenigG16
10,2016,Timothy Kopp,nan,Henry A. Kautz,"University of Rochester, New York, USA",AAAI Workshop - Beyond NP,Toward Caching Symmetrical Subtheories for Weighted Model Counting.,3,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12684,https://dblp.org/rec/conf/aaai/KoppSK16
11,2016,Kuldeep S. Meel,"National University of Singapore, School of Computing",Sharad Malik,nan,AAAI Workshop - Beyond NP,Constrained Sampling and Counting - Universal Hashing Meets SAT Solving.,8,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12618,https://dblp.org/rec/conf/aaai/MeelVCFSFIM16
12,2016,Dan Olteanu,"University of Oxford, UK",Dan Olteanu,"University of Oxford, UK",AAAI Workshop - Beyond NP,Factorized Databases - A Knowledge Compilation Perspective.,1,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12638,https://dblp.org/rec/conf/aaai/Olteanu16
13,2016,Jonas Vlasselaer,nan,Luc De Raedt,"Catholic University of Leuven, Belgium",AAAI Workshop - Beyond NP,Knowledge Compilation and Weighted Model Counting for Inference in Probabilistic Logic Programs.,5,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12631,https://dblp.org/rec/conf/aaai/VlasselaerKDMR16
14,2016,Adnan Darwiche,"University of California, Los Angeles, USA",Adnan Darwiche,"University of California, Los Angeles, USA",AAAI Workshop - Beyond NP,"Beyond NP, Papers from the 2016 AAAI Workshop, Phoenix, Arizona, USA, February 12, 2016.",1,http://www.aaai.org/Library/Workshops/ws16-05.php,https://dblp.org/rec/conf/aaai/2016np
15,2016,Eric Griffin Jackson,nan,Eric Griffin Jackson,nan,AAAI Workshop - Computer Poker and Imperfect Information Games,Compact CFR.,1,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12647,https://dblp.org/rec/conf/aaai/Jackson16
16,2016,Thanh Hong Nguyen,nan,Colin M. Beale,nan,AAAI Workshop - Computer Poker and Imperfect Information Games,Protecting Wildlife under Imperfect Observation.,11,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12657,https://dblp.org/rec/conf/aaai/NguyenSGPJTDWRC16
17,2016,Michael John Schofield,nan,Michael Thielscher,nan,AAAI Workshop - Computer Poker and Imperfect Information Games,The Scalability of the HyperPlay Technique for Imperfect-Information Games.,2,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12632,https://dblp.org/rec/conf/aaai/SchofieldT16
18,2016,Florian Wisser,nan,Florian Wisser,nan,AAAI Workshop - Computer Poker and Imperfect Information Games,Evaluating the Performance of Presumed Payoff Perfect Information Monte Carlo Sampling Against Optimal Strategies.,1,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12659,https://dblp.org/rec/conf/aaai/Wisser16
19,2016,Viliam Lisý,CTU in Prague,Thanh Nguyen,nan,AAAI Workshop - Computer Poker and Imperfect Information Games,"Computer Poker and Imperfect Information Games, Papers from the 2016 AAAI Workshop, Phoenix, Arizona, USA, February 13, 2016.",3,http://www.aaai.org/Library/Workshops/ws16-06.php,https://dblp.org/rec/conf/aaai/2016poker
20,2016,Saima Aman,nan,Viktor K. Prasanna,"University of Southern California, Los Angeles, USA",AAAI Workshop - AI for Smart Grids and Smart Buildings,Learning to REDUCE - A Reduced Electricity Consumption Prediction Ensemble.,3,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12600,https://dblp.org/rec/conf/aaai/AmanCP16
21,2016,Aniruddha Basak,nan,Rodney Martin,nan,AAAI Workshop - AI for Smart Grids and Smart Buildings,Scalable Causal Learning for Predicting Adverse Events in Smart Buildings.,4,http://www.aaai.org/ocs/index.php/WS/AAAIW16/paper/view/12680,https://dblp.org/rec/conf/aaai/BasakMHM16
