,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
26,2011,Antoine Bordes,Facebook,Yoshua Bengio,"University of Montréal, Department of Computer Science and Operations Research, QC, Canada",AAAI,Learning Structured Embeddings of Knowledge Bases.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3659,https://dblp.org/rec/conf/aaai/BordesWCB11
27,2011,Ronen I. Brafman,"Ben-Gurion University, Beersheba, Israel",Zohar Feldman,nan,AAAI,Planning for Operational Control Systems with Predictable Exogenous Events.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3689,https://dblp.org/rec/conf/aaai/BrafmanDEF11
28,2011,Ronen I. Brafman,"Ben-Gurion University, Beersheba, Israel",Toby Walsh,"University of New South Wales, Sydney, Australia",AAAI,The Next Best Solution.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3630,https://dblp.org/rec/conf/aaai/BrafmanPRSVW11
29,2011,David Burkett,nan,Dan Klein,nan,AAAI,Optimal Graph Search with Iterated Graph Cuts.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3778,https://dblp.org/rec/conf/aaai/BurkettHK11
30,2011,Andrea Calì,"University of London, Birkbeck College",Andreas Pieris,nan,AAAI,New Expressive Languages for Ontological Query Answering.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3620,https://dblp.org/rec/conf/aaai/CaliGP11
31,2011,Kevin Robert Canini,nan,Thomas L. Griffiths,"University of California, Berkeley, Department of Psychology",AAAI,A Nonparametric Bayesian Model of Multi-Level Category Learning.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3427,https://dblp.org/rec/conf/aaai/CaniniG11
32,2011,Sofia Ceppi,nan,Enrico H. Gerding,"University of Southampton, UK",AAAI,Mechanism Design for Federated Sponsored Search Auctions.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3576,https://dblp.org/rec/conf/aaai/CeppiGG11
33,2011,Nicolò Cesa-Bianchi,"University of Milan, Italy",Ohad Shamir,nan,AAAI,Quantity Makes Quality - Learning with Partial Views.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3121,https://dblp.org/rec/conf/aaai/Cesa-BianchiSS11
34,2011,Shayok Chakraborty,nan,Sethuraman Panchanathan,nan,AAAI,Dynamic Batch Mode Active Learning via L1 Regularization.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3478,https://dblp.org/rec/conf/aaai/ChakrabortyBP11
35,2011,Simon Chamberland,nan,Froduald Kabanza,nan,AAAI,Heuristic Planning in Adversarial Dynamic Domains.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3492,https://dblp.org/rec/conf/aaai/ChamberlandK11
36,2011,Yi Chang 0001,Huawei Research America,Yan Liu 0002,"University of Southern California, Computer Science Department, Los Angeles, CA, USA",AAAI,Detecting Multilingual and Multi-Regional Query Intent in Web Search.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3473,https://dblp.org/rec/conf/aaai/ChangZRL11
37,2011,Xinlei Chen,nan,Deng Cai 0001,"Zhejiang University, College of Computer Science, State Key Laboratory of CAD&CG, Hangzhou, China",AAAI,Large Scale Spectral Clustering with Landmark-Based Representation.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3484,https://dblp.org/rec/conf/aaai/ChenC11
38,2011,Yiling Chen,nan,Ian A. Kash,"Microsoft Research, Cambridge, UK",AAAI,Market Manipulation with Outside Incentives.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3747,https://dblp.org/rec/conf/aaai/ChenGGK11
39,2011,Weizhu Chen,nan,Qiang Yang 0001,楊強,AAAI,A Whole Page Click Model to Better Interpret Search Engine Click Data.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3621,https://dblp.org/rec/conf/aaai/ChenJSY11
40,2011,David L. Chen,nan,Raymond J. Mooney,"University of Texas at Austin, USA",AAAI,Learning to Interpret Natural Language Navigation Instructions from Observations.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3701,https://dblp.org/rec/conf/aaai/ChenM11
41,2011,Hung-Che Chen,nan,Jyh-Da Wei,nan,AAAI,Using Neural Networks for Evaluation in Heuristic Search Algorithm.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3476,https://dblp.org/rec/conf/aaai/ChenW11
42,2011,Songjian Chen,nan,Huiyou Chang,"Sun Yat-Sen University, Guangzhou, China",AAAI,A Simple and Effective Unsupervised Word Segmentation Approach.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3590,https://dblp.org/rec/conf/aaai/ChenXC11
43,2011,Niyati Chhaya,nan,Niyati Chhaya,nan,AAAI,Joint Inference for Extracting Text Descriptors from Triage Images of Mass Disaster Victims.,1,http://www.aaai.org/ocs/index.php/DC/DC11/paper/view/3486,https://dblp.org/rec/conf/aaai/Chhaya11
44,2011,Rajesh Hemant Chitnis,"Weizmann Institute of Science, Israel",Vahid Liaghat,nan,AAAI,Parameterized Complexity of Problems in Coalitional Resource Games.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3755,https://dblp.org/rec/conf/aaai/ChitnisHL11
45,2011,Yoon-Sik Cho,nan,Aram Galstyan,"University of Southern California, Los Angeles, USA",AAAI,Co-Evolution of Selection and Influence in Social Networks.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3783,https://dblp.org/rec/conf/aaai/ChoSG11
46,2011,Jaesik Choi,nan,Hung Hai Bui,"Adobe Research, San Jose, USA",AAAI,Efficient Methods for Lifted Inference with Aggregate Factors.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3797,https://dblp.org/rec/conf/aaai/ChoiBB11
47,2011,Jennifer Chu-Carroll,nan,James Fan,nan,AAAI,Leveraging Wikipedia Characteristics for Search and Candidate Generation in Question Answering.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3544,https://dblp.org/rec/conf/aaai/Chu-CarrollF11
48,2011,Sook-Ling Chua,nan,Hans W. Guesgen,"Massey University, School of Engineering & Advanced Technology, Palmerston North, New Zealand",AAAI,Unsupervised Learning of Human Behaviours.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3618,https://dblp.org/rec/conf/aaai/ChuaMG11
49,2011,Jessica Elan Chung,nan,Eni Mustafaraj,nan,AAAI,Can Collective Sentiment Expressed on Twitter Predict Political Elections?,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3549,https://dblp.org/rec/conf/aaai/ChungM11
50,2011,Michael H. Coen,"MIT, Cambridge, USA",Nathanael Fillmore,nan,AAAI,Learning from Spatial Overlap.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3743,https://dblp.org/rec/conf/aaai/CoenAF11
51,2011,Yuga J. Cohler,nan,Ariel D. Procaccia,"Carnegie Mellon University, Pittsburgh, USA",AAAI,Optimal Envy-Free Cake Cutting.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3638,https://dblp.org/rec/conf/aaai/CohlerLPP11
52,2011,Robert Cohn,nan,Satinder P. Singh,"University of Michigan, Ann Arbor, Department of Electrical Engineering and Computer Science",AAAI,Comparing Action-Query Strategies in Semi-Autonomous Agents.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3744,https://dblp.org/rec/conf/aaai/CohnDS11
53,2011,Brian Coltin,nan,Manuela M. Veloso,"Carnegie Mellon University, Pittsburgh, USA",AAAI,Multi-Observation Sensor Resetting Localization with Ambiguous Landmarks.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3749,https://dblp.org/rec/conf/aaai/ColtinV11
54,2011,Alexandra Coman,nan,Hector Muñoz-Avila,"Lehigh University, Bethlehem, PA, USA",AAAI,Generating Diverse Plans Using Quantitative and Qualitative Plan Distance Metrics.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3606,https://dblp.org/rec/conf/aaai/ComanM11
55,2011,Gheorghe Comanici,nan,Doina Precup,"McGill University, Montreal, Canada",AAAI,Basis Function Discovery Using Spectral Clustering and Bisimulation Metrics.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3663,https://dblp.org/rec/conf/aaai/ComaniciP11
56,2011,Vincent Conitzer,"Duke University, Durham, USA",Dmytro Korzhyk,nan,AAAI,Commitment to Correlated Strategies.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3645,https://dblp.org/rec/conf/aaai/ConitzerK11
57,2011,Vincent Conitzer,"Duke University, Durham, USA",Lirong Xia,nan,AAAI,Dominating Manipulations in Voting with Partial Information.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3706,https://dblp.org/rec/conf/aaai/ConitzerWX11
58,2011,Florin Constantin,nan,David C. Parkes,"Harvard University, School of Engineering and Applied Science",AAAI,On Expressing Value Externalities in Position Auctions.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3780,https://dblp.org/rec/conf/aaai/ConstantinRHP11
59,2011,Jacob W. Crandall,"Masdar Institute of Science and Technology, Abu Dhabi, UAE",Michael A. Goodrich,"Brigham Young University, Provo, Utah, USA",AAAI,Learning in Repeated Games with Minimal Information - The Effects of Learning Bias.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3601,https://dblp.org/rec/conf/aaai/CrandallAG11
60,2011,Justin Cranshaw,nan,Norman M. Sadeh,"Carnegie Mellon University, Pittsburgh, PA, USA",AAAI,User-Controllable Learning of Location Privacy Policies With Gaussian Mixture Models.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3785,https://dblp.org/rec/conf/aaai/CranshawMS11
61,2011,Mark Crowley 0001,"University of Waterloo, ON, Canada",David Poole 0001,"University of British Columbia, Vancouver, Canada",AAAI,Policy Gradient Planning for Environmental Decision Making with Existing Simulators.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3631,https://dblp.org/rec/conf/aaai/CrowleyP11
62,2011,Peng Cui 0001,"Tsinghua University, Department of Computer Science and Technology, Beijing, China",Lifeng Sun,nan,AAAI,Item-Level Social Influence Prediction with Probabilistic Hybrid Factor Matrix Factorization.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3640,https://dblp.org/rec/conf/aaai/CuiWYS11
63,2011,Peng Dai 0001,"University of Washington, Seattle, WA, USA",Daniel S. Weld,"University of Washington, Seattle, Washington, USA",AAAI,Artificial Intelligence for Artificial Artificial Intelligence.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3775,https://dblp.org/rec/conf/aaai/DaiMW11
64,2011,Jessica Davies,nan,Toby Walsh,"University of New South Wales, Sydney, Australia",AAAI,Complexity of and Algorithms for Borda Manipulation.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3613,https://dblp.org/rec/conf/aaai/DaviesKNW11
65,2011,Nate Derbinsky,nan,Nate Derbinsky,nan,AAAI,Long-Term Declarative Memory for Generally Intelligent Agents.,1,http://www.aaai.org/ocs/index.php/DC/DC11/paper/view/3464,https://dblp.org/rec/conf/aaai/Derbinsky11
66,2011,Nate Derbinsky,nan,John E. Laird,"University of Michigan, Ann Arbor, USA",AAAI,A Functional Analysis of Historical Memory Retrieval Bias in the Word Sense Disambiguation Task.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3579,https://dblp.org/rec/conf/aaai/DerbinskyL11
67,2011,Zachary Dodds,"Harvey Mudd College, Claremont, CA, USA",Zachary Dodds,"Harvey Mudd College, Claremont, CA, USA",AAAI,Can Quadrotors Succeed as an Educational Platform?,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3465,https://dblp.org/rec/conf/aaai/Dodds11
68,2011,Justin Domke,nan,Justin Domke,nan,AAAI,Dual Decomposition for Marginal Inference.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3718,https://dblp.org/rec/conf/aaai/Domke11
69,2011,Christian Drescher,nan,Toby Walsh,"University of New South Wales, Sydney, Australia",AAAI,Conflict-Driven Constraint Answer Set Solving with Lazy Nogood Generation.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3428,https://dblp.org/rec/conf/aaai/DrescherW11
70,2011,Jianfeng Du,nan,Jeff Z. Pan,"University of Aberdeen, Department of Computing Science",AAAI,Towards Practical ABox Abduction in Large OWL DL Ontologies.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3433,https://dblp.org/rec/conf/aaai/DuQSP11
71,2011,Nguyen Tuan Duc,nan,Mitsuru Ishizuka,nan,AAAI,Cross-Language Latent Relational Search - Mapping Knowledge across Languages.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3491,https://dblp.org/rec/conf/aaai/DucBI11
72,2011,Yolanda E-Martín,"Charles III University of Madrid (UC3M), Department of Informatics, Spain",David E. Smith 0001,"PS Research, Los Altos Hills, CA, USA",AAAI,Probabilistic Plan Graph Heuristic for Probabilistic Planning.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3447,https://dblp.org/rec/conf/aaai/E-MartinRS11
73,2011,Eric Eaton,nan,Marie desJardins,"Simmons University, Boston, MA, USA",AAAI,Selective Transfer Between Learning Tasks Using Task-Based Boosting.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3752,https://dblp.org/rec/conf/aaai/Eatond11
74,2011,Stefan Edelkamp,"University of Bremen, TZI, Germany",Peter Kissmann,nan,AAAI,On the Complexity of BDDs for State Space Search - A Case Study in Connect Four.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3690,https://dblp.org/rec/conf/aaai/EdelkampK11
75,2011,Jochen Eisner,nan,Sabine Storandt,"University of Konstanz, Germany",AAAI,Optimal Route Planning for Electric Vehicles in Large Networks.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3637,https://dblp.org/rec/conf/aaai/EisnerFS11
76,2011,Hoda Eldardiry,nan,Hoda Eldardiry,nan,AAAI,Ensemble Classification for Relational Domains.,1,http://www.aaai.org/ocs/index.php/DC/DC11/paper/view/3518,https://dblp.org/rec/conf/aaai/Eldardiry11
77,2011,Hoda Eldardiry,nan,Jennifer Neville,"Purdue University, West Lafayette, USA",AAAI,Across-Model Collective Ensemble Classification.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3774,https://dblp.org/rec/conf/aaai/EldardiryN11
78,2011,Esra Erdem 0001,"Sabanci University, Istanbul, Turkey",Umut Öztok,nan,AAAI,Finding Answers and Generating Explanations for Complex Biomedical Queries.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3661,https://dblp.org/rec/conf/aaai/ErdemEEO11
79,2011,Tom Erez,nan,Stan C. A. M. Gielen,nan,AAAI,A POMDP Model of Eye-Hand Coordination.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3660,https://dblp.org/rec/conf/aaai/ErezTSG11
80,2011,Ron Eyal,nan,Avi Rosenfeld,nan,AAAI,Identifying Missing Node Information in Social Networks.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3682,https://dblp.org/rec/conf/aaai/EyalKR11
81,2011,Michael Ferguson,nan,James Weis,nan,AAAI,Playing Chess with a Human-Scale Mobile Manipulator.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3489,https://dblp.org/rec/conf/aaai/FergusonGSW11
82,2011,Alejandro Figueroa 0001,"Yahoo! Research Latin America, Santiago, Chile",John Atkinson,nan,AAAI,Maximum Entropy Context Models for Ranking Biographical Answers to Open-Domain Definition Questions.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3437,https://dblp.org/rec/conf/aaai/FigueroaA11
83,2011,Zhenyong Fu,nan,Hongtao Lu,nan,AAAI,Symmetric Graph Regularized Constraint Propagation.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3458,https://dblp.org/rec/conf/aaai/FuLIPL11
84,2011,Yifan Fu,nan,Xingquan Zhu 0001,"Florida Atlantic University, Department of Computer & Electrical Engineering and Computer Science, Boca Raton, FL, USA",AAAI,Optimal Subset Selection for Active Learning.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3138,https://dblp.org/rec/conf/aaai/FuZ11
85,2011,Katsuhide Fujita,nan,Mark Klein,nan,AAAI,Efficient Issue-Grouping Approach for Multi-Issues Negotiation between Exaggerator Agents.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3554,https://dblp.org/rec/conf/aaai/FujitaIK11
86,2011,Cuixia Gao,nan,Zhihua Zhang,nan,AAAI,A Feasible Nonconvex Relaxation Approach to Feature Selection.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3678,https://dblp.org/rec/conf/aaai/GaoWYZ11
87,2011,Jian Gao 0007,"Dalian Maritime University, College of Information Science and Technology, Dalian, China",Junping Zhou,nan,AAAI,Hybrid Tractable Classes of Binary Quantified Constraint Satisfaction Problems.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3507,https://dblp.org/rec/conf/aaai/GaoYZ11
88,2011,Nicola Gatti 0001,"Polytechnic University of Milan, Italy",Claudio Iuliano,"Polytechnic University of Milan, Italy",AAAI,Computing an Extensive-Form Perfect Equilibrium in Two-Player Games.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3575,https://dblp.org/rec/conf/aaai/GattiI11
89,2011,Christopher W. Geib,SIFT LLC,Robert P. Goldman,nan,AAAI,Recognizing Plans with Loops Represented in a Lexicalized Grammar.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3698,https://dblp.org/rec/conf/aaai/GeibG11
90,2011,Andrew Gelfand,"University of California, Irvine, USA",Rina Dechter,"University of California, Irvine, USA",AAAI,Stopping Rules for Randomized Greedy Triangulation Schemes.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3654,https://dblp.org/rec/conf/aaai/GelfandKD11
91,2011,Katie Long Genter,"University of Texas at Austin, USA",Peter Stone,"University of Texas at Austin, USA",AAAI,Role-Based Ad Hoc Teamwork.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3529,https://dblp.org/rec/conf/aaai/GenterAS11
92,2011,Giuseppe De Giacomo,"Sapienza University of Rome, Italy",Riccardo Rosati,"Sapienza University of Rome, Italy",AAAI,Higher-Order Description Logics for Domain Metamodeling.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3704,https://dblp.org/rec/conf/aaai/GiacomoLR11
93,2011,Moritz Göbelbecker,nan,Richard Dearden,nan,AAAI,A Switching Planner for Combined Task and Observation Planning.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3708,https://dblp.org/rec/conf/aaai/GobelbeckerGD11
94,2011,Stephan Goebel,nan,Simon-Lennert Raesch,nan,AAAI,A Robotics Environment for Software Engineering Courses.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3509,https://dblp.org/rec/conf/aaai/GoebelJR11
95,2011,Aman Goel,nan,Kristina Lerman,"University of Southern California, Information Sciences Institute, Los Angeles, USA",AAAI,Using Conditional Random Fields to Exploit Token Structure and Labels for Accurate Semantic Annotation.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3550,https://dblp.org/rec/conf/aaai/GoelKL11
96,2011,Ben Goertzel,"OpenCog Foundation, Sha Tin, Hong Kong",Gino Yu,nan,AAAI,Cognitive Synergy between Procedural and Declarative Learning in the Control of Animated and Robotic Agents Using the OpenCogPrime AGI Architecture.,8,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3562,https://dblp.org/rec/conf/aaai/GoertzelPWGCLHY11
97,2011,Andrew B. Goldberg,nan,Jun-Ming Xu 0002,"University of Wisconsin-Madison, Department of Computer Sciences, USA",AAAI,OASIS - Online Active Semi-Supervised Learning.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI11/paper/view/3609,https://dblp.org/rec/conf/aaai/GoldbergZFX11
