,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
40,2017,Lex Fridman,nan,Bryan Reimer,nan,AAAI Workshops,Semi-Automated Annotation of Discrete States in Large Video Datasets.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15223,https://dblp.org/rec/conf/aaai/FridmanR17
41,2017,P. Michael Furlong,nan,P. Michael Furlong,nan,AAAI Workshops,Adaptive Sample Selection for Hypothesis Falsification.,1,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15217,https://dblp.org/rec/conf/aaai/Furlong17
42,2017,Aliya Gangji,nan,Cecilia O. Alm,nan,AAAI Workshops,"Using Co-Captured Face, Gaze, and Verbal Reactions to Images of Varying Emotional Content for Analysis and Semantic Alignment.",6,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15116,https://dblp.org/rec/conf/aaai/GangjiWVPBA17
43,2017,Sam Ganzfried,Florida International University,Farzana Yusuf,nan,AAAI Workshops,Learning Human-Understandable Strategies.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15176,https://dblp.org/rec/conf/aaai/GanzfriedY17
44,2017,Yuan Gao,nan,Patrick J. Fowler,nan,AAAI Workshops,Homelessness Service Provision - A Data Science Perspective.,3,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15212,https://dblp.org/rec/conf/aaai/GaoDF17
45,2017,Christopher William Geib,SIFT LLC,Christopher William Geib,SIFT LLC,AAAI Workshops,Partial Observability in Grammar Based Plan Recognition.,1,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15080,https://dblp.org/rec/conf/aaai/Geib17
46,2017,Shalini Ghosh,nan,Xiaojin Zhu 0001,"University of Wisconsin-Madison, Department of Computer Sciences, WI, USA",AAAI Workshops,Trusted Machine Learning - Model Repair and Data Repair for Probabilistic Models.,4,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15206,https://dblp.org/rec/conf/aaai/GhoshLT017
47,2017,Shalini Ghosh,nan,Ariyam Das,nan,AAAI Workshops,ATOL - A Framework for Automated Analysis and Categorization of the Darkweb Ecosystem.,5,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15205,https://dblp.org/rec/conf/aaai/GhoshPYND17
48,2017,Judy Goldsmith,"University of Kentucky, USA",Emanuelle Burton,nan,AAAI Workshops,Why Teaching Ethics to AI Practitioners Is Important.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15210,https://dblp.org/rec/conf/aaai/GoldsmithB17a
49,2017,Matthew Craig Gombolay,nan,Julie A. Shah,"Massachusetts Institute of Technology, Cambridge, MA, USA",AAAI Workshops,Learning to Tutor from Expert Demonstrators via Apprenticeship Scheduling.,5,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15098,https://dblp.org/rec/conf/aaai/GombolayJSSS17
50,2017,Roger Leitzke Granada,nan,Felipe Meneguzzi,nan,AAAI Workshops,Hybrid Activity and Plan Recognition for Video Streams.,6,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15117,https://dblp.org/rec/conf/aaai/GranadaPMBRM17
51,2017,Arnaud Grignard,nan,Alexis Drogoul,nan,AAAI Workshops,Agent-Based Visualization - A Real-Time Visualization Tool Applied Both to Data and Simulation Outputs.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15122,https://dblp.org/rec/conf/aaai/GrignardD17
52,2017,Qingyu Guo,nan,Christopher Kiekintveld,"University of Texas at El Paso, USA",AAAI Workshops,Strategic Information Revelation and Commitment in Security Games.,4,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15104,https://dblp.org/rec/conf/aaai/GuoABK17
53,2017,Marcus Paul Gutierrez,nan,Christopher Kiekintveld,"University of Texas at El Paso, USA",AAAI Workshops,Adapting Honeypot Configurations to Detect Evolving Exploits.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15230,https://dblp.org/rec/conf/aaai/GutierrezK17
54,2017,Dylan Hadfield-Menell,"University of California, Berkeley, USA",Stuart J. Russell,"University of California, Berkeley, Department of Electrical Engineering and Computer Sciences",AAAI Workshops,The Off-Switch Game.,4,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15156,https://dblp.org/rec/conf/aaai/Hadfield-Menell17
55,2017,Kostas Hatalis,nan,Alberto J. Lamadrid,nan,AAAI Workshops,An Empirical Analysis of Constrained Support Vector Quantile Regression for Nonparametric Probabilistic Forecasting of Wind Power.,4,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15131,https://dblp.org/rec/conf/aaai/HatalisKSL17
56,2017,Shan He,nan,Ariel Liebman,nan,AAAI Workshops,Fast Electrical Demand Optimization Under Real-Time Pricing.,4,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15070,https://dblp.org/rec/conf/aaai/He0WL17
57,2017,Xi He 0004,"Lehigh University, Department of Industrial and Systems Engineering, Bethlehem, PA, USA",Martin Takác,nan,AAAI Workshops,Distributed Hessian-Free Optimization for Deep Neural Network.,4,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15124,https://dblp.org/rec/conf/aaai/HeMST17
58,2017,Yuhang He,nan,Long Chen 0005,"Sun Yat-sen University, School of Data and Computer Science, Guangzhou, China",AAAI Workshops,Real-Time Fashion-Guided Clothing Semantic Parsing - A Lightweight Multi-Scale Inception Neural Network and Benchmark.,3,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15186,https://dblp.org/rec/conf/aaai/HeY017
59,2017,Derrall Heath,nan,Dan Ventura,nan,AAAI Workshops,Semantic Style Creation.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15170,https://dblp.org/rec/conf/aaai/HeathV17
60,2017,Seng-Beng Ho,nan,Seng-Beng Ho,nan,AAAI Workshops,Causal Learning versus Reinforcement Learning for Knowledge Learning and Problem Solving.,1,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15182,https://dblp.org/rec/conf/aaai/Ho17
61,2017,Seng-Beng Ho,nan,Fiona Liausvia,nan,AAAI Workshops,On Inductive Learning of Causal Knowledge for Problem Solving.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15181,https://dblp.org/rec/conf/aaai/HoL17
62,2017,Xiaolei Huang,nan,Mark Dredze,"Johns Hopkins University, Baltimore, MD, USA",AAAI Workshops,Examining Patterns of Influenza Vaccination in Social Media.,7,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15200,https://dblp.org/rec/conf/aaai/Huang0PRQBD17
63,2017,Eric Griffin Jackson,nan,Eric Griffin Jackson,nan,AAAI Workshops,Targeted CFR.,1,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15219,https://dblp.org/rec/conf/aaai/Jackson17
64,2017,Abhinav Jauhri,nan,John Paul Shen,nan,AAAI Workshops,Space-Time Graph Modeling of Ride Requests Based on Real-World Data.,7,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15214,https://dblp.org/rec/conf/aaai/JauhriFBHGPS17
65,2017,Ling Jin,nan,Annika Todd,nan,AAAI Workshops,Comparison of Clustering Techniques for Residential Energy Behavior Using Smart Meter Data.,7,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15166,https://dblp.org/rec/conf/aaai/JinLSBWST17
66,2017,Ece Kamar,nan,Lydia Manikonda,nan,AAAI Workshops,Complementing the Execution of AI Systems with Human Computation.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15092,https://dblp.org/rec/conf/aaai/KamarM17
67,2017,Sarah Keren,nan,Shlomo Zilberstein,"University of Massachusetts Amherst, USA",AAAI Workshops,Redesigning Stochastic Environments for Maximized Utility.,5,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15127,https://dblp.org/rec/conf/aaai/KerenPGKZ17
68,2017,Natthawut Kertkeidkachorn,nan,Ryutaro Ichise,nan,AAAI Workshops,T2KG - An End-to-End System for Creating Knowledge Graph from Unstructured Text.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15129,https://dblp.org/rec/conf/aaai/Kertkeidkachorn17
69,2017,Saad Khan 0001,"University of Huddersfield, UK",Simon Parkinson,nan,AAAI Workshops,Towards A Multi-Tiered Knowledge-Based System for Autonomous Cloud Security Auditing.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15105,https://dblp.org/rec/conf/aaai/KhanP17
70,2017,Shamin Kinathil,nan,Scott Sanner,"Australian National University, Acton, USA",AAAI Workshops,Nonlinear Optimization and Symbolic Dynamic Programming for Parameterized Hybrid Markov Decision Processes.,3,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15169,https://dblp.org/rec/conf/aaai/KinathilSS17
71,2017,Matthew Evans Klenk,"Palo Alto Research Center, CA, USA",Kenneth D. Forbus,"Northwestern University, Illinois, USA",AAAI Workshops,Collaborative Autonomy through Analogical Comic Graphs.,6,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15123,https://dblp.org/rec/conf/aaai/KlenkMKBHF17
72,2017,Denis Kolev,nan,Christopher Johnson,nan,AAAI Workshops,An Extension of Network Security Games for Large-Scale Infrastructure Protection.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15209,https://dblp.org/rec/conf/aaai/KolevJ17
73,2017,Timothy Kopp,nan,Henry A. Kautz,"University of Rochester, New York, USA",AAAI Workshops,Conditional Term Equivalent Symmetry Breaking for SAT.,3,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15140,https://dblp.org/rec/conf/aaai/KoppSK17
74,2017,Senka Krivic,nan,Justus H. Piater,"University of Innsbruck, Austria",AAAI Workshops,Initial State Prediction in Planning.,6,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15157,https://dblp.org/rec/conf/aaai/KrivicCRMSP17
75,2017,Frank Lantz,nan,Julian Togelius,"New York University, New York, USA",AAAI Workshops,Depth in Strategic Games.,5,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15142,https://dblp.org/rec/conf/aaai/LantzIJNT17
76,2017,Aron Laszka,nan,Bradley A. Malin,"Vanderbilt University, School of Medicine, Nashville, TN, USA",AAAI Workshops,A Game-Theoretic Approach for Alert Prioritization.,5,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15086,https://dblp.org/rec/conf/aaai/LaszkaVFYM17
77,2017,Tze-Yun Leong,nan,Tze-Yun Leong,nan,AAAI Workshops,Toward A Collaborative AI Framework for Assistive Dementia Care.,1,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15113,https://dblp.org/rec/conf/aaai/Leong17
78,2017,Yunzhu Li,nan,Sebastian Thrun,"Stanford University, USA",AAAI Workshops,Skin Cancer Detection and Tracking Using Data Synthesis and Deep Learning.,6,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15087,https://dblp.org/rec/conf/aaai/LiEKNKT17
79,2017,Xun Li,nan,Risto Miikkulainen,"University of Texas at Austin, USA",AAAI Workshops,Evolving Adaptive Poker Players for Effective Opponent Exploitation.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15161,https://dblp.org/rec/conf/aaai/LiM17
80,2017,Haofu Liao,nan,Jiebo Luo,nan,AAAI Workshops,A Deep Multi-Task Learning Approach to Skin Lesion Classification.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15094,https://dblp.org/rec/conf/aaai/LiaoL17
81,2017,Richard P. Lippman,nan,Kevin M. Carter 0001,Massachusetts Institute of Technology,AAAI Workshops,Toward Finding Malicious Cyber Discussions in Social Media.,7,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15201,https://dblp.org/rec/conf/aaai/LippmanWMCCS017
82,2017,Viliam Lisý,CTU in Prague,Michael Bowling,"Department of Computing Science, University of Alberta",AAAI Workshops,Eqilibrium Approximation Quality of Current No-Limit Poker Bots.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15154,https://dblp.org/rec/conf/aaai/LisyB17
83,2017,Chang Liu 0029,"University of Toronto, Canada",Chris Beck,nan,AAAI Workshops,The Senior Transportation Problem.,3,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15138,https://dblp.org/rec/conf/aaai/LiuAB17
84,2017,Andrea Loreggia,nan,Kristen Brent Venable,"Tulane University, New Orleans, LA, USA",AAAI Workshops,Modelling Ethical Theories Compactly.,3,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15076,https://dblp.org/rec/conf/aaai/LoreggiaRV17
85,2017,Sarah K. K. Luger,nan,Sarah K. K. Luger,nan,AAAI Workshops,Beyond Mechanical Turk - Using Techniques from Meta Learning to Compare Crowdsourcing Platforms Across Languages.,1,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15220,https://dblp.org/rec/conf/aaai/Luger17
86,2017,Chenxin Ma,nan,Martin Takác,nan,AAAI Workshops,Distributed Inexact Damped Newton Method - Data Partitioning and Work-Balancing.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15136,https://dblp.org/rec/conf/aaai/MaT17
87,2017,John Maraist,nan,John Maraist,nan,AAAI Workshops,String Shuffling over a Gap between Parsing and Plan Recognition.,1,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15095,https://dblp.org/rec/conf/aaai/Maraist17
88,2017,Alina Elena Marcu,nan,Marius Leordeanu,nan,AAAI Workshops,Object Contra Context - Dual Local-Global Semantic Segmentation in Aerial Images.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15177,https://dblp.org/rec/conf/aaai/MarcuL17
89,2017,David Ménager,nan,David W. Aha,nan,AAAI Workshops,Dynamic Goal Recognition Using Windowed Action Sequences.,5,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15222,https://dblp.org/rec/conf/aaai/MenagerCFTA17
90,2017,Martin Michalowski,nan,Marc Carrier,nan,AAAI Workshops,AFGuide System to Support Personalized Management of Atrial Fibrillation.,5,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15215,https://dblp.org/rec/conf/aaai/MichalowskiMWOC17
91,2017,Benedikte Mikkelsen,nan,Julian Togelius,"New York University, New York, USA",AAAI Workshops,Ethical Considerations for Player Modeling.,3,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15229,https://dblp.org/rec/conf/aaai/MikkelsenHT17
92,2017,Wookhee Min,nan,James C. Lester,nan,AAAI Workshops,Deep LSTM-Based Goal Recognition Models for Open-World Digital Games.,4,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15168,https://dblp.org/rec/conf/aaai/MinMRL17
93,2017,Reuth Mirsky,nan,Meir Kalech,"Ben-Gurion University of the Negev, Beer-Sheva, Israel",AAAI Workshops,Plan Recognition Design.,4,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15109,https://dblp.org/rec/conf/aaai/MirskySGK17a
94,2017,Goutam Nair,nan,Vikram Pudi,nan,AAAI Workshops,WikiSeq - Mining Maximally Informative Simple Sequences from Wikipedia.,2,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15088,https://dblp.org/rec/conf/aaai/NairP17
95,2017,Anh Nguyen,nan,Tuan Tran 0001,"Sullivan University, Louisville, KY, USA",AAAI Workshops,"""420 Friendly"" - Revealing Marijuana Use via Craigslist Rental Ads.",5,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15137,https://dblp.org/rec/conf/aaai/NguyenNNLT17
96,2017,Thanh Hong Nguyen,nan,Satinder P. Singh,"University of Michigan, Ann Arbor, Department of Electrical Engineering and Computer Science",AAAI Workshops,A Stackelberg Game Model for Botnet Traffic Exfiltration.,3,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15090,https://dblp.org/rec/conf/aaai/NguyenWS17
97,2017,Masataka Nishi,nan,Masataka Nishi,nan,AAAI Workshops,Preemptive Detection of Unsafe Motion Liable for Hazard.,1,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15107,https://dblp.org/rec/conf/aaai/Nishi17
98,2017,Ifeoma Nwogu,nan,Jeanne Langan,nan,AAAI Workshops,A Portable Upper Extremity Rehabilitation Device.,5,http://aaai.org/ocs/index.php/WS/AAAIW17/paper/view/15195,https://dblp.org/rec/conf/aaai/NwoguJCSL17
