,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
0,2015,Claudia Schulz 0001,"Babylon Health, London, UK",Francesca Toni,"Imperial College London, UK",AAAI,Logic Programming in Assumption-Based Argumentation Revisited - Semantics and Graphical Representation.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9827,https://dblp.org/rec/conf/aaai/0001T15
1,2015,Bart Bogaerts 0001,"Vrije Universiteit Brussel, Belgium",Marc Denecker,"Catholic University of Leuven, Belgium",AAAI,Grounded Fixpoints.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9324,https://dblp.org/rec/conf/aaai/0001VD15
2,2015,Xi Peng 0001,"Sichuan Univerisity, China",Huajin Tang,nan,AAAI,Robust Subspace Clustering via Thresholding Ridge Regression.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9416,https://dblp.org/rec/conf/aaai/0001YT15
3,2015,Bo Yang 0002,"Jilin University, College of Computer Science and Technology, Key Laboratory of Symbolic Computation and Knowledge Engineering, Changchun, China",Xuehua Zhao,nan,AAAI,On the Scalable Learning of Stochastic Blockmodel.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9373,https://dblp.org/rec/conf/aaai/0002Z15
4,2015,Bo Yang 0002,"Jilin University, College of Computer Science and Technology, Key Laboratory of Symbolic Computation and Knowledge Engineering, Changchun, China",Xueyan Liu,nan,AAAI,Bayesian Approach to Modeling and Detecting Communities in Signed Network.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9376,https://dblp.org/rec/conf/aaai/0002ZL15
5,2015,Lijun Zhang 0005,张利军,Zhi-Hua Zhou,"Nanjing University, State Key Laboratory for Novel Software Technology, China",AAAI,Online Bandit Learning for a Special Class of Non-Convex Losses.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9586,https://dblp.org/rec/conf/aaai/0005YJZ15
6,2015,Ehsan Abbasnejad,nan,Scott Sanner,"Australian National University, Acton, USA",AAAI,Loss-Calibrated Monte Carlo Action Selection.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9512,https://dblp.org/rec/conf/aaai/AbbasnejadDS15
7,2015,Sachinthaka Abeywardana,nan,Fabio Ramos,"University of Sydney, Australia",AAAI,Variational Inference for Nonparametric Bayesian Quantile Regression.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9589,https://dblp.org/rec/conf/aaai/AbeywardanaR15
8,2015,Tameem Adel,Radboud University,Alexander Wong,"University of Waterloo, Ontario, Canada",AAAI,A Probabilistic Covariate Shift Assumption for Domain Adaptation.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9478,https://dblp.org/rec/conf/aaai/AdelW15
9,2015,Yossiri Adulyasak,nan,Patrick Jaillet,MIT,AAAI,Solving Uncertain MDPs with Objectives that Are Separable over Instantiations of Model Uncertainty.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9843,https://dblp.org/rec/conf/aaai/AdulyasakVAJ15
10,2015,Hadi Mohasel Afshar,nan,Ehsan Abbasnejad,nan,AAAI,Linear-Time Gibbs Sampling in Piecewise Graphical Models.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI15/paper/view/9421,https://dblp.org/rec/conf/aaai/AfsharSA15
