,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
119,119,Tetsuro Morimura,IBM,Kenji Doya,Okinawa Institute of Science and Technology Graduate University,Adversarial Sparse Transformer for Time Series Forecasting.
120,120,Matthias Hein,University of Tübingen,Matthias Hein,University of Tübingen,Diversity can be Transferred: Output Diversification for White- and Black-box Attacks.
121,121,Jonathan W Pillow,UT Austin,Jonathan W Pillow,UT Austin,Input-Aware Dynamic Backdoor Attack.
122,122,Bill Triggs,CNRS,Bill Triggs,CNRS,Understanding Global Feature Contributions With Additive Importance Measures.
123,123,Allie Fletcher,UCLA,Sundeep Rangan,Qualcomm,Improving Policy-Constrained Kidney Exchange via Pre-Screening.
124,124,Vinod Nair,University of Toronto,Geoffrey E Hinton,Google & University of Toronto,Learning Black-Box Attackers with Transferable Priors and Query Feedback.
125,125,Joao V Graca,L2F INESC-ID Lisboa,Fernando Pereira,Google,De-Anonymizing Text by Fingerprinting Language Generation.
126,126,Guillermo Cecchi,IBM Research,Jean-Baptiste Poline,CEA-INSERM,Beta Embeddings for Multi-Hop Logical Reasoning in Knowledge Graphs.
127,127,Liam MacDermed,Google,Charles Isbell,Georgia Tech,Design Space for Graph Neural Networks.
128,128,Wolf Vanpaemel,KULeuven,Wolf Vanpaemel,KULeuven,Learning Physical Graph Representations from Visual Scenes.
129,129,George Konidaris,Duke University,Andrew G Barto,University of Massachusetts,Equivariant Networks for Hierarchical Structures.
130,130,Andrew McCallum,UMass Amherst,Sameer Singh,"University of California, Irvine",ARMA Nets: Expanding Receptive Field for Dense Prediction.
131,131,Nir Ailon,Technion,Claire Monteleoni,University of Colorado Boulder,Storage Efficient and Dynamic Flexible Runtime Channel Pruning via Deep Reinforcement Learning.
132,132,Menachem Fromer,Hebrew University,Amir Globerson,"Tel Aviv University, Google",How to Characterize The Landscape of Overparameterized Convolutional Neural Networks.
133,133,Vijay Desai,None,Ciamac C Moallemi,Columbia University,Towards Learning Convolutions from Scratch.
134,134,Sahand N Negahban,"University of California, Berkeley",Bin Yu,None,Bayesian Attention Modules.
135,135,Jaakko Luttinen,Aalto University,Alexander Ilin,Helsinki University of Technology,Kalman Filtering Attention for User Behavior Modeling in CTR Prediction.
136,136,Emily Fox,"University of Washington, Apple",Alan S Willsky,Massachusetts Institute of Technology,Understanding and Exploring the Network with Stochastic Architectures.
137,137,Matthias Seeger,Amazon,Matthias Seeger,Amazon,Neuron Merging: Compensating for Pruned Neurons.
138,138,Shobha Venkataraman,AT&T Labs -- Research,Oliver Spatscheck,None,Position-based Scaled Gradient for Model Quantization and Pruning.
