,first-author-affiliation,last-author-affiliation,title
0, Harvard School of Engineering and Applied Sciences, Harvard School of Engineering and Applied Sciences,MIP-nets: enabling information sharing in loosely-coupled teamwork
1," Department of Computer Science, University of Texas (Dallas), Richardson, TX"," Department of Computer Science, University of Texas (Dallas), Richardson, TX",Weighted A* algorithms for unsupervised feature selection with provable bounds on suboptimality
2," University of Texas at El Paso, El Paso, TX"," University of Texas at El Paso, El Paso, TX",Abstraction using analysis of subgames
3," THINC Lab, University of Georgia, Athens, Georgia"," THINC Lab, University of Georgia, Athens, Georgia",Bayesian Markov games with explicit finite-level types
4," School of Computer and Information Science, Southwest University, P.R. China and Shenzhen Graduate School, Harbin Institute of Technology, P.R. China"," Shenzhen Graduate School, Harbin Institute of Technology, P.R. China",BRBA: a blocking-based association rule hiding method
5," Insight Centre for Data Analytics, Department of Computer Science, University College Cork, Ireland"," Insight Centre for Data Analytics, Department of Computer Science, University College Cork, Ireland",A CP-based approach to popular matching
6," The University of Texas at El Paso, El Paso, TX"," The University of Texas at El Paso, El Paso, TX",Predicting prices in the Power TAC wholesale energy market
7," Human Experience & Agent Teamwork Laboratory, Harvey Mudd College, Claremont, California"," Human Experience & Agent Teamwork Laboratory, Harvey Mudd College, Claremont, California",Robust execution strategies for probabilistic temporal planning
8, Wentworth Institute of Technology, Wentworth Institute of Technology,A comparison of supervised learning algorithms for telerobotic control using electromyography signals
9," Indian Institute of Technology Madras, Chennai, Tamil Nadu, India"," IBM Research India, Bangalore, India",Trust and distrust across coalitions: shapley value based centrality measures for signed networks (student abstract version)
10," School of Electrical and Computer Engineering, Purdue University, West Lafayette, Indiana"," School of Electrical and Computer Engineering, Purdue University, West Lafayette, Indiana",Authorship attribution using a Neural Network Language Model
11," Computer Science Department, Stony Brook University, Stony Brook, NY"," Computer Science Department, Stony Brook University, Stony Brook, NY",Structure Aware L1-graph for data clustering
12," Department of Computer Science, University of Pittsburgh, Pittsburgh, PA"," Department of Computer Science, University of Pittsburgh, Pittsburgh, PA",Multivariate conditional outlier detection and its clinical application
13," Department of Electrical and System Engineering, University of Pennsylvania, Philadelphia, PA"," Department of Electrical and System Engineering, University of Pennsylvania, Philadelphia, PA",Learning complex stand-up motion for humanoid robots
14," The University of Texas at El Paso, El Paso, TX"," The University of Texas at El Paso, El Paso, TX",Connecting the dots using contextual information hidden in text and images
