,first-author-affiliation,last-author-affiliation,title
0," Department of Computer Science, DePauw University, Greencastle, IN"," Department of Computer Science, DePauw University, Greencastle, IN",Using domain knowledge to improve Monte-Carlo Tree Search performance in parameterized Poker squares
1," MacEwan University, Edmonton, Alberta, Canada"," MacEwan University, Edmonton, Alberta, Canada","BeeMo, a Monte Carlo simulation agent for playing Parameterized Poker Squares"
2," Department of Computer Science and Engineering, Indian Institute of Technology Madras, Chennai, Tamil Nadu, India"," Department of Computer Science and Engineering, Indian Institute of Technology Madras, Chennai, Tamil Nadu, India",Conceptualizing Curse of Dimensionality with parallel coordinates
3," Information Sciences Institute and Department of Computer Science, University of Southern California, Marina del Rey CA"," Information Sciences Institute and Department of Computer Science, University of Southern California, Marina del Rey CA",Teaching big data analytics skills with intelligent workflow systems
4," Design & Intelligence Laboratory, School of Interactive Computing, Georgia Institute of Technology, Atlanta, GA"," Design & Intelligence Laboratory, School of Interactive Computing, Georgia Institute of Technology, Atlanta, GA",Design of an online course on Knowledge-Based AI
5, Gettysburg College, Gettysburg College,Learning and using hand abstraction values for Parameterized Poker Squares
6," University of Washington, Seattle WA"," University College London, London UK",Creating interactive and visual educational resources for AI
7, University of Southern California, University of Southern California,From the lab to the classroom and beyond: extending a game-based research platform for teaching AI to diverse audiences
8, St. Lawrence University, St. Lawrence University,The Turing Test in the classroom
9, Rose-Hulman Institute of Technology, Google,A survey of current practice and teaching of AI
