,first-author-affiliation,last-author-affiliation,title
0," Institute for Software Integrated Systems, Vanderbilt University, Nashville, TN"," Institute for Software Integrated Systems, Vanderbilt University, Nashville, TN",Using multiple representations to simultaneously learn Computational Thinking and middle school science
1," Wright State University, Dayton, OH"," University of Maryland, College Park, MD","MIDCA: a metacognitive, integrated dual-cycle architecture for self-regulated autonomy"
2," Institute for Creative Technologies, University of Southern California, Los Angeles, California"," Institute for Creative Technologies, University of Southern California, Los Angeles, California",Commonsense interpretation of Triangle behavior
3, University of North Carolina at Charlotte, University of North Carolina at Charlotte,Surprise-triggered reformulation of design goals
4," School of Computer Science and Engineering, The Hebrew University of Jerusalem, Jerusalem, Israel"," School of Computer Science and Engineering, The Hebrew University of Jerusalem, Jerusalem, Israel",Visual learning of arithmetic operations
5," Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology, Cambridge, MA"," MIT Media Lab, Massachusetts Institute of Technology, Cambridge, MA",Modeling human ad hoc coordination
6," Center for Indian Language Technology, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, India"," Center for Indian Language Technology, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, India",Predicting readers' sarcasm understandability by modeling gaze behavior
7," Computer Science and Artificial Intelligence Laboratory, Massachusetts Institute of Technology and Sony Corporation, JAPAN"," Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology",Modeling human understanding of complex intentional action with a Bayesian nonparametric subgoal model
8," University of Sheffield, Sheffield, United Kingdom"," University of Sheffield, Sheffield, United Kingdom",Unsupervised Lexical Simplification for non-native speakers
9," Xerox Research Centre India, Bangalore, India"," Xerox Research Centre India, Bangalore, India",QART: a system for real-time holistic quality assurance for contact center dialogues
10," Department of Computer Science and Operations Research, Universite de Montreal, Montreal, Canada"," School of Computer Science, McGill University, Montreal, Canada",Building end-to-end dialogue systems using generative hierarchical neural network models
