,first-author-affiliation,last-author-affiliation,title
0," Department of Computer Science, University of Illinois at Urbana-Champaign"," Department of Computer Science, University of Illinois at Urbana-Champaign",Structural learning with amortized inference
1," Centre for Quantum Computation and Intelligent Systems, University of Technology Sydney, Australia"," School of Information Technology & Electrical Engineering, The University of Queensland, Australia",A convex formulation for spectral shrunk clustering
2," School of Electrical and Computer Engineering, Ulsan National Institute of Science and Technology, Ulsan, Korea"," Department of Civil and Environmental Engineering, University of Illinois at Urbana-Champaign, Urbana, IL",Learning relational kalman filtering
3," Department of Computing Science, University of Alberta"," Department of Computing Science, University of Alberta",Policy tree: adaptive representation for policy gradient
4," Institut Mines-Télécom; Télécom ParisTech: CNRS LTCI, France"," LIFL: UMR University of Lille/CNRS 8022, & INRIA Lille - Nord Europe, France",Collaborative filtering with localised ranking
5," Department of Computer Science and Engineering, State University of New York at Buffalo"," Department of Computer Science and Engineering, State University of New York at Buffalo",Random gradient descent tree: a combinatorial approach for SVM with outliers
6," School of Computer Engineering, Nanyang Technological University, Singapore"," School of Computer Engineering, Nanyang Technological University, Singapore",An adaptive gradient method for online AUC maximization
7," Harvard University, Cambridge, MA"," Harvard University, Cambridge, MA",Graph-sparse LDA: a topic model with structured sparsity
8," Key Lab of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing, China and University of Chinese Academy of Sciences, Beijing, China"," Key Lab of Intelligent Information Processing of Chinese Academy of Sciences (CAS), Institute of Computing Technology, CAS, Beijing, China",Bayesian maximum margin principal component analysis
9," School of Computer Science, China University of Geosciences, Wuhan, P. R. China"," School of Computer Science, China University of Geosciences, Wuhan, P. R. China",Modelling class noise with symmetric and asymmetric distributions
10," School of Computing, Engineering & Mathematics, University of Western Sydney, NSW, Australia"," IBM T. J. Watson Research Center, Yorktown Heights, NY",Optimizing bag features for multiple-instance retrieval
11," Shanghai Key Lab of Intelligent Information Processing, and School of Computer Science, Fudan University, Shanghai, China"," Shanghai Key Lab of Intelligent Information Processing, and School of Computer Science, Fudan University, Shanghai, China","Learning sparse representations from datasets with uncertain group structures: model, algorithm and applications"
12," Department of Computer Science & Automation, Indian Institute of Science, Bangalore, India"," Department of Computer Science & Automation, Indian Institute of Science, Bangalore, India","Spectral clustering using multilinear SVD: analysis, approximations and applications"
13," University of Washington, Seattle, WA"," University of Washington, Seattle, WA",Pathway graphical lasso
14," Carnegie Mellon University, Pittsburgh PA"," Carnegie Mellon University, Pittsburgh PA",Concurrent PAC RL
15," Department of Computer Science, Hong Kong Baptist University, Hong Kong"," Department of Computer Science, Hong Kong Baptist University, Hong Kong and The Institute of Research and Continuing Education, Hong Kong Baptist University (Shenzhen)",Discriminative feature grouping
16," Department of Computer Science, Hong Kong Baptist University, Hong Kong"," Department of Computer Science, Hong Kong Baptist University, Hong Kong and The Institute of Research and Continuing Education, Hong Kong Baptist University (Shenzhen)",Learning multi-level task groups in multi-task learning
17," National Institute of Genetics, Mishima, Shizuoka, Japan"," University of Novi Sad, Novi Sad, Serbia",Localized centering: reducing hubness in large-sample data
18, Vrije Universiteit Brussel, Vrije Universiteit Brussel,Expressing arbitrary reward functions as potential-based advice
19," Department of Electrical Engineering, National Taiwan University"," Department of Computer Science and Information Engineering, National Taiwan University",Active learning by learning
20," Shenzhen Key Laboratory of Rich Media Big Data Analytics and Applications Shenzhen Research Institute, The Chinese University of Hong Kong and Computer Science and Engineering, The Chinese University of Hong Kong, Hong Kong"," Systems Engineering and Engineering Management, The Chinese University of Hong Kong, Hong Kong",Kernelized online imbalanced learning with fixed budgets
21," The Robotics Institute, Carnegie Mellon University, Pittsburgh, PA"," The Robotics Institute, Carnegie Mellon University, Pittsburgh, PA",Approximate maxent inverse optimal control and its application for mental simulation of human interactions
22," Tsinghua National Laboratory for Information Science and Technology (TNList) and Department of Automation, Tsinghua University, Beijing, China"," Microsoft Research, Beijing",Maximin separation probability clustering
23," Department of Statistics, The Chinese University of Hong Kong"," Department of Computer Science and Engineering, The Chinese University of Hong Kong",The dynamic chinese restaurant process via birth and death processes
24," School of Computer Science, Carnegie Mellon University, Pittsburgh, PA"," School of Computer Science, Carnegie Mellon University, Pittsburgh, PA",Self-paced curriculum learning
25," Department of Electrical Engineering, The Technion - Israel Institute of Technology, Haifa Israel"," Department of Electrical Engineering, The Technion - Israel Institute of Technology, Haifa Israel",Outlier-robust convex segmentation
26," MLRG, University of Oxford, UK"," INRIA Lille - Nord Europe, Team SequeL, FRANCE","Fast gradient descent for drifting least squares regression, with application to bandits"
27," Computer Science & Engineering, University of Michigan, Ann Arbor, MI"," Computer Science & Engineering, University of Michigan, Ann Arbor, MI",Spectral learning of predictive state representations with insufficient statistics
28," Department Computer Science and Automation, Indian Institute of Science, Bangalore, India"," Department Computer Science and Automation, Indian Institute of Science, Bangalore, India",A generalized reduced linear program for markov decision processes
29," Department of Statistical Science, Cornell University, Ithaca, NY"," NYU Courant Institute of Mathematical Sciences and Center for Genomics and Systems Biology, New York, NY",Don't fall for tuning parameters: tuning-free variable selection in high dimensions with the TREX
