,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
0,2017,Floris Bex,"University of Utrecht, The Netherlands",Nancy Green,nan,CMNA@IJCAI,"Proceedings of the 16th Workshop on Computational Models of Natural Argument co-located with IJCAI 2016, New York, USA, July 9th, 2016.",3,http://ceur-ws.org/Vol-1876,https://dblp.org/rec/conf/ijcai/2016cmna
1,2016,Mark Aakhus,nan,Nina Wacholder,nan,CMNA@IJCAI,An Argument-Ontology for a Response-Centered Approach to Argumentation Mining.,3,http://ceur-ws.org/Vol-1876/paper08.pdf,https://dblp.org/rec/conf/ijcai/AakhusMW16
2,2016,Shauna Concannon,nan,Matthew Purver,"Queen Mary University of London, UK",CMNA@IJCAI,How Natural is Argument in Natural Dialogue?,3,http://ceur-ws.org/Vol-1876/paper09.pdf,https://dblp.org/rec/conf/ijcai/ConcannonHP16
3,2016,Nancy Green,nan,Nancy Green,nan,CMNA@IJCAI,Implementing Argumentation Schemes as Logic Programs.,1,http://ceur-ws.org/Vol-1876/cmna16-PC.pdf,https://dblp.org/rec/conf/ijcai/Green16
4,2016,Sally Jackson,nan,Jodi Schneider,"University of Illinois Urbana-Champaign, School of Library & Information Science",CMNA@IJCAI,Argumentation Devices in Reasoning About Health.,2,http://ceur-ws.org/Vol-1876/paper10.pdf,https://dblp.org/rec/conf/ijcai/JacksonS16
5,2016,Mariela Morveli Espinoza,nan,Cesar A. Tacla,nan,CMNA@IJCAI,Strength calculation of rewards.,3,http://ceur-ws.org/Vol-1876/paper02.pdf,https://dblp.org/rec/conf/ijcai/Morveli-Espinoza16
6,2016,Ayslan Trevizan Possebom,nan,Ayslan Trevizan Possebom,nan,CMNA@IJCAI,A Proposal for Consensual Decision Making using Argumentation.,1,http://ceur-ws.org/Vol-1876/paper03.pdf,https://dblp.org/rec/conf/ijcai/Possebom16
7,2016,Sebastian Ruan,nan,Randy Allen Harris,nan,CMNA@IJCAI,Rhetorical Figure Annotation with XML.,3,http://ceur-ws.org/Vol-1876/paper06.pdf,https://dblp.org/rec/conf/ijcai/RuanMH16
8,2016,Aernout H. J. Schmidt,nan,Kunbei Zhang,nan,CMNA@IJCAI,Unpacking the Mandate of Heaven Argument.,2,http://ceur-ws.org/Vol-1876/paper05.pdf,https://dblp.org/rec/conf/ijcai/SchmidtZ16
9,2016,Robert Schrag,nan,Robert Hoffman,nan,CMNA@IJCAI,Probabilistic Argument Maps for Intelligence Analysis - Completed Capabilities.,9,http://ceur-ws.org/Vol-1876/paper07.pdf,https://dblp.org/rec/conf/ijcai/SchragMRLWKJWH16
10,2016,Robert Schrag,nan,Robert Hoffman,nan,CMNA@IJCAI,Probabilistic Argument Maps for Intelligence Analysis - Capabilities Underway.,9,http://ceur-ws.org/Vol-1876/paper04.pdf,https://dblp.org/rec/conf/ijcai/SchragWKJWMRLH16
11,2016,Eunika Mercier-Laurent,nan,Danielle Boulanger,nan,AI4KM@IJCAI,"Artificial Intelligence for Knowledge Management - Third IFIP WG 12.6 International Workshop, AI4KM 2015, Held at IJCAI 2015, Buenos Aires, Argentina, July 25-31, 2015, Revised Selected Papers",2,https://doi.org/10.1007/978-3-319-55970-4,https://dblp.org/rec/conf/ijcai/2015ai4km
12,2015,Fatma Chamekh,nan,Guilaine Talens,nan,AI4KM@IJCAI,Web of Data Evolution by Exploiting Agent Based-Argumentation.,3,https://doi.org/10.1007/978-3-319-55970-4_3,https://dblp.org/rec/conf/ijcai/ChamekhBT15
13,2015,Noël Conruyt,nan,David Grosser,nan,AI4KM@IJCAI,From Knowledge to Sign Management - A Co-design Methodology for Biodiversity and Music Enhancement.,5,https://doi.org/10.1007/978-3-319-55970-4_6,https://dblp.org/rec/conf/ijcai/ConruytSSSG15
