,year,first-author,last-author,journal/conference,title,number-of-authors,paper-url,DBLP-url
0,2017,Tian Tian 0001,Jun Zhu 0001,AAAI,Learning Attributes from the Crowdsourced Relative Labels.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14260,https://dblp.org/rec/conf/aaai/0001CZ17
1,2017,Ashok K. Goel 0001,Belén Díaz-Agudo,AAAI,What's Hot in Case-Based Reasoning.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/15041,https://dblp.org/rec/conf/aaai/0001D17
2,2017,Jie Xu 0001,Mihaela van der Schaar,AAAI,Progressive Prediction of Student Performance in College Programs.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14234,https://dblp.org/rec/conf/aaai/0001HMS17
3,2017,Tobias Friedrich 0001,Markus Wagner 0007,AAAI,A Generic Bet-and-Run Strategy for Speeding Up Stochastic Local Search.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14290,https://dblp.org/rec/conf/aaai/0001K017
4,2017,Hang Ma 0001,Sven Koenig,AAAI,Multi-Agent Path Finding with Delay Probabilities.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14984,https://dblp.org/rec/conf/aaai/0001KK17
5,2017,Tobias Friedrich 0001,Andrew M. Sutton,AAAI,Phase Transitions for Scale-Free SAT Formulas.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14755,https://dblp.org/rec/conf/aaai/0001KRS17
6,2017,Tobias Friedrich 0001,Frank Neumann 0001,AAAI,What's Hot in Evolutionary Computation.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14809,https://dblp.org/rec/conf/aaai/0001N17
7,2017,Radu Marinescu 0002,Rina Dechter,AAAI,Anytime Best+Depth-First Search for Bounding Marginal MAP.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14908,https://dblp.org/rec/conf/aaai/0002LID17
8,2017,Radu Marinescu 0002,Nic Wilson,AAAI,Multi-Objective Influence Diagrams with Possibly Optimal Policies.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14774,https://dblp.org/rec/conf/aaai/0002RW17
9,2017,Lin Chen 0003,Amin Karbasi,AAAI,Near-Optimal Active Learning of Halfspaces via Query Synthesis in the Noisy Setting.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14230,https://dblp.org/rec/conf/aaai/0003HK17
10,2017,Zheng Xu 0005,Junzhou Huang,AAAI,A General Efficient Hyperparameter-Free Algorithm for Convolutional Sparse Learning.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14702,https://dblp.org/rec/conf/aaai/0005H17
11,2017,Han Xiao 0005,Xiaoyan Zhu 0001,AAAI,SSP - Semantic Space Projection for Knowledge Graph Embedding with Text Descriptions.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14306,https://dblp.org/rec/conf/aaai/0005HMZ17
12,2017,Hao Wang 0014,Dit-Yan Yeung,AAAI,Relational Deep Learning - A Deep Latent Variable Model for Link Prediction.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14346,https://dblp.org/rec/conf/aaai/0014SY17
13,2017,Melika Abolhassani,Hadi Yami,AAAI,Market Pricing for Data Streams.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/15015,https://dblp.org/rec/conf/aaai/AbolhassaniEHLY17
14,2017,Tameem Adel,Cassio P. de Campos,AAAI,Learning Bayesian Networks with Incomplete Data by Augmentation.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14711,https://dblp.org/rec/conf/aaai/AdelC17
15,2017,Tameem Adel,Alexander Wong,AAAI,Unsupervised Domain Adaptation with a Relaxed Covariate Shift Assumption.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14769,https://dblp.org/rec/conf/aaai/AdelZW17
16,2017,Somak Aditya,Somak Aditya,AAAI,Explainable Image Understanding Using Vision and Reasoning.,1,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14247,https://dblp.org/rec/conf/aaai/Aditya17
17,2017,Apoorv Aggarwal,Prateek Jain 0002,AAAI,Scalable Optimization of Multivariate Performance Measures in Multi-instance Multi-label Learning.,7,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/15036,https://dblp.org/rec/conf/aaai/AggarwalGSSRK017
18,2017,Meysam Aghighi,Christer Bäckström,AAAI,Plan Reordering and Parallel Execution - A Parameterized Complexity View.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14808,https://dblp.org/rec/conf/aaai/AghighiB17
19,2017,David W. Aha,Alexandra Coman,AAAI,The AI Rebellion - Changing the Narrative.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14775,https://dblp.org/rec/conf/aaai/AhaC17
20,2017,Abdullah Al-Dujaili,Sundaram Suresh,AAAI,Embedded Bandits for Large-Scale Black-Box Optimization.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14398,https://dblp.org/rec/conf/aaai/Al-DujailiS17
21,2017,Muhannad Al-Omari,Anthony G. Cohn,AAAI,Natural Language Acquisition and Grounding for Embodied Robotic Systems.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14913,https://dblp.org/rec/conf/aaai/Al-OmariDHC17
22,2017,Rabah A. Al-Zaidy,C. Lee Giles,AAAI,A Machine Learning Approach for Semantic Structuring of Scientific Charts in Scholarly Documents.,2,http://aaai.org/ocs/index.php/IAAI/IAAI17/paper/view/14275,https://dblp.org/rec/conf/aaai/Al-ZaidyG17
23,2017,Tuka Waddah AlHanai,Mohammad Mahdi Ghassemi,AAAI,Predicting Latent Narrative Mood Using Audio and Physiologic Data.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14416,https://dblp.org/rec/conf/aaai/AlHanaiG17
24,2017,Taleb Alashkar,Yun Fu 0001,AAAI,Examples-Rules Guided Deep Neural Network for Makeup Recommendation.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14773,https://dblp.org/rec/conf/aaai/AlashkarJWF17
25,2017,Michael Albert,Peter Stone,AAAI,Automated Design of Robust Mechanisms.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14541,https://dblp.org/rec/conf/aaai/AlbertCS17
26,2017,Francesco Aldà,Benjamin I. P. Rubinstein,AAAI,The Bernstein Mechanism - Function Release under Differential Privacy.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14735,https://dblp.org/rec/conf/aaai/AldaR17
27,2017,Natasha Alechina,Brian Logan,AAAI,Incentivising Monitoring in Open Normative Systems.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14911,https://dblp.org/rec/conf/aaai/AlechinaHKL17
28,2017,Scott Alfeld,Paul Barford,AAAI,Explicit Defense Actions Against Test-Set Attacks.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/15003,https://dblp.org/rec/conf/aaai/Alfeld0B17
29,2017,Reza Alijani,Ahmad S. Tajik,AAAI,Envy-Free Mechanisms with Minimum Number of Cuts.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14608,https://dblp.org/rec/conf/aaai/AlijaniFGST17
30,2017,Shani Alkoby,David Sarne,AAAI,The Benefit in Free Information Disclosure When Selling Information to People.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14783,https://dblp.org/rec/conf/aaai/AlkobyS17
31,2017,Shani Alkoby,Igal Milchtaich,AAAI,Strategic Signaling and Free Information Disclosure in Auctions.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14905,https://dblp.org/rec/conf/aaai/AlkobySM17
32,2017,Mario Alviano,Rafael Peñaloza,AAAI,Minimal Undefinedness for Fuzzy Answer Sets.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14309,https://dblp.org/rec/conf/aaai/AlvianoAP17
33,2017,Giovanni Amendola,Francesco Ricca,AAAI,On the Computation of Paracoherent Answer Sets.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14358,https://dblp.org/rec/conf/aaai/AmendolaDFLR17
34,2017,Sorour E. Amiri,B. Aditya Prakash,AAAI,SnapNETS - Automatic Segmentation of Network Sequences with Node Labels.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14553,https://dblp.org/rec/conf/aaai/AmiriCP17
35,2017,Adam Amos-Binks,Adam Amos-Binks,AAAI,Problem Formulation for Accommodation Support in Plan-Based Interactive Narratives.,1,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14376,https://dblp.org/rec/conf/aaai/Amos-Binks17
36,2017,Joseph Anderson,Luis Rademacher,AAAI,Heavy-Tailed Analogues of the Covariance Matrix for ICA.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14756,https://dblp.org/rec/conf/aaai/AndersonGNR17
37,2017,Olov Andersson,Patrick Doherty 0001,AAAI,Deep Learning Quadcopter Control via Risk-Aware Active Learning.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14622,https://dblp.org/rec/conf/aaai/AnderssonWD17
38,2017,Carlos Ansótegui,Kevin Tierney,AAAI,Reactive Dialectic Search Portfolios for MaxSAT.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14872,https://dblp.org/rec/conf/aaai/AnsoteguiPST17
39,2017,Piotr Antonik,Serge Massar,AAAI,Chaotic Time Series Prediction Using a Photonic Reservoir Computer with Output Feedback.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14366,https://dblp.org/rec/conf/aaai/AntonikHHM17
40,2017,Piotr Antonik,Serge Massar,AAAI,Improving Performance of Analogue Readout Layers for Photonic Reservoir Computers with Online Learning.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14367,https://dblp.org/rec/conf/aaai/AntonikHM17
41,2017,Shuang Ao,Charles X. Ling,AAAI,Fast Generalized Distillation for Semi-Supervised Domain Adaptation.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14538,https://dblp.org/rec/conf/aaai/AoLL17
42,2017,Muhammad Usman Arif,Muhammad Usman Arif,AAAI,An Evolutionary Algorithm Based Framework for Task Allocation in Multi-Robot Teams.,1,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14671,https://dblp.org/rec/conf/aaai/Arif17
43,2017,Masataro Asai,Alex Fukunaga,AAAI,Improving Greedy Best-First Search by Removing Unintended Search Bias (Extended Abstract).,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14531,https://dblp.org/rec/conf/aaai/AsaiF17
44,2017,Luigi Asprino,Paolo Ciancarini,AAAI,Frame-Based Ontology Alignment.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14897,https://dblp.org/rec/conf/aaai/AsprinoPGC17
45,2017,Vernon Asuncion,Heng Zhang 0006,AAAI,Polynomially Bounded Logic Programs with Function Symbols - A New Decidable.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14163,https://dblp.org/rec/conf/aaai/AsuncionZZ17
46,2017,Rashi Aswani,Praveen Paruchuri,AAAI,Improving Surveillance Using Cooperative Target Observation.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14882,https://dblp.org/rec/conf/aaai/AswaniMP17
47,2017,Haris Aziz 0001,Simon Mackenzie,AAAI,Complexity of Manipulating Sequential Allocation.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14623,https://dblp.org/rec/conf/aaai/AzizBLM17
48,2017,Haris Aziz 0001,Toby Walsh,AAAI,Algorithms for Max-Min Share Fair Allocation of Indivisible Chores.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14606,https://dblp.org/rec/conf/aaai/AzizRSW17
49,2017,Pierre-Luc Bacon,Doina Precup,AAAI,The Option-Critic Architecture.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14858,https://dblp.org/rec/conf/aaai/BaconHP17
50,2017,Song Bai,Qi Tian 0001,AAAI,Multidimensional Scaling on Multiple Input Distance Matrices.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14466,https://dblp.org/rec/conf/aaai/BaiBLT17
51,2017,Song Bai,Longin Jan Latecki,AAAI,Regularized Diffusion Process for Visual Retrieval.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14463,https://dblp.org/rec/conf/aaai/BaiBTL17
52,2017,Maria-Florina Balcan,Yishay Mansour,AAAI,Label Efficient Learning by Exploiting Multi-Class Output Codes.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14814,https://dblp.org/rec/conf/aaai/BalcanDM17
53,2017,Alkida Balliu,Dennis Olivetti,AAAI,Nash Stability in Social Distance Games.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14903,https://dblp.org/rec/conf/aaai/BalliuFMO17
54,2017,Alkida Balliu,Dennis Olivetti,AAAI,On Pareto Optimality in Social Distance Games.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14895,https://dblp.org/rec/conf/aaai/BalliuFO17
55,2017,Tomás Balyo,Matti Järvisalo,AAAI,SAT Competition 2016 - Recent Developments.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14977,https://dblp.org/rec/conf/aaai/BalyoHJ17
56,2017,Bita Banihashemi,Yves Lespérance,AAAI,Abstraction in Situation Calculus Action Theories.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14807,https://dblp.org/rec/conf/aaai/BanihashemiGL17
57,2017,Oren Barkan,Oren Barkan,AAAI,Bayesian Neural Word Embedding.,1,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14653,https://dblp.org/rec/conf/aaai/Barkan17
58,2017,Nicola Basilico,Nicola Gatti 0001,AAAI,Team-Maxmin Equilibrium - Efficiency Bounds and Algorithms.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14264,https://dblp.org/rec/conf/aaai/BasilicoCN017
59,2017,MohammadHossein Bateni,Saeed Seddighin,AAAI,A Study of Compact Reserve Pricing Languages.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/15011,https://dblp.org/rec/conf/aaai/BateniEMS17
60,2017,Nipun Batra 0001,Kamin Whitehouse,AAAI,Matrix Factorisation for Scalable Energy Breakdown.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14885,https://dblp.org/rec/conf/aaai/BatraWSW17
61,2017,Stephen Becker,Marek Petrik,AAAI,Robust Partially-Compressed Least-Squares.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14992,https://dblp.org/rec/conf/aaai/BeckerKP17
62,2017,Soheil Behnezhad,Saeed Seddighin,AAAI,Faster and Simpler Algorithm for Optimal Strategies of Blotto Game.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14980,https://dblp.org/rec/conf/aaai/BehnezhadDDHS17
63,2017,Vaishak Belle,Vaishak Belle,AAAI,Open-Universe Weighted Model Counting.,1,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/15008,https://dblp.org/rec/conf/aaai/Belle17
64,2017,Gerdus Benade,Nisarg Shah 0001,AAAI,Preference Elicitation For Participatory Budgeting.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14283,https://dblp.org/rec/conf/aaai/BenadeNP017
65,2017,Michael Benedikt,Egor V. Kostylev,AAAI,Source Information Disclosure in Ontology-Based Data Integration.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14725,https://dblp.org/rec/conf/aaai/BenediktGK17
66,2017,Franco Berbeglia,Pascal Van Hentenryck,AAAI,Taming the Matthew Effect in Online Markets with Social Influence.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14746,https://dblp.org/rec/conf/aaai/BerbegliaH17
67,2017,Kimmo Berg,Tuomas Sandholm,AAAI,Exclusion Method for Finding Nash Equilibrium in Multiplayer Games.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14605,https://dblp.org/rec/conf/aaai/BergS17
68,2017,Sara Bernardini,Chiara Piacentini,AAAI,Deterministic versus Probabilistic Methods for Searching for an Evasive Target.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14889,https://dblp.org/rec/conf/aaai/BernardiniFLP17
69,2017,Sebastian Berndt,Rüdiger Reischuk,AAAI,Learning Residual Alternating Automata.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14748,https://dblp.org/rec/conf/aaai/BerndtLLR17
70,2017,Deblina Bhattacharjee,Anand Paul 0001,AAAI,A Leukocyte Detection Technique in Blood Smear Images Using Plant Growth Simulation Algorithm.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14192,https://dblp.org/rec/conf/aaai/BhattacharjeeP17
71,2017,Sakyajit Bhattacharya,Harsh Shrivastava,AAAI,ICU Mortality Prediction - A Classification Algorithm for Imbalanced Datasets.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14337,https://dblp.org/rec/conf/aaai/BhattacharyaRS17
72,2017,Andre Biedenkapp,Holger H. Hoos,AAAI,Efficient Parameter Importance Analysis via Ablation with Surrogates.,6,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14750,https://dblp.org/rec/conf/aaai/BiedenkappLEHFH17
73,2017,Lidong Bing,William W. Cohen,AAAI,Bootstrapping Distantly Supervised IE Using Joint Learning and Small Well-Structured Corpora.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14412,https://dblp.org/rec/conf/aaai/BingDMPC17
74,2017,Moshe Bitan,Sarit Kraus,AAAI,Psychologically Based Virtual-Suspect for Interrogative Interview Training.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14795,https://dblp.org/rec/conf/aaai/BitanNNRK17
75,2017,Joseph A. Blass,Kenneth D. Forbus,AAAI,Analogical Chaining with Natural Language Instruction for Commonsense Reasoning.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14548,https://dblp.org/rec/conf/aaai/BlassF17
76,2017,Tolga Bolukbasi,Venkatesh Saligrama,AAAI,Resource Constrained Structured Prediction.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14860,https://dblp.org/rec/conf/aaai/BolukbasiCWS17
77,2017,Rodrigo Cesar Bonini,Anna Helena Reali Costa,AAAI,Learning Options in Multiobjective Reinforcement Learning.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14727,https://dblp.org/rec/conf/aaai/BoniniSC17
78,2017,Stefan Borgwardt,Thomas Lukasiewicz,AAAI,Ontology-Mediated Queries for Probabilistic Databases.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14365,https://dblp.org/rec/conf/aaai/BorgwardtCL17
79,2017,Zied Bouraoui,Steven Schockaert,AAAI,Inductive Reasoning about Ontologies Using Conceptual Spaces.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14916,https://dblp.org/rec/conf/aaai/BouraouiJS17
80,2017,Sebastian Brandt 0001,Michael Zakharyaschev,AAAI,Ontology-Based Data Access with a Horn Fragment of Metric Temporal Logic.,6,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14881,https://dblp.org/rec/conf/aaai/BrandtKKRXZ17
81,2017,Robert Bredereck,Nimrod Talmon,AAAI,Teams in Online Scheduling Polls - Game-Theoretic Aspects.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14640,https://dblp.org/rec/conf/aaai/BredereckCNOT17
82,2017,Gianluca Brero,Sven Seuken,AAAI,Probably Approximately Efficient Combinatorial Auctions via Machine Learning.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/15040,https://dblp.org/rec/conf/aaai/BreroLS17
83,2017,Mason Bretan,Larry P. Heck,AAAI,Deep Music - Towards Musical Dialogue.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14875,https://dblp.org/rec/conf/aaai/BretanOEEH17
84,2017,Mason Bretan,Gil Weinberg,AAAI,Integrating the Cognitive with the Physical - Musical Path Planning for an Improvising Robot.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14864,https://dblp.org/rec/conf/aaai/BretanW17
85,2017,Gerhard Brewka,Stefan Woltran,AAAI,Solving Advanced Argumentation Problems with Answer-Set Programming.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14369,https://dblp.org/rec/conf/aaai/BrewkaDHLW17
86,2017,Markus Brill,Martin Lackner,AAAI,Phragmén's Voting Methods and Justified Representation.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14757,https://dblp.org/rec/conf/aaai/BrillFJL17
87,2017,Markus Brill,Piotr Skowron 0001,AAAI,Multiwinner Approval Rules as Apportionment Methods.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14782,https://dblp.org/rec/conf/aaai/BrillLS17
88,2017,Noam Brown,Tuomas Sandholm,AAAI,Dynamic Thresholding and Pruning for Regret Minimization.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14855,https://dblp.org/rec/conf/aaai/BrownKS17
89,2017,Salam El Bsat,Matthew E. Taylor,AAAI,Scalable Multitask Policy Gradient Reinforcement Learning.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/15002,https://dblp.org/rec/conf/aaai/BsatBT17
90,2017,Yaohua Bu,Yuming You,AAAI,AniDraw - When Music and Dance Meet Harmoniously.,6,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14182,https://dblp.org/rec/conf/aaai/BuTJMWY17
91,2017,Kseniya Buraya,Tat-Seng Chua,AAAI,Towards User Personality Profiling from Multiple Social Networks.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14731,https://dblp.org/rec/conf/aaai/BurayaFFC17
92,2017,Debra T. Burhans,Karthik Dantu,AAAI,"ARTY - Fueling Creativity through Art, Robotics and Technology for Youth.",2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14996,https://dblp.org/rec/conf/aaai/BurhansD17
93,2017,Alberto Camacho,Sheila A. McIlraith,AAAI,Non-Deterministic Planning with Temporally Extended Goals - LTL over Finite and Infinite Traces.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/15026,https://dblp.org/rec/conf/aaai/CamachoTMBM17
94,2017,Zhiguang Cao,Ulrich Fastenrath,AAAI,Maximizing the Probability of Arriving on Time - A Practical Q-Learning Method.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14308,https://dblp.org/rec/conf/aaai/CaoGZOF17
95,2017,Zhangjie Cao,Qiang Yang 0001,AAAI,Transitive Hashing Network for Heterogeneous Multimedia Retrieval.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14559,https://dblp.org/rec/conf/aaai/CaoL0017
96,2017,Yue Cao 0001,Shichen Liu,AAAI,Collective Deep Quantization for Efficient Cross-Modal Retrieval.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14499,https://dblp.org/rec/conf/aaai/CaoL0L17
97,2017,Shaosheng Cao,Wei Lu 0011,AAAI,Improving Word Embeddings with Convolutional Feature Learning and Subword Information.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14724,https://dblp.org/rec/conf/aaai/CaoL17
98,2017,Ziqiang Cao,Sujian Li,AAAI,Joint Copying and Restricted Generation for Paraphrase.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14527,https://dblp.org/rec/conf/aaai/CaoLLL17
99,2017,Ziqiang Cao,Furu Wei,AAAI,Improving Multi-Document Summarization via Text Classification.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14525,https://dblp.org/rec/conf/aaai/CaoLLW17
100,2017,Ioannis Caragiannis,Alexandros A. Voudouris,AAAI,Optimizing Positional Scoring Rules for Rank Aggregation.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14621,https://dblp.org/rec/conf/aaai/CaragiannisCKV17
101,2017,Thomas Caridroit,Valentin Montmirail,AAAI,A SAT-Based Approach for Solving the Modal Logic S5-Satisfiability Problem.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14380,https://dblp.org/rec/conf/aaai/CaridroitLBLM17
102,2017,Pietro Edoardo Carnelli,Aftab Khan,AAAI,ParkUs - A Novel Vehicle Parking Detection System.,4,http://aaai.org/ocs/index.php/IAAI/IAAI17/paper/view/14604,https://dblp.org/rec/conf/aaai/CarnelliYSK17
103,2017,Tathagata Chakraborti,Subbarao Kambhampati,AAAI,UbuntuWorld 1.0 LTS - A Platform for Automated Problem Solving & Troubleshooting in the Ubuntu OS.,5,http://aaai.org/ocs/index.php/IAAI/IAAI17/paper/view/14206,https://dblp.org/rec/conf/aaai/ChakrabortiTFCK17
104,2017,Muthukumaran Chandrasekaran,Prashant Doshi,AAAI,On Markov Games Played by Bayesian and Boundedly-Rational Players.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14334,https://dblp.org/rec/conf/aaai/ChandrasekaranC17
105,2017,Muthu Kumar Chandrasekaran,Diane J. Litman,AAAI,Using Discourse Signals for Robust Instructor Intervention Prediction.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14904,https://dblp.org/rec/conf/aaai/ChandrasekaranE17
106,2017,Yale Chang,Jennifer G. Dy,AAAI,Informative Subspace Learning for Counterfactual Inference.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14329,https://dblp.org/rec/conf/aaai/ChangD17
107,2017,Wei-Cheng Chang,Yiming Yang,AAAI,Cross-Domain Kernel Induction for Transfer Learning.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14781,https://dblp.org/rec/conf/aaai/ChangWLY17
108,2017,Devendra Singh Chaplot,Guillaume Lample,AAAI,Arnold - An Autonomous Agent to Play FPS Games.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14455,https://dblp.org/rec/conf/aaai/ChaplotL17
109,2017,Krishnendu Chatterjee,Dorde Zikelic,AAAI,Optimizing Expectation with Guarantees in POMDPs.,5,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14354,https://dblp.org/rec/conf/aaai/Chatterjee0PRZ17
110,2017,Snigdha Chaturvedi,Hal Daumé III,AAAI,Unsupervised Learning of Evolving Relationships Between Literary Characters.,3,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14564,https://dblp.org/rec/conf/aaai/ChaturvediID17
111,2017,Arghya Roy Chaudhuri,Shivaram Kalyanakrishnan,AAAI,PAC Identification of a Bandit Arm Relative to a Reward Quantile.,2,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14335,https://dblp.org/rec/conf/aaai/ChaudhuriK17
112,2017,Morteza Haghir Chehreghani,Morteza Haghir Chehreghani,AAAI,Classification with Minimax Distance Measures.,1,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14328,https://dblp.org/rec/conf/aaai/Chehreghani17
113,2017,Melisachew Wudage Chekol,Heiner Stuckenschmidt,AAAI,Marrying Uncertainty and Time in Knowledge Graphs.,4,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14730,https://dblp.org/rec/conf/aaai/ChekolPSS17
114,2017,Gang Chen,Gang Chen,AAAI,Latent Discriminant Analysis with Representative Feature Discovery.,1,http://aaai.org/ocs/index.php/AAAI/AAAI17/paper/view/14697,https://dblp.org/rec/conf/aaai/Chen17
