,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
21,2013,Alessandro Artale,nan,Michael Zakharyaschev,"Birkbeck, University of London, UK",IJCAI,Temporal Description Logic for Ontology-Based Data Access.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6824,https://dblp.org/rec/conf/ijcai/ArtaleKWZ13
22,2013,Guillaume Aucher,IRISA Rennes,Thomas Bolander,nan,IJCAI,Undecidability in Epistemic Planning.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6903,https://dblp.org/rec/conf/ijcai/AucherB13
23,2013,Gilles Audemard,nan,Laurent Simon,nan,IJCAI,Just-In-Time Compilation of Knowledge Bases.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6754,https://dblp.org/rec/conf/ijcai/AudemardLS13
24,2013,Haris Aziz 0001,"NICTA, Sydney",Haris Aziz 0001,"NICTA, Sydney",IJCAI,Maximal Recursive Rule - A New Social Decision Scheme.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6528,https://dblp.org/rec/conf/ijcai/Aziz13
25,2013,Christer Bäckström,"Linköping University, Sweden",Peter Jonsson,"Linköping University, Sweden",IJCAI,Bridging the Gap Between Refinement and Heuristics in Abstraction.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6576,https://dblp.org/rec/conf/ijcai/BackstromJ13
26,2013,Alberto Barrón-Cedeño,nan,Jonathan May,nan,IJCAI,Identifying Useful Human Correction Feedback from an On-Line Machine Translation Service.,6,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6507,https://dblp.org/rec/conf/ijcai/Barron-CedenoMQFRM13
27,2013,Michael Bartholomew,nan,Joohyung Lee 0002,"Arizona State University, Tempe, AZ, USA",IJCAI,Functional Stable Model Semantics and Answer Set Programming Modulo Theories.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6894,https://dblp.org/rec/conf/ijcai/BartholomewL13
28,2013,Johannes Bauer 0002,"University of Hamburg, Germany",Stefan Wermter,"University of Hamburg, Germany",IJCAI,Self-Organized Neural Learning of Statistical Inference from High-Dimensional Data.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6499,https://dblp.org/rec/conf/ijcai/BauerW13
29,2013,Caroline Becker,nan,Hélène Fargier,nan,IJCAI,Maintaining Alternative Values in Constraint-Based Configuration.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6647,https://dblp.org/rec/conf/ijcai/BeckerF13
30,2013,Francesco Belardinelli,nan,Alessio Lomuscio,"Imperial College London, UK",IJCAI,Decidability of Model Checking Non-Uniform Artifact-Centric Quantified Interpreted Systems.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6732,https://dblp.org/rec/conf/ijcai/BelardinelliL13
31,2013,Vaishak Belle,nan,Hector J. Levesque,"University of Toronto, Canada",IJCAI,Reasoning about Continuous Uncertainty in the Situation Calculus.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6656,https://dblp.org/rec/conf/ijcai/BelleL13
32,2013,Radim Belohlávek,Radim Bělohlávek,Martin Trnecka,nan,IJCAI,Basic Level in Formal Concept Analysis - Interesting Concepts and Psychological Ramifications.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6628,https://dblp.org/rec/conf/ijcai/BelohlavekT13
33,2013,Salem Benferhat,nan,Andrea G. B. Tettamanzi,University Nice Sophia Antipolis,IJCAI,Syntactic Computation of Hybrid Possibilistic Conditioning under Uncertain Inputs.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6822,https://dblp.org/rec/conf/ijcai/BenferhatPT13
34,2013,Una Benlic,nan,Jin-Kao Hao,"University of Angers, France",IJCAI,Breakout Local Search for the Vertex Separator Problem.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6555,https://dblp.org/rec/conf/ijcai/BenlicH13
35,2013,Christoph Benzmueller,"FU Berlin, Department of Mathematics and Computer Science, Germany",Christoph Benzmueller,"FU Berlin, Department of Mathematics and Computer Science, Germany",IJCAI,Automating Quantified Conditional Logics in HOL.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6696,https://dblp.org/rec/conf/ijcai/Benzmueller13
36,2013,Christian Bessiere,"University of Montpellier, LIRMM, France",Toby Walsh,"University of New South Wales, Sydney, Australia",IJCAI,Constraint Acquisition via Partial Queries.,8,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6659,https://dblp.org/rec/conf/ijcai/BessiereCHKLNQW13
37,2013,Christian Bessiere,"University of Montpellier, LIRMM, France",Toby Walsh,"University of New South Wales, Sydney, Australia",IJCAI,Detecting and Exploiting Subproblem Tractability.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6791,https://dblp.org/rec/conf/ijcai/BessiereCHKW13
38,2013,Meghyn Bienvenu,nan,Frank Wolter,"University of Liverpool, UK",IJCAI,First-Order Rewritability of Atomic Queries in Horn Description Logics.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6907,https://dblp.org/rec/conf/ijcai/BienvenuLW13
39,2013,Meghyn Bienvenu,nan,Mantas Simkus,nan,IJCAI,Conjunctive Regular Path Queries in Lightweight Description Logics.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6886,https://dblp.org/rec/conf/ijcai/BienvenuOS13
40,2013,Meghyn Bienvenu,nan,Guohui Xiao 0001,"Free University of Bozen-Bolzano, Italy",IJCAI,Tractable Queries for Lightweight Description Logics.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6908,https://dblp.org/rec/conf/ijcai/BienvenuOSX13
41,2013,Meghyn Bienvenu,nan,Riccardo Rosati,"Sapienza University of Rome, Italy",IJCAI,Tractable Approximations of Consistent Query Answering for Robust Ontology-based Data Access.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6904,https://dblp.org/rec/conf/ijcai/BienvenuR13
42,2013,Adam Bjorndahl,nan,Rafael Pass,"Cornell University, Ithaca, USA",IJCAI,Language-Based Games.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6943,https://dblp.org/rec/conf/ijcai/BjorndahlHP13
43,2013,Jeremiah Blocki,nan,Arunesh Sinha,"Singapore Management University, Singapore",IJCAI,Audit Games.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6951,https://dblp.org/rec/conf/ijcai/BlockiCDPS13
44,2013,Marjon Blondeel,nan,Martine De Cock,nan,IJCAI,Towards a Deeper Understanding of Nonmonotonic Reasoning with Degrees.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6867,https://dblp.org/rec/conf/ijcai/BlondeelSVC13
45,2013,Alexander Bochman,nan,Alexander Bochman,nan,IJCAI,The Markov Assumption - Formalization and Impact.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6525,https://dblp.org/rec/conf/ijcai/Bochman13
46,2013,Danushka Bollegala,nan,Ken-ichi Kawarabayashi,"National Institute of Informatics, NII, Japan",IJCAI,Mining for Analogous Tuples from an Entity-Relation Graph.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6620,https://dblp.org/rec/conf/ijcai/BollegalaKYK13
47,2013,Blai Bonet,nan,Blai Bonet,nan,IJCAI,An Admissible Heuristic for SAS+ Planning Obtained from the State Equation.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6927,https://dblp.org/rec/conf/ijcai/Bonet13
48,2013,Maria Luisa Bonet,"Polytechnic University of Catalonia, Barcelona, Spain",Sam Buss,"University of California, San Diego, USA",IJCAI,An Improved Separation of Regular Resolution from Pool Resolution and Clause Learning (Extended Abstract).,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6768,https://dblp.org/rec/conf/ijcai/BonetB13
49,2013,Blai Bonet,nan,Hector Geffner,nan,IJCAI,Causal Belief Decomposition for Planning with Sensing - Completeness Results and Practical Approximation.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6928,https://dblp.org/rec/conf/ijcai/BonetG13
50,2013,Edouard Bonnet,"ENS de Lyon, France",Abdallah Saffidine,nan,IJCAI,On the Complexity of Trick-Taking Card Games.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6920,https://dblp.org/rec/conf/ijcai/BonnetJS13
51,2013,Stefan Borgwardt,"TU Dresden, Institute for Theoretical Computer Science",Rafael Peñaloza,"University of Milano-Bicocca, Italy",IJCAI,Positive Subsumption in Fuzzy EL with General t-Norms.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6501,https://dblp.org/rec/conf/ijcai/BorgwardtP13
52,2013,Branislav Bosanský,Branislav Bošanský,Michal Pechoucek,nan,IJCAI,Using Double-Oracle Method and Serialized Alpha-Beta Search for Pruning in Simultaneous Move Games.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6815,https://dblp.org/rec/conf/ijcai/BosanskyLCVP13
53,2013,Pierre Bourhis,nan,Andreas Pieris,nan,IJCAI,The Impact of Disjunction on Query Answering Under Guarded-Based Existential Rules.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6504,https://dblp.org/rec/conf/ijcai/BourhisMP13
54,2013,Laura Bozzelli,nan,Sophie Pinchinat,nan,IJCAI,The Complexity of One-Agent Refinement Modal Logic.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6811,https://dblp.org/rec/conf/ijcai/BozzelliDP13
55,2013,Simina Brânzei,nan,Jie Zhang 0008,"University of Southampton, UK",IJCAI,Externalities in Cake Cutting.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6945,https://dblp.org/rec/conf/ijcai/BranzeiPZ13
56,2013,Robert Bredereck,"TU Berlin, Germany",Gerhard J. Woeginger,"RWTH Aachen University, Department of Computer Science, Germany",IJCAI,Are There Any Nicely Structured Preference Profiles Nearby?,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6643,https://dblp.org/rec/conf/ijcai/BredereckCW13
57,2013,Sean Padraig Brennan,nan,Henry A. Kautz,"University of Rochester, New York, USA",IJCAI,Towards Understanding Global Spread of Disease from Everyday Interpersonal Interactions.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6526,https://dblp.org/rec/conf/ijcai/BrennanSK13
58,2013,Gerhard Brewka,"Leipzig University, Germany",Stefan Woltran,"TU Wien, Vienna, Autria",IJCAI,Abstract Dialectical Frameworks Revisited.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6551,https://dblp.org/rec/conf/ijcai/BrewkaSEWW13
59,2013,Menkes van den Briel,nan,Sylvie Thiébaux,"The Australian National University, Canberra, ACT, Australia",IJCAI,Randomized Load Control - A Simple Distributed Approach for Scheduling Smart Appliances.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6861,https://dblp.org/rec/conf/ijcai/BrielST13
60,2013,Fan Bu,nan,Xiaoyan Zhu,nan,IJCAI,An Introduction to String Re-Writing Kernel.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6544,https://dblp.org/rec/conf/ijcai/BuLZ13
61,2013,Jennifer Elisabeth Buehler,nan,Jennifer Elisabeth Buehler,nan,IJCAI,Capabilities in Heterogeneous Multi Robot Systems.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6773,https://dblp.org/rec/conf/ijcai/Buehler13
62,2013,Xiao Cai,nan,Heng Huang,"University of Pittsburgh, PA, USA",IJCAI,"Exact Top-k Feature Selection via l2, 0-Norm Constraint.",3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6975,https://dblp.org/rec/conf/ijcai/CaiNH13
63,2013,Xiao Cai,nan,Heng Huang,"University of Pittsburgh, PA, USA",IJCAI,Multi-View K-Means Clustering on Big Data.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6979,https://dblp.org/rec/conf/ijcai/CaiNH13a
64,2013,Shaowei Cai,"Chinese Academy of Sciences, State Key Laboratory of Computer Science",Kaile Su,nan,IJCAI,Comprehensive Score - Towards Efficient Local Search for SAT with Long Clauses.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6206,https://dblp.org/rec/conf/ijcai/CaiS13
65,2013,Xinyuan Cai,nan,Ji Zhou,nan,IJCAI,Regularized Latent Least Square Regression for Cross Pose Face Recognition.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6500,https://dblp.org/rec/conf/ijcai/CaiWXCZ13
66,2013,Yilin Cai,nan,Andrew Lim 0001,"National University of Singapore, Department of Industrial Systems Engineering and Management, Singapore",IJCAI,A Tree-Based Tabu Search Algorithm for the Manpower Allocation Problem with TimeWindows and Job-Teaming Constraints.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6674,https://dblp.org/rec/conf/ijcai/CaiZGQL13
67,2013,Diego Calvanese,"Free University of Bozen-Bolzano, Italy",Dmitriy Zheleznyakov,nan,IJCAI,Verification of Inconsistency-Aware Knowledge and Action Bases.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6949,https://dblp.org/rec/conf/ijcai/CalvaneseKMSZ13
68,2013,Xiaochun Cao,nan,Dongdai Lin,nan,IJCAI,Robust Tensor Clustering with Non-Greedy Maximization.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6533,https://dblp.org/rec/conf/ijcai/CaoWHYL13
69,2013,Arthur Carvalho,nan,Kate Larson,nan,IJCAI,A Consensual Linear Opinion Pool.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6447,https://dblp.org/rec/conf/ijcai/CarvalhoL13
70,2013,Massimiliano Cattafi,nan,Marco Franchini,nan,IJCAI,Optimal Valve Placement in Water Distribution Networks with CLP(FD).,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6810,https://dblp.org/rec/conf/ijcai/CattafiGNAF13
71,2013,Luis Fariñas del Cerro,nan,Agustín Valverde,nan,IJCAI,FQHT - The Logic of Stable Models for Logic Programs with Intensional Functions.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6925,https://dblp.org/rec/conf/ijcai/CerroPV13
72,2013,Siqi Chen 0001,"Tianjin University, College of Intelligence and Computing, China",Gerhard Weiss,nan,IJCAI,Conditional Restricted Boltzmann Machines for Negotiations in Highly Competitive and Complex Domains.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6627,https://dblp.org/rec/conf/ijcai/ChenBTW13
73,2013,Suming Jeremiah Chen,nan,Adnan Darwiche,"University of California, Los Angeles, USA",IJCAI,An Exact Algorithm for Computing the Same-Decision Probability.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6865,https://dblp.org/rec/conf/ijcai/ChenCD13
74,2013,Xiaoping Chen,nan,Jiongkun Xie,nan,IJCAI,Handling Open Knowledge for Service Robots.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6898,https://dblp.org/rec/conf/ijcai/ChenJSX13
75,2013,Mo Chen,nan,Wei Zhang 0010,"The Chinese University of Hong Kong, Department of Information Engineering, Hong Kong",IJCAI,Dimensionality Reduction with Generalized Linear Models.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6781,https://dblp.org/rec/conf/ijcai/ChenLWZ13
76,2013,Zhiyuan Chen 0001,Google,Riddhiman Ghosh,nan,IJCAI,Leveraging Multi-Domain Prior Knowledge in Topic Models.,6,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6281,https://dblp.org/rec/conf/ijcai/ChenMLHCG13
77,2013,Niya Chen,nan,Xiaofeng Meng 0002,"Beihang University, School of Instrument Science and Opto-electronics Engineering, Science and Technology on Inertial Laboratory, Beijing, China",IJCAI,Short-Term Wind Power Forecasting Using Gaussian Processes.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6902,https://dblp.org/rec/conf/ijcai/ChenQNM13
78,2013,Lifei Chen,nan,Shengrui Wang,nan,IJCAI,Central Clustering of Categorical Data with Automated Feature Weighting.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6524,https://dblp.org/rec/conf/ijcai/ChenW13
79,2013,Zhengzhang Chen,nan,Alok N. Choudhary,"Northwestern University, Illinois, USA",IJCAI,Forecast Oriented Classification of Spatio-Temporal Extreme Events.,8,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6578,https://dblp.org/rec/conf/ijcai/ChenXCZALSC13
80,2013,Zheng Chen,nan,Weixiong Zhang,nan,IJCAI,Domain Adaptation with Topical Correspondence Learning.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6609,https://dblp.org/rec/conf/ijcai/ChenZ13
81,2013,Ning Chen 0002,"Tsinghua University, TNList / Tsinghua-Fuzhou Institute for Data Technology, Beijing, China",Bo Zhang 0010,"Tsinghua University, Department of Computer Science and Technology, State Key Laboratory of Intelligent Technology and Systems, TNList, Beijing, China",IJCAI,Generalized Relational Topic Models with Data Augmentation.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6393,https://dblp.org/rec/conf/ijcai/ChenZXZ13
82,2013,Chen Cheng,nan,Irwin King,Chinese University of Hong Kong,IJCAI,Where You Like to Go Next - Successive Point-of-Interest Recommendation.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6633,https://dblp.org/rec/conf/ijcai/ChengYLK13
83,2013,Jaedeug Choi,nan,Kee-Eung Kim,nan,IJCAI,Bayesian Nonparametric Feature Construction for Inverse Reinforcement Learning.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6572,https://dblp.org/rec/conf/ijcai/ChoiK13
84,2013,Geoffrey Chu,nan,Geoffrey Chu,nan,IJCAI,Improving Combinatorial Optimization - Extended Abstract.,1,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6687,https://dblp.org/rec/conf/ijcai/Chu13
85,2013,Geoffrey Chu,nan,Toby Walsh,"University of New South Wales, Sydney, Australia",IJCAI,On the Complexity of Global Scheduling Constraints under Structural Restrictions.,5,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6878,https://dblp.org/rec/conf/ijcai/ChuGNSW13
86,2013,Tom Claassen,nan,Tom Heskes,"Radboud University Nijmegen, NL",IJCAI,Bayesian Probabilities for Constraint-Based Causal Discovery.,2,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6708,https://dblp.org/rec/conf/ijcai/ClaassenH13
87,2013,Michael Codish,"Ben-Gurion University, Beersheba, Israel",Peter James Stuckey,"University of Melbourne, Australia",IJCAI,Breaking Symmetries in Graph Representation.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6480,https://dblp.org/rec/conf/ijcai/CodishMPS13
88,2013,David A. Cohen,"Royal Holloway, University of London, UK",Stanislav Zivný,Stanislav Živný,IJCAI,Variable Elimination in Binary CSP via Forbidden Patterns.,4,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6591,https://dblp.org/rec/conf/ijcai/CohenCEZ13
89,2013,Pablo Cordero,nan,Angel Mora 0001,"University of Málaga, Spain",IJCAI,Automated Reasoning to Infer all Minimal Keys.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6672,https://dblp.org/rec/conf/ijcai/CorderoEM13
90,2013,Denis Cornaz,nan,Olivier Spanjaard,nan,IJCAI,Kemeny Elections with Bounded Single-Peaked or Single-Crossing Width.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6944,https://dblp.org/rec/conf/ijcai/CornazGS13
91,2013,Marta R. Costa-jussà,"Universitat Politècnica de Catalunya, Madrid, Spain",Rafael E. Banchs,"Institute for Infocomm Research, Singapore",IJCAI,Evaluating Indirect Strategies for Chinese - Spanish Statistical Machine Translation - Extended Abstract.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6797,https://dblp.org/rec/conf/ijcai/Costa-JussaHB13
92,2013,Nadia Creignou,nan,Stefan Woltran,"TU Wien, Vienna, Autria",IJCAI,Do Hard SAT-Related Reasoning Tasks Become Easier in the Krom Fragment?,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6622,https://dblp.org/rec/conf/ijcai/CreignouPW13
93,2013,Denver Dash,nan,Martijn de Jongh,nan,IJCAI,Sequences of Mechanisms for Causal Reasoning in Artificial Intelligence.,3,http://www.aaai.org/ocs/index.php/IJCAI/IJCAI13/paper/view/6261,https://dblp.org/rec/conf/ijcai/DashVJ13
