,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
201,2011,Jonathan Ezekiel,nan,Sandor M. Veres,"University of Sheffield, UK",IJCAI,Verifying Fault Tolerance and Self-Diagnosability of an Autonomous Underwater Vehicle.,4,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-279,https://dblp.org/rec/conf/ijcai/EzekielLMV11
202,2011,Xiuyi Fan,nan,Francesca Toni,"Imperial College London, UK",IJCAI,Assumption-Based Argumentation Dialogues.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-044,https://dblp.org/rec/conf/ijcai/FanT11
203,2011,Daniel S. Farenzena,nan,Luís C. Lamb,"Federal University of Rio Grande do Sul, Porto Alegre, Brazil",IJCAI,Towards Social Problem-Solving with Human Subjects.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-471,https://dblp.org/rec/conf/ijcai/FarenzenaAL11
204,2011,Hélène Fargier,nan,Olivier Spanjaard,nan,IJCAI,Resolute Choice in Sequential Decision Problems with Multiple Priors.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-354,https://dblp.org/rec/conf/ijcai/FargierJS11
205,2011,Aurélie Favier,nan,Thomas Schiex,nan,IJCAI,Pairwise Decomposition for Combinatorial Optimization in Graphical Models.,4,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-355,https://dblp.org/rec/conf/ijcai/FavierGLS11
206,2011,David Feil-Seifer,"University of Nevada, Reno, Robotics Research Laboratory, NV, USA",David Feil-Seifer,"University of Nevada, Reno, Robotics Research Laboratory, NV, USA",IJCAI,Towards Spatial Methods for Socially Assistive Robotics - Validation with Children with Autism Spectrum Disorders.,1,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-472,https://dblp.org/rec/conf/ijcai/Feil-Seifer11
207,2011,Michael R. Fellows,"University of Bergen, Norway",Frances A. Rosamond,"University of Bergen, Norway",IJCAI,Constraint Satisfaction Problems - Convexity Makes AllDifferent Constraints Tractable.,5,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-095,https://dblp.org/rec/conf/ijcai/FellowsFHNR11
208,2011,Johannes Klaus Fichte,nan,Stefan Szeider,"TU Wien, Vienna, Austria",IJCAI,Backdoors to Tractable Answer-Set Programming.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-150,https://dblp.org/rec/conf/ijcai/FichteS11
209,2011,Martin Field,nan,Tracy Hammond,"Texas A&M University, College Station, Texas, USA",IJCAI,Sketch Recognition Algorithms for Comparing Complex and Unpredictable Shapes.,4,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-406,https://dblp.org/rec/conf/ijcai/FieldVLH11
210,2011,Andrew M. Finch,Apple,Eiichiro Sumita,nan,IJCAI,picoTrans - Using Pictures as Input for Machine Translation on Mobile Devices.,4,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-435,https://dblp.org/rec/conf/ijcai/FinchSTS11
211,2011,Marcelo Finger,nan,Glauber De Bona,nan,IJCAI,Probabilistic Satisfiability - Logic-Based Algorithms and Phase Transition.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-096,https://dblp.org/rec/conf/ijcai/FingerB11
212,2011,Guido Fiorino,nan,Guido Fiorino,nan,IJCAI,Refutation in Dummett Logic Using a Sign to Express the Truth at the Next Possible World.,1,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-151,https://dblp.org/rec/conf/ijcai/Fiorino11
213,2011,Maria Fox,nan,Daniele Magazzeni,"King's College London, Department of Informatics",IJCAI,Automatic Construction of Efficient Multiple Battery Usage Policies.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-436,https://dblp.org/rec/conf/ijcai/FoxLM11
214,2011,Enrico Franconi,"Free University of Bozen-Bolzano, Italy",David Toman,"University of Waterloo, Canada",IJCAI,Fixpoints in Temporal Description Logics.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-152,https://dblp.org/rec/conf/ijcai/FranconiT11
215,2011,Tim French 0002,"University of Western Australia, Perth, WA, Australia",Barteld P. Kooi,nan,IJCAI,Succinctness of Epistemic Languages.,4,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-153,https://dblp.org/rec/conf/ijcai/FrenchHIK11
216,2011,Scott E. Friedman,nan,Kenneth D. Forbus,"Northwestern University, Illinois, USA",IJCAI,Repairing Incorrect Knowledge with Model Formulation and Metareasoning.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-154,https://dblp.org/rec/conf/ijcai/FriedmanF11
217,2011,Jicheng Fu,nan,I-Ling Yen,nan,IJCAI,Simple and Fast Strong Cyclic Planning for Fully-Observable Nondeterministic Planning Problems.,4,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-326,https://dblp.org/rec/conf/ijcai/FuNBY11
218,2011,Yasuhiro Fujiwara,nan,Tomoe Kitahara,nan,IJCAI,Fast Algorithm for Affinity Propagation.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-373,https://dblp.org/rec/conf/ijcai/FujiwaraIK11
219,2011,Timothy Furtak,nan,Michael Buro,nan,IJCAI,Using Payoff-Similarity to Speed Up Search.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-097,https://dblp.org/rec/conf/ijcai/FurtakB11
220,2011,Raghudeep Gadde,nan,Kamalakar Karlapalem,"International Institute of Information Technology Hyderabad, India",IJCAI,Aesthetic Guideline Driven Photography by Robots.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-344,https://dblp.org/rec/conf/ijcai/GaddeK11
221,2011,João Gama 0001,"University of Porto, Laboratory of Artificial Intelligence and Decision Support (LIAAD)",Petr Kosina,nan,IJCAI,Learning Decision Rules from Data Streams.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-213,https://dblp.org/rec/conf/ijcai/GamaK11
222,2011,Serge Gaspers,"University of New South Wales, Sydney, Australia",Stefan Szeider,"TU Wien, Vienna, Austria",IJCAI,Kernels for Global Constraints.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-098,https://dblp.org/rec/conf/ijcai/GaspersS11
223,2011,Martin Gebser,"University of Klagenfurt, Department of Applied Informatics, Austria",Torsten Schaub,"University of Potsdam, Germany",IJCAI,Finite Model Computation via Answer Set Programming.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-437,https://dblp.org/rec/conf/ijcai/GebserSS11
224,2011,Thomas Geier,Ulm University,Pascal Bercher,"Australian National University, Australia",IJCAI,On the Decidability of HTN Planning with Task Insertion.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-327,https://dblp.org/rec/conf/ijcai/GeierB11
225,2011,Loukas Georgiou,nan,William John Teahan,"Bangor University, UK",IJCAI,Constituent Grammatical Evolution.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-214,https://dblp.org/rec/conf/ijcai/GeorgiouT11
226,2011,Aaron Gerow,nan,Mark T. Keane,"University College Dublin, Ireland",IJCAI,"Mining the Web for the ""Voice of the Herd"" to Track Stock Market Bubbles.",2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-374,https://dblp.org/rec/conf/ijcai/GerowK11
227,2011,Giuseppe De Giacomo,"Sapienza University of Rome, Italy",Hector J. Levesque,"University of Toronto, Canada",IJCAI,Efficient Reasoning in Proper Knowledge Bases with Unknown Individuals.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-144,https://dblp.org/rec/conf/ijcai/GiacomoLL11
228,2011,Richard G. Gibson,"University of Victoria, Department of Mathematics and Statistics, BC, Canada",Duane Szafron,"University of Alberta, Edmonton, Canada",IJCAI,Regret Minimization in Multiplayer Extensive Games.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-473,https://dblp.org/rec/conf/ijcai/GibsonS11
229,2011,Bas van Gijzel,nan,Henry Prakken,nan,IJCAI,Relating Carneades with Abstract Argumentation.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-190,https://dblp.org/rec/conf/ijcai/GijzelP11
230,2011,Laura Giordano 0001,"Università del Piemonte Orientale, Alessandria, Italy",Gian Luca Pozzato,"University of Turin, Italy",IJCAI,Reasoning about Typicality in Low Complexity DLs - The Logics EL⊥Tmin and DL-Litec Tmin.,4,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-155,https://dblp.org/rec/conf/ijcai/GiordanoGOP11
231,2011,Robby Goetschalckx,Eduworks Corporation,Jesse Hoey,University of Waterloo,IJCAI,Continuous Correlated Beta Processes.,3,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-215,https://dblp.org/rec/conf/ijcai/GoetschalckxPH11
232,2011,Dan Goldwasser,nan,Dan Roth,"University of Illinois, USA",IJCAI,Learning from Natural Instructions.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-301,https://dblp.org/rec/conf/ijcai/GoldwasserR11
233,2011,Pinghua Gong,nan,Changshui Zhang,"Tsinghua University, Beijing, China",IJCAI,A Fast Dual Projected Newton Method for l1-Regularized Least Squares.,2,https://doi.org/10.5591/978-1-57735-516-8/IJCAI11-216,https://dblp.org/rec/conf/ijcai/GongZ11
