,first-author-affiliation,last-author-affiliation,title
0," The University of Tokyo, Tokyo, Japan"," National Institute of Informatics, Tokyo, Japan and Preferred Infrastructure, Inc., Tokyo, Japan",Efficient top-k shortest-path distance queries on large networks by pruned landmark labeling
1," Univ. Grenoble Alpes, LIG, Grenoble, France and CNRS, LIG, Grenoble, France"," Univ. Grenoble Alpes, LIG, Grenoble, France and CNRS, LIG, Grenoble, France and Institut Universitaire de France, Paris, France",Inferring same-as facts from linked data: an iterative import-by-query approach
2," School of Software, Tsinghua University, Beijing, P.R. China"," School of Software, Tsinghua University, Beijing, P.R. China",A personalized interest-forgetting Markov model for recommendations
3," School of Software, Tsinghua University, Beijing, P.R. China"," School of Software, Tsinghua University, Beijing, P.R. China","Will you ""reconsume"" the near past? fast prediction on short-term reconsumption behaviors"
4," School of Computing, National University of Singapore"," School of Computing, National University of Singapore",VELDA: relating an image tweet's text and images
5," School of Computer Science and Engineering, University of Electronic Science and Technology of China, China"," School of Computer Science and Engineering, University of Electronic Science and Technology of China, China",On information coverage for location category based point-of-interest recommendation
6," National Taiwan University, Taipei, Taiwan and FX Palo Alto Laboratory, Inc., California"," National Taiwan University, Taipei, Taiwan",Visually interpreting names as demographic attributes by exploiting click-through data
7," Prospectus Laboratory, Department of Computer Science University of Sherbrooke, Canada"," Prospectus Laboratory, Department of Computer Science University of Sherbrooke, Canada",A new granger causal model for influence evolution in dynamic social networks: the case of DBLP
8," Rachel and Selim Benin School of Computer Science and Engineering, Hebrew University of Jerusalem, Jerusalem, Israel"," Rachel and Selim Benin School of Computer Science and Engineering, Hebrew University of Jerusalem, Jerusalem, Israel",An axiomatic approach to link prediction
9," Department of Computer Science Tsinghua University, Beijing, China"," Department of Social Network Operation Tencent Technology, Shenzhen, China",Perceiving group themes from collective social and behavioral information
10," Department of Computer Science Illinois Institute of Technology Chicago, IL"," Stuart School of Business Illinois Institute of Technology Chicago, IL",Predicting the demographics of twitter users from website traffic data
11," School of Computer Science, Carnegie Mellon University"," School of Computer Science, Carnegie Mellon University",High-performance distributed ML at scale through parameter server consistency models
12," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China"," National Key Laboratory for Novel Software Technology, Nanjing University, Nanjing, China",An EBMC-based approach to selecting types for entity filtering
13," Department of Mathematics and Computer Science, University of Calabria, Italy"," Department of Mathematics and Computer Science, University of Calabria, Italy",Trust models for RDF data: semantics and complexity
14," DeMaCS, University of Calabria, Italy"," MIE, University of Toronto, Canada",Extended property paths: writing more SPARQL queries in a succinct way
15," University of Ulm, Germany"," National Technical University of Athens, Greece",Lower and upper bounds for SPARQL queries over OWL ontologies
16," Kno.e.sis, Wright State University, Dayton OH"," Kno.e.sis, Wright State University, Dayton OH",FACES: diversity-aware entity summarization using incremental hierarchical conceptual clustering
17," School of Computer Engineering, Nanyang Technological University, Singapore"," American University of Beirut, Lebanon; and University of Cambridge, UK",TrustSVD: collaborative filtering with both the explicit and implicit influence of user trust and of item ratings
18," School of Computer Science and Technology, Tianjin University, Tianjin, China"," Department of Computer Science and Engineering, Washington University, St. Louis, MO and Institute for Systems Biology, Jianghan University, Wuhan, Hubei, China",A stochastic model for detecting heterogeneous link communities in complex networks
19," Microsoft Research, One Microsoft Way, Redmond, WA"," Microsoft Research, One Microsoft Way, Redmond, WA",Prajna: towards recognizing whatever you want from images without image labeling
20, University of Colorado Boulder, Wake Forest University,Kernel density estimation for text-based geolocation
21," School of Computer Science, Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, Shanghai, China"," School of Computer Science, Shanghai Key Laboratory of Intelligent Information Processing, Fudan University, Shanghai, China",Cross-modal image clustering via canonical correlation analysis
22," School of Computer Science and Technology, Tianjin University, Tianjin, China"," 3Institute for Systems Biology, Jianghan University, Wuhan, China",Modeling with node degree preservation can accurately find communities
23," College of Computing, Georgia Institute of Technology, Atlanta, GA"," College of Computing, Georgia Institute of Technology, Atlanta, GA",Estimating temporal dynamics of human emotions
24," School of Computer Science, The University of Manchester, Manchester, United Kingdom"," School of Computer Science, The University of Manchester, Manchester, United Kingdom",Uniform interpolation and forgetting for ALC ontologies with a boxes
25," Department of Computer Science Illinois Institute of Technology Chicago, IL"," Department of Computer Science Illinois Institute of Technology Chicago, IL",Using matched samples to estimate the effects of exercise on mental health from twitter
26," IBM Dublin Research Center, Ireland"," University of Aberdeen, UK",Consistent knowledge discovery from evolving ontologies
27," Key Laboratory of Machine Perception (Ministry of Education), School of Electronics Engineering and Computer Science, Peking University, Beijing, China"," Key Laboratory of Machine Perception (Ministry of Education), School of Electronics Engineering and Computer Science, Peking University, Beijing, China",Multi-document summarization based on two-level sparse representation model
28," Center for Research on Intelligent Perception and Computing, National Laboratory of Pattern Recognition Institute of Automation, Chinese Academy of Sciences, China"," Center for Research on Intelligent Perception and Computing, National Laboratory of Pattern Recognition Institute of Automation, Chinese Academy of Sciences, China",COT: contextual operating tensor for context-aware recommender systems
29," Key Laboratory of Machine Perception (Ministry of Education), School of Electronics Engineering and Computer Science, Peking University, Beijing, China and Center for Quantum Computation and Intelligent Systems, University of Technology, Sydney, Australia"," Center for Quantum Computation and Intelligent Systems, University of Technology, Sydney, Australia",Effectively predicting whether and when a topic will become prevalent in a social network
