,first-author-affiliation,last-author-affiliation,title
0," School of Computer Engineering, Nanyang Technological University, Singapore"," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong",Efficient task sub-delegation for crowdsourcing
1," Bar-Ilan University, Israel"," Independent Researcher, Israel",When suboptimal rules
2," Department of Computer Science, Bar-Ilan University, Ramat-Gan, Israel"," Department of Computer Science, Bar-Ilan University, Ramat-Gan, Israel",Providing arguments in discussions based on the prediction of human argumentative behavior
3," University of Michigan, Ann Arbor, 2260 Hayward St., Ann Arbor, Michigan"," University of Michigan, Ann Arbor, 2260 Hayward St., Ann Arbor, Michigan",Predicting emotion perception across domains: a study of singing and speaking
4," The Robotics Institute, Carnegie Mellon University, Pittsburgh, PA"," The Robotics Institute, Carnegie Mellon University, Pittsburgh, PA",Learning to manipulate unknown objects in clutter by reinforcement
5," Personal Robots Group, MIT Media Lab, Cambridge, MA"," Personal Robots Group, MIT Media Lab, Cambridge, MA",Bayesian active learning-based robot tutor for children's word-reading skills
6," Department of Computer & Information Engineering, INHA University, Incheon, Korea"," Department of Computer & Information Engineering, INHA University, Incheon, Korea",RANSAC versus CS-RANSAC
7," Universitat Politècnica de València, Departamento de Sistemas Informáticos y Computación, Valencia, Spain"," Universitat Politècnica de València, Departamento de Sistemas Informáticos y Computación, Valencia, Spain",Game-theoretic approach for non-cooperative planning
8," Department of Industrial, Manufacturing, & Systems Engineering, University of Texas at Arlington, TX"," Department of Industrial and Systems Engineering and the Integrated, Brain Imaging Center, University of Washington, Seattle, WA",Pattern-based variant-best-neighbors respiratory motion prediction using orthogonal polynomials approximation
9," Robotics Institute, Carnegie Mellon University, Pittsburgh, PA"," General Dynamics Robotic Systems, Westminster, MD",Toward mobile robots reasoning like humans
10," Information Systems and Machine Learning Lab, University of Hildesheim, Hildesheim, Germany"," Information Systems and Machine Learning Lab, University of Hildesheim, Hildesheim, Germany",Integration and evaluation of a matrix factorization sequencer in large commercial ITS
11," Human-Robot Interaction Laboratory, Tufts University, Medford, MA"," Human-Robot Interaction Laboratory, Tufts University, Medford, MA",Going beyond literal command-based instructions: extending robotic natural language interaction capabilities
12," Department of Computer Science, The University of Texas at Austin, Austin, TX"," Department of Computer Science, The University of Texas at Austin, Austin, TX","CORPP: commonsense reasoning and probabilistic planning, as applied to dialog with a mobile robot"
13," University of Rochester, Rochester, NY"," University of Rochester, Rochester, NY",Tackling mental health by integrating unobtrusive multimodal sensing
14," Department of Computer Science, University of Oxford, UK"," Department of Computer Science, University of Oxford, UK",Ontology module extraction via datalog reasoning
15," Faculty of Computer Science Free University of Bozen-Bolzano, Italy"," Department of Computer Science and Information Systems Birkbeck, University of London, U.K.",Tractable interval temporal propositional and description logics
16," School of Computing, Informatics, and Decision Systems Engineering, Arizona State University Tempe, AZ"," School of Computing, Informatics, and Decision Systems Engineering, Arizona State University Tempe, AZ",Action language BC+: preliminary report
17," Institute of Information Systems, Vienna University of Technology, Vienna, Austria"," Institute of Information Systems, Vienna University of Technology, Vienna, Austria",LARS: A logic-based framework for analyzing reasoning over streams
18," School of Information and Communication Technology Griffith University, QLD, Australia"," School of Information and Communication Technology Griffith University, QLD, Australia",Partial meet revision and contraction in logic programs
19," Computer Science Department, Holon Institute of Technology, Israel"," Department of Computer Science, University of Texas at Austin",Pearl's causality in a logical setting
