,year,first-author,first-author-affiliation,last-author,last-author-affiliation,journal/conference,title,number-of-authors,paper-url,DBLP-url
29,2017,Kareem Amin,nan,Satinder P. Singh,"University of Michigan, Ann Arbor, Department of Electrical Engineering and Computer Science",NIPS,Repeated Inverse Reinforcement Learning.,3,https://proceedings.neurips.cc/paper/2017/hash/8ce6790cc6a94e65f17f908f462fae85-Abstract.html,https://dblp.org/rec/conf/nips/AminJS17
30,2017,Garrett Andersen,nan,George Dimitri Konidaris,"Athens University of Economics and Business, Greece",NIPS,Active Exploration for Learning Symbolic Representations.,2,https://proceedings.neurips.cc/paper/2017/hash/fb89fd138b104dcf8e2077ad2a23954d-Abstract.html,https://dblp.org/rec/conf/nips/AndersenK17
31,2017,Marcin Andrychowicz,nan,Wojciech Zaremba,nan,NIPS,Hindsight Experience Replay.,10,https://proceedings.neurips.cc/paper/2017/hash/453fadbd8a1a3af50a9df4df899537b5-Abstract.html,https://dblp.org/rec/conf/nips/AndrychowiczCRS17
32,2017,Thomas Anthony,nan,David Barber,nan,NIPS,Thinking Fast and Slow with Deep Learning and Tree Search.,3,https://proceedings.neurips.cc/paper/2017/hash/d8e1344e27a5b08cdfd5d027d9b8d6de-Abstract.html,https://dblp.org/rec/conf/nips/AnthonyTB17
33,2017,Yossi Arjevani,nan,Yossi Arjevani,nan,NIPS,Limitations on Variance-Reduction and Acceleration Schemes for Finite Sums Optimization.,1,https://proceedings.neurips.cc/paper/2017/hash/a00e5eb0973d24649a4a920fc53d9564-Abstract.html,https://dblp.org/rec/conf/nips/Arjevani17
34,2017,Raman Arora,nan,Nati Srebro,nan,NIPS,Stochastic Approximation for Canonical Correlation Analysis.,4,https://proceedings.neurips.cc/paper/2017/hash/c30fb4dc55d801fc7473840b5b161dfa-Abstract.html,https://dblp.org/rec/conf/nips/AroraMMS17
35,2017,Julien Audiffren,nan,Liva Ralaivola,nan,NIPS,Bandits Dueling on Partially Ordered Sets.,2,https://proceedings.neurips.cc/paper/2017/hash/995665640dc319973d3173a74a03860c-Abstract.html,https://dblp.org/rec/conf/nips/AudiffrenR17
36,2017,Arturs Backurs,nan,Ludwig Schmidt,nan,NIPS,On the Fine-Grained Complexity of Empirical Risk Minimization - Kernel Methods and Neural Networks.,3,https://proceedings.neurips.cc/paper/2017/hash/635440afdfc39fe37995fed127d7df4f-Abstract.html,https://dblp.org/rec/conf/nips/BackursIS17
37,2017,Mohammad Haris Baig,nan,Lorenzo Torresani,"Computer Science Department, Dartmouth College",NIPS,Learning to Inpaint for Image Compression.,3,https://proceedings.neurips.cc/paper/2017/hash/013a006f03dbc5392effeb8f18fda755-Abstract.html,https://dblp.org/rec/conf/nips/BaigKT17
38,2017,Maria-Florina Balcan,"Georgia Institute of Technology , School of Computer Science",Hongyang Zhang 0001,"Beijing Normal University, College of Information Science and Technology, China",NIPS,Sample and Computationally Efficient Learning Algorithms under S-Concave Distributions.,2,https://proceedings.neurips.cc/paper/2017/hash/3f998e713a6e02287c374fd26835d87e-Abstract.html,https://dblp.org/rec/conf/nips/BalcanZ17
39,2017,Eric Balkanski,nan,Yaron Singer,nan,NIPS,The Importance of Communities for Learning to Influence.,3,https://proceedings.neurips.cc/paper/2017/hash/a36e841c5230a79c2102036d2e259848-Abstract.html,https://dblp.org/rec/conf/nips/BalkanskiIS17
40,2017,Eric Balkanski,nan,Yaron Singer,nan,NIPS,Minimizing a Submodular Function from Samples.,2,https://proceedings.neurips.cc/paper/2017/hash/c75b6f114c23a4d7ea11331e7c00e73c-Abstract.html,https://dblp.org/rec/conf/nips/BalkanskiS17
41,2017,Eric Balkanski,nan,Sergei Vassilvitskii,"Stanford University, USA",NIPS,Statistical Cost Sharing.,3,https://proceedings.neurips.cc/paper/2017/hash/32b3ee0272954b956a7d1f86f76afa21-Abstract.html,https://dblp.org/rec/conf/nips/BalkanskiSV17
42,2017,Santiago R. Balseiro,Duke University,Song Zuo,nan,NIPS,Dynamic Revenue Sharing.,5,https://proceedings.neurips.cc/paper/2017/hash/cb8acb1dc9821bf74e6ca9068032d623-Abstract.html,https://dblp.org/rec/conf/nips/BalseiroLMLZ17
43,2017,M. Sevi Baltaoglu,nan,Qing Zhao 0001,"Georgia Institute of Technology, Atlanta, GA, USA",NIPS,Online Learning of Optimal Bidding Strategy in Repeated Multi-Commodity Auctions.,3,https://proceedings.neurips.cc/paper/2017/hash/23af4b45f1e166141a790d1a3126e77a-Abstract.html,https://dblp.org/rec/conf/nips/BaltaogluTZ17
44,2017,Shumeet Baluja,nan,Shumeet Baluja,nan,NIPS,Hiding Images in Plain Sight - Deep Steganography.,1,https://proceedings.neurips.cc/paper/2017/hash/838e8afb1ca34354ac209f53d90c3a43-Abstract.html,https://dblp.org/rec/conf/nips/Baluja17
45,2017,Robert Bamler,nan,Stephan Mandt,nan,NIPS,Perturbative Black Box Variational Inference.,4,https://proceedings.neurips.cc/paper/2017/hash/b75bd27b5a48a1b48987a18d831f6336-Abstract.html,https://dblp.org/rec/conf/nips/BamlerZOM17
46,2017,Danny Barash,nan,Matan Gavish,nan,NIPS,Optimal Shrinkage of Singular Values Under Random Data Contamination.,2,https://proceedings.neurips.cc/paper/2017/hash/f231f2107df69eab0a3862d50018a9b2-Abstract.html,https://dblp.org/rec/conf/nips/BarashG17
47,2017,Andrei-Cristian Barbos,nan,Arnaud Doucet,nan,NIPS,Clone MCMC - Parallel High-Dimensional Gaussian Gibbs Sampling.,4,https://proceedings.neurips.cc/paper/2017/hash/7876acb66640bad41f1e1371ef30c180-Abstract.html,https://dblp.org/rec/conf/nips/BarbosCGD17
48,2017,André Barreto,Google DeepMind,Hado van Hasselt,"Google DeepMind, London, UK",NIPS,Successor Features for Transfer in Reinforcement Learning.,7,https://proceedings.neurips.cc/paper/2017/hash/350db081a661525235354dd3e19b8c05-Abstract.html,https://dblp.org/rec/conf/nips/BarretoDMHSSH17
49,2017,Peter L. Bartlett,"University of California at Berkeley, Department of Statistics, CA, USA",Matus Telgarsky,"University of Illinois at Urbana-Champaign, Department of Computer Science, IL, USA",NIPS,Spectrally-normalized margin bounds for neural networks.,3,https://proceedings.neurips.cc/paper/2017/hash/b22b257ad0519d4500539da3c8bcf4dd-Abstract.html,https://dblp.org/rec/conf/nips/BartlettFT17
50,2017,Mohammad Ali Bashiri,nan,Xinhua Zhang,nan,NIPS,Decomposition-Invariant Conditional Gradient for General Polytopes with Line Search.,2,https://proceedings.neurips.cc/paper/2017/hash/99adff456950dd9629a5260c4de21858-Abstract.html,https://dblp.org/rec/conf/nips/BashiriZ17
51,2017,Raef Bassily,nan,Abhradeep Guha Thakurta,Microsoft Research Silicon Valley,NIPS,Practical Locally Private Heavy Hitters.,4,https://proceedings.neurips.cc/paper/2017/hash/3d779cae2d46cf6a8a99a35ba4167977-Abstract.html,https://dblp.org/rec/conf/nips/BassilyNST17
52,2017,Kinjal Basu 0001,"University of Texas at Dallas, TX, USA",Shaunak Chatterjee,nan,NIPS,Large-Scale Quadratically Constrained Quadratic Program via Low-Discrepancy Sequences.,3,https://proceedings.neurips.cc/paper/2017/hash/d10ec7c16cbe9de8fbb1c42787c3ec26-Abstract.html,https://dblp.org/rec/conf/nips/BasuSC17
53,2017,MohammadHossein Bateni,"Isfahan University of Technology, Iran",Vahab S. Mirrokni,"Google Research, New York City, USA",NIPS,Affinity Clustering - Hierarchical Clustering at Scale.,7,https://proceedings.neurips.cc/paper/2017/hash/2e1b24a664f5e9c18f407b2f9c73e821-Abstract.html,https://dblp.org/rec/conf/nips/BateniBDHKLM17
54,2017,Stefan Bauer,nan,Joachim M. Buhmann,"ETH Zurich, Switzerland",NIPS,Efficient and Flexible Inference for Stochastic Systems.,4,https://proceedings.neurips.cc/paper/2017/hash/e0126439e08ddfbdf4faa952dc910590-Abstract.html,https://dblp.org/rec/conf/nips/BauerGMB17
55,2017,Ahmad Beirami,nan,Vahid Tarokh,nan,NIPS,On Optimal Generalizability in Parametric Learning.,4,https://proceedings.neurips.cc/paper/2017/hash/a82d922b133be19c1171534e6594f754-Abstract.html,https://dblp.org/rec/conf/nips/BeiramiRST17
56,2017,Yonatan Belinkov,nan,James R. Glass,"Massachusetts Institute of Technology (MIT), CSAIL, Cambridge, MA, USA",NIPS,Analyzing Hidden Representations in End-to-End Automatic Speech Recognition Systems.,2,https://proceedings.neurips.cc/paper/2017/hash/b069b3415151fa7217e870017374de7c-Abstract.html,https://dblp.org/rec/conf/nips/BelinkovG17
57,2017,Omer Ben-Porat,nan,Moshe Tennenholtz,"Technion - Israel Institute of Technology, Haifa, Israel",NIPS,Best Response Regression.,2,https://proceedings.neurips.cc/paper/2017/hash/1ce927f875864094e3906a4a0b5ece68-Abstract.html,https://dblp.org/rec/conf/nips/Ben-PoratT17
58,2017,Sagie Benaim,nan,Lior Wolf,"Tel Aviv University, Blavatnik School of Computer Science, Israel",NIPS,One-Sided Unsupervised Domain Mapping.,2,https://proceedings.neurips.cc/paper/2017/hash/59b90e1005a220e2ebc542eb9d950b1e-Abstract.html,https://dblp.org/rec/conf/nips/BenaimW17
59,2017,Alexander Berardino,nan,Eero P. Simoncelli,nan,NIPS,Eigen-Distortions of Hierarchical Representations.,4,https://proceedings.neurips.cc/paper/2017/hash/c5a4e7e6882845ea7bb4d9462868219b-Abstract.html,https://dblp.org/rec/conf/nips/BerardinoLBS17
60,2017,Felix Berkenkamp,nan,Andreas Krause 0001,"University of Göttingen, Germany",NIPS,Safe Model-based Reinforcement Learning with Stability Guarantees.,4,https://proceedings.neurips.cc/paper/2017/hash/766ebcd59621e305170616ba3d3dac32-Abstract.html,https://dblp.org/rec/conf/nips/BerkenkampTS017
61,2017,Quentin Berthet,nan,Vianney Perchet,nan,NIPS,Fast Rates for Bandit Optimization with Upper-Confidence Frank-Wolfe.,2,https://proceedings.neurips.cc/paper/2017/hash/dc960c46c38bd16e953d97cdeefdbc68-Abstract.html,https://dblp.org/rec/conf/nips/BerthetP17
62,2017,Kush Bhatia,nan,Purushottam Kar,nan,NIPS,Consistent Robust Regression.,4,https://proceedings.neurips.cc/paper/2017/hash/e702e51da2c0f5be4dd354bb3e295d37-Abstract.html,https://dblp.org/rec/conf/nips/Bhatia0KK17
63,2017,Prateep Bhattacharjee,nan,Sukhendu Das,nan,NIPS,Temporal Coherency based Criteria for Predicting Video Frames using Deep Multi-stage Generative Adversarial Networks.,2,https://proceedings.neurips.cc/paper/2017/hash/b166b57d195370cd41f80dd29ed523d9-Abstract.html,https://dblp.org/rec/conf/nips/BhattacharjeeD17
64,2017,An Bian,"ETH Zürich, Switzerland",Joachim M. Buhmann,"ETH Zurich, Switzerland",NIPS,Non-monotone Continuous DR-submodular Maximization - Structure and Algorithms.,4,https://proceedings.neurips.cc/paper/2017/hash/58238e9ae2dd305d79c2ebc8c1883422-Abstract.html,https://dblp.org/rec/conf/nips/BianL0B17
65,2017,Alberto Bietti,nan,Julien Mairal,nan,NIPS,Stochastic Optimization with Variance Reduction for Infinite Datasets with Finite Sum Structure.,2,https://proceedings.neurips.cc/paper/2017/hash/82b8a3434904411a9fdc43ca87cee70c-Abstract.html,https://dblp.org/rec/conf/nips/BiettiM17
66,2017,Alberto Bietti,nan,Julien Mairal,nan,NIPS,Invariance and Stability of Deep Convolutional Representations.,2,https://proceedings.neurips.cc/paper/2017/hash/38ed162a0dbef7b3fe0f628aa08b90e7-Abstract.html,https://dblp.org/rec/conf/nips/BiettiM17a
67,2017,Siavash Arjomand Bigdeli,nan,Meiguang Jin,nan,NIPS,Deep Mean-Shift Priors for Image Restoration.,4,https://proceedings.neurips.cc/paper/2017/hash/38913e1d6a7b94cb0f55994f679f5956-Abstract.html,https://dblp.org/rec/conf/nips/BigdeliZFJ17
68,2017,Peva Blanchard,nan,Julien Stainer,nan,NIPS,Machine Learning with Adversaries - Byzantine Tolerant Gradient Descent.,4,https://proceedings.neurips.cc/paper/2017/hash/f4b9ec30ad9f68f89b29639786cb62ef-Abstract.html,https://dblp.org/rec/conf/nips/BlanchardMGS17
69,2017,Mathieu Blondel,nan,Naonori Ueda,nan,NIPS,Multi-output Polynomial Networks and Factorization Machines.,4,https://proceedings.neurips.cc/paper/2017/hash/dea9ddb25cbf2352cf4dec30222a02a5-Abstract.html,https://dblp.org/rec/conf/nips/BlondelNOU17
70,2017,Avrim Blum,"Toyota Technological Institute at Chicago, IL, USA",Mingda Qiao,nan,NIPS,Collaborative PAC Learning.,4,https://proceedings.neurips.cc/paper/2017/hash/186a157b2992e7daed3677ce8e9fe40f-Abstract.html,https://dblp.org/rec/conf/nips/BlumHPQ17
71,2017,Thomas Bonald,nan,Richard Combes,nan,NIPS,A Minimax Optimal Algorithm for Crowdsourcing.,2,https://proceedings.neurips.cc/paper/2017/hash/743394beff4b1282ba735e5e3723ed74-Abstract.html,https://dblp.org/rec/conf/nips/BonaldC17
72,2017,Wouter Boomsma,nan,Jes Frellsen,nan,NIPS,Spherical convolutions and their application in molecular modelling.,2,https://proceedings.neurips.cc/paper/2017/hash/1113d7a76ffceca1bb350bfe145467c6-Abstract.html,https://dblp.org/rec/conf/nips/BoomsmaF17
73,2017,Christian Borgs,Microsoft Research,Devavrat Shah,"MIT, Cambridge, USA",NIPS,Thy Friend is My Friend - Iterative Collaborative Filtering for Sparse Matrix Estimation.,4,https://proceedings.neurips.cc/paper/2017/hash/7cc234202e98d2722580858573fd0817-Abstract.html,https://dblp.org/rec/conf/nips/BorgsCLS17
74,2017,Jörg Bornschein,nan,Danilo Jimenez Rezende,Google,NIPS,Variational Memory Addressing in Generative Models.,4,https://proceedings.neurips.cc/paper/2017/hash/3937230de3c8041e4da6ac3246a888e8-Abstract.html,https://dblp.org/rec/conf/nips/BornscheinMZR17
75,2017,Kristofer E. Bouchard,"Lawrence Berkeley National Laboratory, USA",Sharmodeep Bhattacharyya,nan,NIPS,Union of Intersections (UoI) for Interpretable Data Driven Discovery and Prediction.,10,https://proceedings.neurips.cc/paper/2017/hash/788d986905533aba051261497ecffcbb-Abstract.html,https://dblp.org/rec/conf/nips/BouchardBRUPSMC17
76,2017,Karl Bringmann,"Max Planck Institute for Informatics, Saarbrücken, Germany",David P. Woodruff,"Carnegie Mellon University, PA, USA",NIPS,Approximation Algorithms for l0-Low Rank Approximation.,3,https://proceedings.neurips.cc/paper/2017/hash/e94fe9ac8dc10dd8b9a239e6abee2848-Abstract.html,https://dblp.org/rec/conf/nips/BringmannKW17
77,2017,Noam Brown,nan,Tuomas Sandholm,"Carnegie Mellon University, Pittsburgh, USA",NIPS,Safe and Nested Subgame Solving for Imperfect-Information Games.,2,https://proceedings.neurips.cc/paper/2017/hash/7fe1f8abaad094e0b5cb1b01d712f708-Abstract.html,https://dblp.org/rec/conf/nips/BrownS17
78,2017,Thang D. Bui,"University of Cambridge, Department of Engineering, UK",Richard E. Turner,"University of Cambridge, Department of Engineering",NIPS,Streaming Sparse Gaussian Process Approximations.,3,https://proceedings.neurips.cc/paper/2017/hash/f31b20466ae89669f9741e047487eb37-Abstract.html,https://dblp.org/rec/conf/nips/BuiNT17
79,2017,Greg Van Buskirk,nan,Nicholas Ruozzi,nan,NIPS,Sparse Approximate Conic Hulls.,3,https://proceedings.neurips.cc/paper/2017/hash/6d9cb7de5e8ac30bd5e8734bc96a35c1-Abstract.html,https://dblp.org/rec/conf/nips/BuskirkRR17
80,2017,Cesar F. Caiafa,nan,Franco Pestilli,nan,NIPS,Unified representation of tractography and diffusion-weighted MRI data using sparse multidimensional arrays.,4,https://proceedings.neurips.cc/paper/2017/hash/ccbd8ca962b80445df1f7f38c57759f0-Abstract.html,https://dblp.org/rec/conf/nips/CaiafaSSP17
81,2017,Daniele Calandriello,nan,Michal Valko,nan,NIPS,Efficient Second-Order Online Kernel Learning with Adaptive Embedding.,3,https://proceedings.neurips.cc/paper/2017/hash/366f0bc7bd1d4bf414073cabbadfdfcd-Abstract.html,https://dblp.org/rec/conf/nips/CalandrielloLV17
82,2017,Flávio du Pin Calmon,"Harvard University, USA",Kush R. Varshney,"IBM Thomas J. Watson Research Center, Yorktown Heights, NY, USA",NIPS,Optimized Pre-Processing for Discrimination Prevention.,5,https://proceedings.neurips.cc/paper/2017/hash/9a49a25d845a483fae4be7e341368e36-Abstract.html,https://dblp.org/rec/conf/nips/CalmonWVRV17
83,2017,Fabio Cecchi,nan,Nidhi Hegde,nan,NIPS,Adaptive Active Hypothesis Testing under Limited Information.,2,https://proceedings.neurips.cc/paper/2017/hash/9f44e956e3a2b7b5598c625fcc802c36-Abstract.html,https://dblp.org/rec/conf/nips/CecchiH17
84,2017,Nicolò Cesa-Bianchi,"University of Milan, Italy",Gábor Lugosi,"Universitat Pompeu Fabra, Barcelona, Spain",NIPS,Boltzmann Exploration Done Right.,4,https://proceedings.neurips.cc/paper/2017/hash/b299ad862b6f12cb57679f0538eca514-Abstract.html,https://dblp.org/rec/conf/nips/Cesa-BianchiGNL17
85,2017,Luiz F. O. Chamon,nan,Alejandro Ribeiro,nan,NIPS,Approximate Supermodularity Bounds for Experimental Design.,2,https://proceedings.neurips.cc/paper/2017/hash/0d9095b0d6bbe98ea0c9c02b11b59ee3-Abstract.html,https://dblp.org/rec/conf/nips/ChamonR17
86,2017,Haw-Shiuan Chang,nan,Andrew McCallum,"University of Massachusetts Amherst, USA",NIPS,Active Bias - Training More Accurate Neural Networks by Emphasizing High Variance Samples.,3,https://proceedings.neurips.cc/paper/2017/hash/2f37d10131f2a483a8dd005b3d14b0d9-Abstract.html,https://dblp.org/rec/conf/nips/ChangLM17
87,2017,Shiyu Chang,nan,Thomas S. Huang,"University of Illinois at Urbana-Champaign, Beckman Institute, Urbana, IL, USA",NIPS,Dilated Recurrent Neural Networks.,10,https://proceedings.neurips.cc/paper/2017/hash/32bb90e8976aab5298d5da10fe66f21d-Abstract.html,https://dblp.org/rec/conf/nips/ChangZHYGTCWHH17
