,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
379,379,Haim Cohen,Technion,Yacov Crammer,Technion,Learning Multiple Tasks in Parallel with a Shared Annotator.
380,380,Yingyu Liang,Princeton University,David Woodruff,IBM Research,Improved Distributed Principal Component Analysis.
381,381,Franziska Meier,USC,Stefan Schaal,MPI-IS and USC,Incremental Local Gaussian Regression.
382,382,Xiaolong Wang,UC San Diego,Wangmeng Zuo,Harbin Institute of Technology,Deep Joint Task Learning for Generic Object Extraction.
383,383,Jonathan J Tompson,New York University,Christoph Bregler,New York University,Joint Training of a Convolutional Network and a Graphical Model for Human Pose Estimation.
384,384,Ali Eslami,Microsoft Research,John Winn,Microsoft Research,Just-In-Time Learning for Fast and Flexible Inference.
385,385,Kustaa Kangas,University of Helsinki,Teppo Niinimäki,Aalto University,Learning Chordal Markov Networks by Dynamic Programming.
386,386,Dongqu Chen,Yale University,Dongqu Chen,Yale University,Learning Shuffle Ideals Under Restricted Distributions.
387,387,Avrim Blum,CMU,Ariel Procaccia,Carnegie Mellon University,Learning Optimal Commitment to Overcome Insecurity.
388,388,Jian Zhang,ETH Zurich,Raquel Urtasun,University of Toronto,Message Passing Inference for Large Scale Graphical Models with High Order Potentials.
389,389,Hanie Sedghi,Google Brain,Edmond A Jonckheere,University of Southern California,Multi-Step Stochastic ADMM in High Dimensions: Applications to Sparse Optimization and Matrix Decomposition.
390,390,Kishan Wimalawarne,Tokyo Institute of Technology,Ryota Tomioka,Microsoft Research Cambridge,Multitask learning meets tensor factorization: task imputation via convex optimization.
391,391,Xin Wang,University of Connecticut,Jiangwen Sun,University of Connecticut,On Multiplicative Multitask Feature Learning.
392,392,James Ridgway,Crest-Ensae and Dauphine,Feng Liang,Univ. of Illinois Urbana-Champaign,PAC-Bayesian AUC classification and scoring.
393,393,Meisam Razaviyayn,University of Minnesota,Jong-Shi Pang,None,Parallel Successive Convex Approximation for Nonsmooth Nonconvex Optimization.
394,394,Shuhang Gu,The Hong Kong Polytechnic University,Xiangchu Feng,Xidian University,Projective dictionary pair learning for pattern classification.
395,395,Cho-Jui Hsieh,UCLA,Peder A Olsen,IBM,QUIC & DIRTY: A Quadratic Approximation Approach for Dirty Statistical Models.
396,396,Shreya Saxena,Massachusetts Institute of Technology,Munther Dahleh,Massachusetts Institute of Tehcnology,Real-Time Decoding of an Integrate and Fire Encoder.
397,397,Kareem Amin,University of Pennsylvania,Umar Syed,Google Research,Repeated Contextual Auctions with Strategic Buyers.
398,398,Haichao Zhang,Horizon Robotics,Jianchao Yang,Adobe Research,Scale Adaptive Blind Deblurring.
