219,Praneeth Karimireddy,EPFL,Ananda Theertha Suresh,Google Research,SCAFFOLD: Stochastic Controlled Averaging for Federated Learning
220,Nikunj Saunshi,Princeton University,Sanjeev Arora,Princeton University and Institute for Advanced Study,A Sample Complexity Separation between Non-Convex and Convex Meta-Learning
221,Shuang Qiu,University of Michigan,Zhuoran Yang,Princeton University,Robust One-Bit Recovery via ReLU Generative Networks: Near-Optimal Statistical Rate and Global Landscape Analysis
222,Felipe Petroski Such,Uber AI Labs,Jeffrey Clune,Open AI,Generative Teaching Networks: Accelerating Neural Architecture Search by Learning to Generate Synthetic Training Data
223,Tom Jurgenson,Technion,Aviv Tamar,Technion,Sub-Goal Trees -- a Framework for Goal-Based Reinforcement Learning
224,Kensen Shi,Google,Charles Sutton,Google,Incremental Sampling Without Replacement for Sequence Models
225,Zhaohan Guo,DeepMind,Mohammad Gheshlaghi Azar,Deepmind,Bootstrap Latent-Predictive Representations for Multitask Reinforcement Learning
226,Zhuohan Li,UC Berkeley,Joseph Gonzalez,UC Berkeley,"Train Big, Then Compress: Rethinking Model Size for Efficient Training and Inference of Transformers"
227,Robi Bhattacharjee,UCSD,Kamalika Chaudhuri,University of California at San Diego,When are Non-Parametric Methods Robust?
228,Pooria Joulani,DeepMind,Csaba Szepesvari,DeepMind/University of Alberta,A simpler approach to accelerated optimization: iterative averaging meets optimism
229,Dylan Foster,MIT,Max Simchowitz,UC Berkeley,Logarithmic Regret for Adversarial Online Control
230,Michal Moshkovitz,University of California San Diego,Nave Frost,Tel-Aviv University,Explainable k-Means and k-Medians Clustering
231,Michael Moor,ETH Zurich,Karsten Borgwardt,ETH Zurich,Topological Autoencoders
232,Haozhi Qi,UC Berkeley,Jitendra Malik,University of California at Berkeley,Deep Isometric Learning for Visual Recognition
233,Matthias Minderer,Google Research,Michael Tschannen,Google Brain,Automatic Shortcut Removal for Self-Supervised Representation Learning
234,Miles Lopes,"University of California, Davis",Michael Mahoney,UC Berkeley,Error Estimation for Sketched SVD via the Bootstrap
235,Junjie Hu,Carnegie Mellon University,Melvin Johnson,Google,XTREME: A Massively Multilingual Multi-task Benchmark for Evaluating Cross-lingual Generalisation
236,Mark Chen,OpenAI,Ilya Sutskever,OpenAI,Generative Pretraining From Pixels
237,Marc Finzi,New York University,Andrew Wilson,New York University,Generalizing Convolutional Neural Networks for Equivariance to Lie Groups on Arbitrary Continuous Data
238,Marie-Liesse Cauwet,"Université Paris-Est, LIGM (UMR 8049), CNRS, ESIEE Paris",Nicolas Usunier,Facebook AI Research,Fully Parallel Hyperparameter Search: Reshaped Space-Filling
