,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
299,299,Yaron Singer,Harvard University,Jan Vondrak,IBM Research,Information-theoretic lower bounds for convex optimization with erroneous oracles.
300,300,Ofer Dekel,Microsoft Research,Tomer Koren,Technion,Bandit Smooth Convex Optimization: Improving the Bias-Variance Tradeoff.
301,301,Vidyashankar Sivakumar,"UNIVERSITY OF MINNESOTA, TC",Pradeep Ravikumar,University of Texas at Austin,Beyond Sub-Gaussian Measurements: High-Dimensional Structured Estimation with Sub-Exponential Designs.
302,302,Dylan Foster,Cornell University,Karthik Sridharan,Cornell,Adaptive Online Learning.
303,303,Karl Moritz Hermann,Google DeepMind,Phil Blunsom,Google DeepMind,Teaching Machines to Read and Comprehend.
304,304,Shafin Rahman,University of Manitoba,Neil Bruce,University of Manitoba,"Saliency, Scale and Information: Towards a Unifying Theory."
305,305,Antti Rasmus,The Curious AI Company,Tapani Raiko,"Aalto University, The Curious AI Company",Semi-supervised Learning with Ladder Networks.
306,306,Ralph Bourdoukan,Ecole Normale Superieure - Inserm,Sophie Denève,"GNT, Ecole Normale Superieure",Enforcing balance allows local supervised learning in spiking recurrent networks.
307,307,Andrew Dai,Google Inc,Quoc V Le,Google,Semi-supervised Sequence Learning.
308,308,Jamie Kiros,University of Toronto,Sanja Fidler,University of Toronto,Skip-Thought Vectors.
309,309,Ross Goroshin,New York University,Yann LeCun,New York University,Learning to Linearize Under Uncertainty.
310,310,David Kappel,Graz University of Technology,Wolfgang Maass,Graz University of Technology,Synaptic Sampling: A Bayesian Approach to Neural Network Plasticity and Rewiring.
311,311,Guillaume Desjardins,Google DeepMind,koray kavukcuoglu,Google DeepMind,Natural Neural Networks.
312,312,David Duvenaud,University of Toronto,Ryan Adams,Harvard,Convolutional Networks on Graphs for Learning Molecular Fingerprints.
313,313,Xingjian Shi,HKUST,Wang-chun WOO,HKO,Convolutional LSTM Network: A Machine Learning Approach for Precipitation Nowcasting.
314,314,Samy Bengio,Google Research,Noam Shazeer,Google,Scheduled Sampling for Sequence Prediction with Recurrent Neural Networks.
315,315,Been Kim,Allen Institute of Artificial Intelligence,Finale Doshi-Velez,Harvard,Mind the Gap: A Generative Approach to Interpretable Feature Selection and Extraction.
316,316,Chongxuan Li,Tsinghua University,Bo Zhang,Tsinghua University,Max-Margin Deep Generative Models.
317,317,Yuya Yoshikawa,NAIST,Takeshi Yamada,NTT Communication Science Labs.,Cross-Domain Matching for Bag-of-Words Data via Kernel Embeddings of Latent Distributions.
318,318,Andrew Miller,Harvard,Ryan Adams,Harvard,A Gaussian Process Model of Quasar Spectral Energy Distributions.
