,Unnamed: 0,first-author,first-author-affiliation,last-author,last-author-affiliation,title
39,39,Abbas Abdolmaleki,University of Porto,Gerhard Neumann,University of Lincoln,Model-Based Relative Entropy Stochastic Search.
40,40,Ahmed Hefny,Carnegie Mellon University,Geoffrey Gordon,CMU,Supervised Learning for Dynamical System Learning.
41,41,Thibaut Lienart,University of Oxford,Arnaud Doucet,Oxford,Expectation Particle Belief Propagation.
42,42,Farzaneh Mirzazadeh,University of Alberta,Dale Schuurmans,Alberta,Embedding Inference for Structured Multilabel Prediction.
43,43,Jessa Bekker,KU Leuven,Guy Van den Broeck,UCLA,Tractable Learning for Complex Probability Queries.
44,44,Nihar Bhadresh Shah,UC Berkeley,Denny Zhou,MSR,Double or Nothing: Multiplicative Incentive Mechanisms for Crowdsourcing.
45,45,Michalis Titsias,Athens University of Economics and Business,Miguel Lázaro-Gredilla,Vicarious,Local Expectation Gradients for Black Box Variational Inference.
46,46,Charlie Frogner,MIT,Tomaso Poggio,MIT,Learning with a Wasserstein Loss.
47,47,Vivien Seguy,Kyoto University,Marco Cuturi,Kyoto University,Principal Geodesic Analysis for Probability Measures under the Optimal Transport Metric.
48,48,Lucas Maystre,EPFL,Matt Grossglauser,EPFL,Fast and Accurate Inference of Plackett–Luce Models.
49,49,Dominik Rothenhäusler,ETH Zurich,Nicolai Meinshausen,ETH Zurich,BACKSHIFT: Learning causal cyclic graphs from unknown shift interventions.
50,50,Jacob Steinhardt,Stanford University,Percy Liang,Stanford University,Learning with Relaxed Supervision.
51,51,Shuang Li,Georgia Institute of Technology,Le Song,Georgia Institute of Technology,M-Statistic for Kernel Change-Point Detection.
52,52,Kacper P Chwialkowski,University College London,Arthur Gretton,University Collage London,Fast Two-Sample Testing with Analytic Representations of Probability Measures.
53,53,Hong Wang,University of Illinois at Chic,Brian Ziebart,University of Illinois at Chicago,Adversarial Prediction Games for Multivariate Losses.
54,54,Michaël Perrot,University of Saint-Etienne,Amaury Habrard,University of Saint-Etienne,Regressive Virtual Metric Learning.
55,55,Mahito Sugiyama,Osaka University,Karsten Borgwardt,ETH Zurich,Halting in Random Walk Kernels.
56,56,Sergey Plis,The Mind Research Network,Vince Calhoun,MRN,Rate-Agnostic (Causal) Structure Learning.
57,57,Mark Herbster,University College London,Shaona Ghosh,University of Southhampton,Online Prediction at the Limit of Zero Temperature.
58,58,Tim Kopp,University of Rochester,Henry Kautz,University of Rochester,Lifted Symmetry Detection and Breaking for MAP Inference.
