,first-author-affiliation,last-author-affiliation,title
0," Department of Computer Science, Arizona State University"," Department of Computer Science, Arizona State University",Explainable image understanding using vision and reasoning
1," Department of Computer Science, North Carolina State University, Raleigh, NC"," Department of Computer Science, North Carolina State University, Raleigh, NC",Problem formulation for accommodation support in plan-based interactive narratives
2," Faculty of Computer Science, Institute of Business Administration, Karachi, Pakistan"," Faculty of Computer Science, Institute of Business Administration, Karachi, Pakistan",An evolutionary algorithm based framework for task allocation in multi-robot teams
3," Escola Politécnica da Universidade de São Paulo, São Paulo, Brazil"," Escola Politécnica da Universidade de São Paulo, São Paulo, Brazil",Accelerating multiagent reinforcement learning through transfer learning
4," Escola Politécnica da Universidade de São Paulo, Brazil"," Escola Politécnica da Universidade de São Paulo, Brazil",Improving deep reinforcement learning with knowledge transfer
5," School of Software, Tsinghua University, Beijing, China"," School of Software, Tsinghua University, Beijing, China",Problems in large-scale image classification
6," University of Pennsylvania, Philadelphia, PA"," University of Pennsylvania, Philadelphia, PA",Representations for continuous learning
7," Department of Computer Science, University of Illinois at Chicago, Chicago, IL"," Department of Computer Science, University of Illinois at Chicago, Chicago, IL",Structured prediction in time series data
8," Department of Industrial, Manufacturing & Systems Engineering, University of Texas at Arlington, Arlington, TX"," Department of Industrial, Manufacturing & Systems Engineering, University of Texas at Arlington, Arlington, TX",A supervised sparse learning framework to solve EEG inverse problem for discriminative activations pattern
9," Hasso Plattner Institute, Potsdam, Germany and Optimisation and Logistics, The University of Adelaide, Adelaide, Australia"," Optimisation and Logistics, The University of Adelaide, Adelaide, Australia",What's hot in evolutionary computation
10," Cyber-Physical Systems Group, Technische Universität Wien, Vienna, Austria"," Cyber-Physical Systems Group, Technische Universität Wien, Vienna, Austria",V for verification: intelligent algorithm of checking reliability of smart systems
11," Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly (LILY), Nanyang Technological University (NTU), Singapore"," Joint NTU-UBC Research Centre of Excellence in Active Living for the Elderly (LILY), Nanyang Technological University (NTU), Singapore",Modelling familiarity for intelligent personalized social mobilization
12," University of Pennsylvania, Philadelphia, PA"," University of Pennsylvania, Philadelphia, PA",Transfer of knowledge through collective learning
13," [email protected] Corp Lab, Nanyang Technological University, Singapore"," [email protected] Corp Lab, Nanyang Technological University, Singapore",Project scheduling in complex business environments
14," Institute of Philosophy, University of Warsaw, Poland"," Institute of Philosophy, University of Warsaw, Poland",Human-like spatial reasoning formalisms
15," Department of Computer Science, University of Oxford, Oxford"," Department of Computer Science, University of Oxford, Oxford",Joint learning of structural and textual features for web scale event extraction
16," Computer Science Department, Purdue University"," Computer Science Department, Purdue University",Scalable nonparametric tensor analysis
