,first-author-affiliation,last-author-affiliation,title
0," IEETA, DETI, University of Aveiro and DSI, University of Minho and LIACC, University of Porto, Portugal"," CLAS, TU Darmstadt, Germany",Contextual covariance matrix adaptation evolutionary strategies
1," Rice University, Houston, TX"," Rice University, Houston, TX",RHash: robust hashing via l∞-norm distortion
2," University of Leeds, United Kingdom"," University of Leeds, United Kingdom",Grounding of human environments and activities for autonomous robots
3, Australian National University, Australian National University,Universal reinforcement learning algorithms: survey and experiments
4," Southampton University, Southampton, UK"," Imperial College, London, UK",Bayesian aggregation of categorical distributions with applications in crowdsourcing
5, UC Berkeley, UC Berkeley,Efficient reinforcement learning with hierarchies of machines by leveraging internal transitions
6," Univ Lyon, INSA Lyon, CNRS, Lyon, France and Mobile Devices Ingenierie, Villejuif, France"," Univ Lyon, INSA Lyon, CNRS, Lyon, France",Mining convex polygon patterns with formal concept analysis
7," Dept. of Computer Science, Palacky University Olomouc, Czech Repiblic"," Dept. of Computer Science, Palacky University Olomouc, Czech Repiblic",Handling noise in Boolean matrix factorization
8," Dept. of Computer Science, The University of Auckland"," Dept. of Computer Science, The University of Auckland",AccGenSVM: selectively transferring from previous hypotheses
9," CVIT, KCIS, International Institute of Information Technology, Hyderabad"," CVIT, KCIS, International Institute of Information Technology, Hyderabad",Unsupervised learning of deep feature representation for clustering egocentric actions
10," AI Lab, Tencent Inc."," Language Technologies Institute, Carnegie Mellon University",Using graphs of classifiers to impose declarative constraints on semi-supervised learning
11, n-Join, Columbia University,Human-centric justification of machine learning predictions
12," IBM Thomas J. Watson Research Center, Yorktown Heights, NY"," Orange Labs, Lannion, France",Context attentive bandits: contextual bandit with restricted context
13," University of California, San Diego"," University of California, San Diego",SPMC: socially-aware personalized markov chains for sparse sequential recommendation
14," IIIS, Tsinghua University, Beijing, China"," Rutgers University, New Brunswick, NJ",Multiple-weight recurrent neural networks
15," School of Computer Science and Engineering, Nanyang Technological University, Singapore"," School of Computer Science and Engineering, Nanyang Technological University, Singapore",Encoding and recall of spatio-temporal episodic memory in real time
16," LTI, CMU"," MLD, CMU",Data-driven random fourier features using stein effect
17," School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, China"," School of Computer Science and Engineering, Nanjing University of Science and Technology, Nanjing, China",Importance-aware semantic segmentation for autonomous driving system
18," Department of Computer Science, UCLA"," Department of Computer Science, UCLA",Multilingual knowledge graph embeddings for cross-lingual knowledge alignment
19," College of Computer Science and Software, Shenzhen University, Shenzhen, P.R. China"," Tencent AI Lab, Shenzhen, P.R. China",Scalable normalized cut with improved spectral rotation
20," College of Computer Science and Software, Shenzhen University, Shenzhen, P.R. China"," College of Computer Science and Software, Shenzhen University, Shenzhen, P.R. China",Semi-supervised feature selection via rescaled linear regression
21, National University of Singapore, Qihoo 360 AI Institute and National University of Singapore,Training group orthogonal neural networks with privileged information
22," Cheriton School of Computer Science, University of Waterloo, Waterloo, Canada"," Cheriton School of Computer Science, University of Waterloo, Waterloo, Canada",Projection free rank-drop steps
23," Korea University, Seoul, Republic of Korea"," Korea University, Seoul, Republic of Korea",End-to-end prediction of buffer overruns from raw source code via neural memory networks
24," Computer Science Department, University of California, Los Angeles"," Computer Science Department, University of California, Los Angeles",Optimal feature selection for decision robustness in Bayesian networks
25," State Key Lab of CAD&CG, College of Computer Science, Zhejiang University, China"," State Key Lab of CAD&CG, College of Computer Science, Zhejiang University, China",Stacked similarity-aware autoencoders
26," Department of Computer Science, The University of British Columbia, Vancouver, B.C., Canada"," Department of Computer Science, The University of British Columbia, Vancouver, B.C., Canada",Further results on predicting cognitive abilities for adaptive visualizations
27," LORIA, University of Lorraine, Vandoeuvre-lès-Nancy, France"," IRIT, University of Toulouse, France and BITE, London, UK",Analogy-preserving functions: a way to extend boolean samples
28," School of Science, RMIT University, Australia"," School of Science, RMIT University, Australia",Real-time navigation in classical platform games via skill reuse
29," Samsung Research America, Mountain View, CA"," Samsung Research America, Mountain View, CA",Disguise adversarial networks for click-through rate prediction
30," Fondazione Bruno Kessler and University of Trento, Trento, Italy"," City, University of London, London, UK",Logic tensor networks for semantic image interpretation
31, Baidu Research, IBM Research - China,Autoencoder regularized network for driving style representation learning
32," Center for Artificial Intelligence, FEIT, University of Technology Sydney"," UBTech Sydney AI Institute, The School of IT, FEIT, The University of Sydney",Privileged matrix factorization for collaborative filtering
