,first-author-affiliation,last-author-affiliation,title
0," Computer Science & Engineering, University of Michigan, Ann Arbor, MI"," Computer Science & Engineering, University of Michigan, Ann Arbor, MI",Evaluating trauma patients: addressing missing covariates with joint optimization
1," Center for Evidence-Based Medicine, Brown University"," Computer Science, Brown University",Identifying differences in physician communication styles with a log-linear transition component model
2," Department of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, P. R.China"," Department of Computer Science and Technology, Nanjing University of Aeronautics and Astronautics, Nanjing, P. R.China",Robust distance metric learning in the presence of label noise
3," Department of Electrical Engineering and Computer Science, Colorado School of Mines, Golden, Colorado"," Department of Computer Science and Engineering, University of Texas at Arlington, Arlington, Texas",Globally and locally consistent unsupervised projection
4," Computer Science Department, Purdue University, West Lafayette, IN"," Computer Science Department, Purdue University, West Lafayette, IN",Adaptive knowledge transfer for multiple instance learning in image classification
5," IBM Thomas J. Watson Research Center, Yorktown Heights, NY"," Department of Computer Science and Engineering, Michigan State University, East Lansing, MI",Privacy and regression model preserved learning
6," École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland, CH"," École Polytechnique Fédérale de Lausanne, Lausanne, Switzerland, CH",Decomposing activities of daily living to discover routine clusters
7," University of Texas at Arlington, Texas"," University of Texas at Arlington, Texas",Feature selection at the discrete limit
8," Institute of Intelligent System and Decision, Wenzhou University, Zhejiang, China"," Department of Electrical and Computer Engineering, ShanghaiTech University, Shanghai, China",Hybrid singular value thresholding for tensor completion
9," Institute of Computing Technology, Chinese Academy of Sciences", Microsoft Research,Sequential click prediction for sponsored search with recurrent neural networks
10," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong"," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong",Accurate integration of aerosol predictions by smoothing on a manifold
11," Industrial Engineering and Management Department, Ben-Gurion University of the Negev, Ben-Gurion, Israel"," Industrial Engineering and Management Department, Ben-Gurion University of the Negev, Ben-Gurion, Israel",Dynamic multi-agent task allocation with spatial and temporal constraints
12," Department of Computer Science, University of Toronto"," Departament de Tecnologies, Universitat Pompeu Fabra",Robust winners and winner determination policies under candidate uncertainty
13," TU Berlin, Berlin, Germany"," TU Berlin, Berlin, Germany",Prices matter for the parameterized complexity of shift bribery
14, Carnegie Mellon University, Carnegie Mellon University,The computational rise and fall of fairness
15," Computer Science Department, Carnegie Mellon University, Pittsburgh, PA"," Computer Science Department, Carnegie Mellon University, Pittsburgh, PA",Multi-organ rxchange: the whole is greater than the sum of its parts
16," Department of Computer Science, The Hong Kong University of Science and Technology, Kowloon, Hong Kong"," Department of Computer Science, The Hong Kong University of Science and Technology, Kowloon, Hong Kong",On computing optimal strategies in open list proportional representation: the two parties case
17," School of Computer Science and Engineering, University of New South Wales, Australia"," School of Computer Science and Engineering, University of New South Wales, Australia",Symbolic model checking epistemic strategy logic
18," Institute of Interdisciplinary Information Sciences, Tsinghua University, Beijing, China"," Institute of Interdisciplinary Information Sciences, Tsinghua University, Beijing, China",Internally stable matchings and exchanges
19," Department of Computer Science, Ben-Gurion University of the Negev, Be'er-Sheva, Israel"," Department of Computer Science, Ben-Gurion University of the Negev, Be'er-Sheva, Israel",Congestion games for V2G-enabled EV charging
