,first-author-affiliation,last-author-affiliation,title
0," Center for Technological Development, Federal University of Pelotas, Pelotas, RS, Brazil"," Center for Technological Development, Federal University of Pelotas, Pelotas, RS, Brazil",On the performance of GoogLeNet and AlexNet applied to sketches
1," Computer Science Department, Boston College"," School of Information, University of Arizona",Bayesian inference of recursive sequences of group activities from tracks
2," Fujian Key Laboratory of Sensing and Computing for Smart City, Xiamen University, China and School of Information Science and Engineering, Xiamen University, China"," Fujian Key Laboratory of Sensing and Computing for Smart City, Xiamen University, China and School of Information Science and Engineering, Xiamen University, China",Towards domain adaptive vehicle detection in satellite image by supervised super-resolution transfer
3, Xidian University, Australian National University National ICT Australia - CRL,Deep neural networks for learning graph representations
4," Dept. of Comp. Sci. & Tech., State Key Lab of Intell. Tech. & Sys., Center for Bio-Inspired Computing Research, TNList, Tsinghua University, Beijing, China"," Dept. of Comp. Sci. & Tech., State Key Lab of Intell. Tech. & Sys., Center for Bio-Inspired Computing Research, TNList, Tsinghua University, Beijing, China",Discriminative nonparametric latent feature relational models with data augmentation
5," Department of Computer Science and Engineering, The Chinese University of Hong Kong"," Department of Computer Science and Engineering, The Chinese University of Hong Kong and Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China",Mitosis detection in breast cancer histology images via deep cascaded networks
6," Department of Computer Science and Engineering, The Chinese University of Hong Kong"," Department of Computer Science and Engineering, The Chinese University of Hong Kong and Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences, China",Deep contextual networks for neuronal structure segmentation
7," Department of Electrical Engineering, Yale University, New Haven, CT and Yale Institute for Network Science, Yale University, New Haven, CT"," Department of Electrical Engineering, Yale University, New Haven, CT and Yale Institute for Network Science, Yale University, New Haven, CT",Seeing the unseen network: inferring hidden social ties from respondent-driven sampling
8," Department of Electrical & Computer Engineering, Northeastern University, Boston"," Department of Electrical & Computer Engineering, Northeastern University, Boston and College of Computer & Information Science, Northeastern University, Boston",Robust Multi-view Subspace Learning through dual low-rank decompositions
9," University of Electronic Science and Technology of China, Chengdu, China"," University of Electronic Science and Technology of China, Chengdu, China and The University of Queensland, Brisbane, Australia",Graph-without-Cut: an ideal graph learning for image segmentation
10," Dept. Computing and Information Systems, The University of Melbourne, Australia and National ICT Australia"," School of Computer Science and Information Technology, RMIT University, Australia",MOOCs meet measurement theory: a topic-modelling approach
11," Computer Science Department, Brigham Young University, Provo, UT"," Computer Science Department, Brigham Young University, Provo, UT",Creating images by learning image semantics using vector space models
12," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong"," Department of Electrical and Computer Engineering, University of Louisville, Louisville, KY and Information Technology Institute, University of Social Science, Lodz, Poland",Efficient learning of timeseries shapelets
13," Department of Computer Science and Technology, Tsinghua University, Beijing, China and Tsinghua National Laboratory for Information Science and Technology (TNList), Key Laboratory of Pervasive Computing, Ministry of Education", Beijing Samsung Telecom R&D center,Learning to appreciate the aesthetic effects of clothing
14," Department of Electrical & Computer Engineering, Northeastern University, Boston"," Department of Electrical & Computer Engineering, Northeastern University, Boston and College of Computer & Information Science, Northeastern University, Boston",Consensus style centralizing auto-encoder for weak style classification
15," National Key Laboratory for Novel Software Technology, Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, Department of Computer Science and Technology, Nanjing University, China"," National Key Laboratory for Novel Software Technology, Collaborative Innovation Center of Novel Software Technology and Industrialization, Nanjing, Department of Computer Science and Technology, Nanjing University, China",Column sampling based discrete supervised hashing
16," Department of Computer Science, University of California, Davis"," Department of Computer Science, University of California, Davis",A framework for outlier description using constraint programming
17," Centre for Quantum Computation and Intelligent Systems, FEIT, University of Technology Sydney and Department of Computing, The Hong Kong Polytechnic University"," Centre for Quantum Computation and Intelligent Systems, FEIT, University of Technology Sydney",Random mixed field model for mixed-attribute data restoration
18," School of Computer Science and Engineering, Big Data Research Center, University of Electronic Science and Technology of China"," Department of Computer Science, State University of New York at Binghamton, NY",Learning with marginalized corrupted features and labels together
19," Fujian Key Laboratory of Sensing and Computing for Smart City, Xiamen University, China and School of Information Science and Engineering, Xiamen University, China"," Department of Electrical Engineering, Columbia University, New York, NY",Towards optimal binary code learning via ordinal embedding
20," School of Computing, National University of Singapore, Singapore"," School of Computing, National University of Singapore, Singapore",Recognizing complex activities by a probabilistic interval-based model
21," Computer Science Department, University of Pittsburgh, Pittsburgh, PA"," Computer Science Department, University of Pittsburgh, Pittsburgh, PA",Learning adaptive forecasting models from irregularly sampled multivariate clinical data
22," University of Padova, IBM Research, NY"," IBM Research, NY",Deep learning for algorithm portfolios
23," Software Institute, Peking University"," Software Institute, Peking University",Convolutional neural networks over tree structures for programming language processing
24," Department of Computer Science & Engineering, University of Washington, Seattle, WA"," Department of Computer Science & Engineering, University of Washington, Seattle, WA",Learning tractable probabilistic models for fault localization
25," School of Computer Science and Center for OPTical IMagery Analysis and Learning (OPTIMAL), Northwestern Polytechnical University, Xi'an, Shaanxi, P.R. China"," Center for OPTical IMagery Analysis and Learning (OPTIMAL), Xi'an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi'an, Shaanxi, P. R. China",Unsupervised feature selection with structured graph optimization
26, University of Oregon, University of Oregon,Differential privacy preservation for deep auto-encoders: an application of human behavior prediction
27," University of Rochester, Department of Computer Science, Rochester, New York"," University of Rochester, Department of Computer Science, Rochester, New York",Privacy-CNH: a framework to detect photo privacy with convolutional neural network using hierarchical Features
28," Department of Electrical Engineering and Computer Science, Colorado School of Mines, Golden, CO"," Department of Computer Science and Engineering, University of Texas at Arlington, Arlington, TX",Drosophila gene expression pattern annotations via multi-instance biological relevance learning
