239,239,Le Song,Georgia Institute of Technology,Bo Dai,Google Brain,Robust Low Rank Kernel Embeddings of Multivariate Distributions.
240,240,Akshay Balsubramani,Ucsd,Yoav Freund,UC San Diego,The Fast Convergence of Incremental PCA.
241,241,Roger Frigola,University of Cambridge,Carl Edward Rasmussen,University of Cambridge,Bayesian Inference and Learning in Gaussian Process State-Space Models with Particle MCMC.
242,242,Tai Qin,UW-Madison,Karl Rohe,UW-Madison,Regularized Spectral Clustering under the Degree-Corrected Stochastic Blockmodel.
243,243,Samory Kpotufe,Princeton University,Vikas K Garg,TTI Chicago,Adaptivity to Local Smoothness and Dimension in Kernel Regression.
244,244,Matus J Telgarsky,University of Michigan,Sanjoy Dasgupta,UC San Diego,Moment-based Uniform Deviation Bounds for $k$-means and Friends.
245,245,Harikrishna Narasimhan,Google AI,Shivani Agarwal,University of Pennsylvania,"On the Relationship Between Binary Classification, Bipartite Ranking, and Binary Class Probability Estimation."
246,246,Robert Lindsey,Imagen Technologies,Harold Pashler,UC San Diego,Optimizing Instructional Policies.
247,247,Corinna Cortes,Google Research,Mehryar Mohri,Google Research & Courant Institute of Mathematical Sciences,Learning Kernels Using Local Rademacher Complexity.
248,248,James R Voss,,Mikhail Belkin,Ohio State University,Fast Algorithms for Gaussian Noise Invariant Independent Component Analysis.
249,249,Rishabh K Iyer,"University of Washington, Seattle",Jeff A Bilmes,"University of Washington, Seattle",Submodular Optimization with Submodular Cover and Submodular Knapsack Constraints.
250,250,Thomas Bonald,Telecom ParisTech,Alexandre Proutiere,KTH,Two-Target Algorithms  for Infinite-Armed   Bandits with Bernoulli Rewards.
251,251,Karin C Knudson,UT Austin,Jonathan W Pillow,UT Austin,Spike train entropy-rate estimation using hierarchical Dirichlet process priors.
252,252,Moustapha M Cisse,KAUST,Patrick Gallinari,"Sorbonne University & Criteo AI Lab, Paris",Robust Bloom Filters for Large MultiLabel Classification Tasks.
253,253,Rohit Babbar,"Université Joseph Fourier, Grenoble",Massih R. Amini,University Grenoble Alps,On Flat versus Hierarchical Classification in Large-Scale Taxonomies.
254,254,José Miguel Hernández-Lobato,University of Cambridge,Daniel Hernández-lobato,Universidad Autonoma de Madrid,Gaussian Process Conditional Copulas with Applications to Financial Time Series.
255,255,Daniele Durante,University of Padua,David B Dunson,Duke University,Locally Adaptive Bayesian Multivariate Time Series.
256,256,Tetsuro Morimura,IBM,Tsuyoshi Ide,IBM Research,Solving inverse problem of Markov chain with partial observations.
257,257,Raja Hafiz Affandi,University of Pennsylvania,Ben Taskar,University of Washington,Approximate Inference in Continuous Determinantal Processes.
258,258,Xavier Bresson,City University of Hong Kong,James von Brecht,UCLA,Multiclass Total Variation Clustering.
