299,299,Tatsuro Kawamoto,National Institute of Advanced Industrial Science and Technology,Tomoyuki Obuchi,Tokyo Institute of Technology,Mean-field theory of graph neural networks in graph partitioning.
300,300,Jonathan Kadmon,Stanford University,Surya Ganguli,Stanford,Statistical mechanics of low-rank tensor decomposition.
301,301,Alyson Fletcher,UCLA,Phil Schniter,The Ohio State University,Plug-in Estimation in High-Dimensional Linear Inverse Problems: A Rigorous Analysis.
302,302,Léonard Blier,Ecole Normale Supérieure,Yann Ollivier,Facebook Artificial Intelligence Research,The Description Length of Deep Learning models.
303,303,Hyeji Kim,Samsung AI Center Cambridge,Pramod Viswanath,UIUC,Deepcode: Feedback Codes via Deep Learning.
304,304,Kwangjun Ahn,Korean Augmentation To the United States Army (KATUSA),Changho Suh,KAIST,Binary Rating Estimation with Graph Side Information.
305,305,Grant Rotskoff,New York University,Eric Vanden-Eijnden,New York University,Parameters as interacting particles: long time convergence and asymptotic error scaling of neural networks.
306,306,Tianyi Liu,Georgia Institute of Technolodgy,Tuo Zhao,Georgia Tech,Towards Understanding Acceleration Tradeoff between Momentum and Asynchrony in Nonconvex Stochastic Optimization.
307,307,François Portier,Télécom ParisTech,Bernard Delyon,University of Rennes 1,Asymptotic optimality of adaptive importance sampling.
308,308,Zehong Hu,Alibaba Group,Yang Liu,Harvard University,Inference Aided Reinforcement Learning for Incentive Mechanism Design in Crowdsourcing.
309,309,Malik Magdon-Ismail,Rensselaer,Lirong Xia,RPI,A Mathematical Model For Optimal Decisions In A Representative Democracy .
310,310,Simina Branzei,Purdue University,Noam Nisan,Hebrew University of Jerusalem and Microsoft Research,Universal Growth in Production Economies.
311,311,Jessie Finocchiaro,University of Colorado Boulder,Rafael Frongillo,CU Boulder,Convex Elicitation of Continuous Properties.
312,312,Jieming Mao,Princeton University,Jon Schneider,Google,Contextual Pricing for Lipschitz Buyers.
313,313,Zhengyuan Zhou,Stanford University,Yinyu Ye,,Learning in Games with Lossy Feedback.
314,314,Yun Kuen Cheung,Singapore University of Technology and Design,Yun Kuen Cheung,Singapore University of Technology and Design,Multiplicative Weights Updates with Constant Step-Size in Graphical Constant-Sum Games.
315,315,Christian Kroer,"Faceook, Core Data Science",Tuomas Sandholm,Carnegie Mellon University,Solving Large Sequential Games with the Excessive Gap Technique.
316,316,Gabriele Farina,Carnegie Mellon University,Tuomas Sandholm,Carnegie Mellon University,Practical exact algorithm for trembling-hand equilibrium refinements in games.
317,317,Manish Purohit,Google,Ravi Kumar,Google,Improving Online Algorithms via ML Predictions.
318,318,Ellango Jothimurugesan,CMU,Srikanta Tirthapura,Iowa State University,Variance-Reduced Stochastic Gradient Descent on Streaming Data.
