,Unnamed: 0,first-author,first-author-gender,first-author-affiliation,last-author,last-author-gender,last-author-affiliation,title
393,393,Mehryar Mohri,Male,Courant Institute and Google,Andres Munoz,Male,Google,Revenue Optimization against Strategic Buyers.
394,394,Wei Cao,Male,Tsinghua University,Zhize Li,Male,Tsinghua University,On Top-k Selection in Multi-Armed Bandits and Hidden Bipartite Graphs.
395,395,Ruoyu Sun,Male,Stanford university,Mingyi Hong,Male,iowa state university,Improved Iteration Complexity Bounds of Cyclic Block Coordinate Descent for Convex Problems.
396,396,Julien Audiffren,Male,"CMLA, ENS Cachan",Liva Ralaivola,Male,"LIF, Aix-Marseille University, CNRS",Cornering Stationary and Restless Mixing Bandits with Remix-UCB.
397,397,Jacob D Abernethy,Male,University of Michigan,Ambuj Tewari,Male,University of Michigan,Fighting Bandits with a New Kind of Smoothness.
398,398,Tum Chaturapruek,Male,Stanford University,Chris Ré,Male,Stanford,Asynchronous stochastic convex optimization: the noise is in the noise and SGD don't care.
399,399,Tor Lattimore,Male,University of Alberta,Tor Lattimore,Male,University of Alberta,The Pareto Regret Frontier for Bandits.
400,400,Yifan Wu,Male,University of Alberta,Csaba Szepesvari,Male,University of Alberta,Online Learning with Gaussian Payoffs and Side Observations.
401,401,Tomer Koren,Male,Technion,Kfir Y. Levy,Male,Technion,Fast Rates for Exp-concave Empirical Risk Minimization.
402,402,Theodoros Tsiligkaridis,Male,MIT Lincoln Laboratory,Keith Forsythe,Male,MIT Lincoln Laboratory,Adaptive Low-Complexity Sequential Inference for Dirichlet Process Mixture Models.
