,first-author-affiliation,last-author-affiliation,title
35," School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China"," School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China",Crowd counting using deep recurrent spatial-aware network
36," Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China"," Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Engineering, Xiamen University, Xiamen, China and Department of Geography and Environmental Management, University of Waterloo, Waterloo, Canada",H-net: neural network for cross-domain image patch matching
37, Nankai University, Nankai University,DEL: deep embedding learning for efficient image segmentation
38," State Key Lab of Software Development Environment, Beihang University, China"," State Key Lab of Software Development Environment, Beihang University, China",Progressive generative hashing for image retrieval
39, Korea University, University of North Carolina at Charlotte,MEGAN: mixture of experts of generative adversarial networks for multimodal image generation
40," CAS Key Laboratory of Technology in Geo-spatial Information Processing and Application System, EEIS Department, University of Science and Technology of China"," CAS Key Laboratory of Technology in Geo-spatial Information Processing and Application System, EEIS Department, University of Science and Technology of China",Dilated convolutional network with iterative optimization for continuous sign language recognition
41," Institute of Computer Science and Technology, Peking University, Beijing, China"," Institute of Computer Science and Technology, Peking University, Beijing, China",Cross-media multi-level alignment with relation attention network
42," Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China"," Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",Dual conditional GANs for face aging and rejuvenation
43," Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China"," Center for Future Media and School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China",From pixels to objects: cubic visual attention for visual question answering
44," School of Electrical and Information Engineering, Tianjin University, China"," School of Electrical and Information Engineering, Tianjin University, China",Hierarchical graph structure learning for multi-view 3D model retrieval
45," Department of Computer Science and Technology, Tsinghua Lab of Brain and Intelligence, State Key Lab for Intell. Tech & Sys., BNRist Lab., Tsinghua University, China"," Department of Computer Science and Technology, Tsinghua Lab of Brain and Intelligence, State Key Lab for Intell. Tech & Sys., BNRist Lab., Tsinghua University, China",Learning to write stylized Chinese characters by reading a handful of examples
46," School of Control Science and Engineering, Shandong University"," Tencent AI Lab, Shenzhen, China",Image-level to pixel-wise labeling: from theory to practice
47," School of Electronics and Information Technology, Sun Yat-sen University"," School of Data and Computer Science, Sun Yat-sen University",Long-term human motion prediction by modeling motion context and enhancing motion dynamic
48, Rutgers University, Rutgers University,CR-GAN: learning complete representations for multi-view generation
49," School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China and Guangdong Key Laboratory of Big Data Analysis and Processing, Guangzhou, China and Key Laboratory of Machine Intelligence and Advanced Computing, Sun Yat-sen University, Ministry of Education, China"," School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China and Key Laboratory of Machine Intelligence and Advanced Computing, Sun Yat-sen University, Ministry of Education, China",Representation learning for scene graph completion via jointly structural and visual embedding
50," BNRist, School of Software, Tsinghua University, China"," BNRist, School of Software, Tsinghua University, China",Collaborative and attentive learning for personalized image aesthetic assessment
51," State Key Lab. of Computer Science, Institute of Software, Chinese Academy of Sciences, China and University of Chinese Academy of Sciences, Beijing, China"," State Key Lab. of Computer Science, Institute of Software, Chinese Academy of Sciences, China",Uncertainty sampling for action recognition via maximizing expected average precision
52," Cooperative Medianet Innovation Center, Shanghai Jiao Tong University, China"," Cooperative Medianet Innovation Center, Shanghai Jiao Tong University, China",Collaborative learning for weakly supervised object detection
53," Department of Computer Science and Engineering, Shanghai Jiao Tong University"," School of Computer Science and Software Engineering, East China Normal University and Department of Computer Science and Engineering, Shanghai Jiao Tong University",DRPose3D: depth ranking in 3D human pose estimation
54," University of Chinese Academy of Sciences and National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences"," Department of Computer Science and Information Systems, Birkbeck College, University of London",Do not lose the details: reinforced representation learning for high performance visual tracking
55," CBSR&NLPR, Institute of Automation, Chinese Academy of Sciences, Beijing, China and University of Chinese Academy of Sciences, Beijing, China"," Faculty of Information Technology, Macau University of Science and Technology, Macau, China and CBSR&NLPR, Institute of Automation, Chinese Academy of Sciences, Beijing, China and University of Chinese Academy of Sciences, Beijing, China",Ensemble soft-margin softmax loss for image classification
56," School of Information Science and Engineering, Shandong Normal University, China"," School of Information Science and Engineering, Shandong Normal University, China and Key Lab of Intelligent Computing and Information Security in Universities of Shandong, China and Shandong Provincial Key Lab for Distributed Computer Software Novel Technology, China and Institute of Biomedical Sciences, Shandong Normal University, China",Deep propagation based image matting
57," CRIPAC, NLPR, Institute of Automation, Chinese Academy of Sciences and University of Chinese Academy of Sciences"," CRIPAC, NLPR, Institute of Automation, Chinese Academy of Sciences and University of Chinese Academy of Sciences and CAS Center for Excellence in Brain Science and Intelligence Technology",Densely cascaded shadow detection network via deeply supervised parallel fusion
58," SAIT, China Lab., Samsung Research Institute China, Beijing", Samsung Advanced Institute of Technology,HCR-Net: a hybrid of classification and regression network for object pose estimation
59," School of Data and Computer Science, Sun Yat-sen University, China and SenseTime Research, China"," School of Data and Computer Science, Sun Yat-sen University, China and SenseTime Research, China",Deep reasoning with knowledge graph for social relationship understanding
60," School of Computer Science and Technology, Tianjin University, Tianjin, China"," School of Computer Science and Technology, Tianjin University, Tianjin, China",Multi-modal circulant fusion for video-to-language and backward
61, Shanghai Jiao Tong University, HKUST,Annotation-free and one-shot learning for instance segmentation of homogeneous object clusters
62," Southeast University, Nanjing, China"," Southeast University, Nanjing, China",Fine-grained image classification by visual-semantic embedding
63," School of Information Science and Technology, Northwest University, China"," MetaLab, School of Computing and Communications, Lancaster University, UK",Evaluating brush movements for Chinese calligraphy: a computer vision based approach
64," National Laboratory of Pattern Recognition, Institute of Automation of Chinese Academy of Sciences, Beijing, P.R. China and University of Chinese Academy of Sciences, Beijing, P.R. China"," National Laboratory of Pattern Recognition, Institute of Automation of Chinese Academy of Sciences, Beijing, P.R. China and University of Chinese Academy of Sciences, Beijing, P.R. China and CAS Center for Excellence of Brain Science and Intelligence Technology, Beijing, P.R. China",Multi-task layout analysis for historical handwritten documents using fully convolutional networks
65," School of Electronic Engineering, Xidian University, Xi'an, China"," UBTECH Sydney AI Centre, SIT, FEIT, University of Sydney, Australia",Semantic structure-based unsupervised deep hashing
66, Alibaba Group, Alibaba Group,Inceptext: a new inception-text module with deformable PSROI pooling for multi-oriented scene text detection
67," Academia Sinica, Taiwan and National Taiwan University, Taiwan"," Academia Sinica, Taiwan and National Taiwan University, Taiwan",SSR-Net: a compact soft stagewise regression network for age estimation
68," University of Technology Sydney, NSW, Australia"," Nanjing University of Science and Technology, Nanjing, China",Extracting privileged information from untagged corpora for classifier learning
69," Department of Computer Science, Hong Kong Baptist University, Hong Kong"," Department of Computer Science, Hong Kong Baptist University, Hong Kong",Visible thermal person re-identification via dual-constrained top-ranking
70," School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China"," School of Data and Computer Science, Sun Yat-sen University, Guangzhou, China",Adversarial attribute-image person re-identification
71," Beijing Laboratory of Intelligent Information Technology, School of Computer Science, Beijing Institute of Technology"," Big Data Research Center, University of Electronic Science and Technology of China",Exploiting images for video recognition with hierarchical generative adversarial networks
72," School of Computer Science and Technology, Hangzhou Dianzi University, P. R. China"," UBTECH Sydney AI Centre, SIT, FEIT, University of Sydney, Australia",Rethinking diversified and discriminative proposal generation for visual grounding
73," National Laboratory of Pattern Recognition, Institute of Automation, CAS and University of Chinese Academy of Sciences"," National Laboratory of Pattern Recognition, Institute of Automation, CAS",SafeNet: scale-normalization and anchor-based feature extraction network for person re-identification
74," Institute of Computer Science and Technology, Peking University, Beijing, China"," Institute of Computer Science and Technology, Peking University, Beijing, China",Visual data synthesis via GAN for zero-shot video classification
75," Institute of Computer Science and Technology, Peking University, Beijing, China"," Institute of Computer Science and Technology, Peking University, Beijing, China",Better and faster: knowledge transfer from multiple self-supervised learning tasks via graph distillation for video classification
76," State Key Laboratory of Integrated Services Networks, School of Telecommunications Engineering, Xidian University, Xi'an, China"," State Key Laboratory of Integrated Services Networks, School of Telecommunications Engineering, Xidian University, Xi'an, China",Markov random neural fields for face sketch synthesis
77," Dalian University of Technology, Dalian, P.R. China and University of Adelaide, Adelaide, SA, Australia"," University of Adelaide, Adelaide, SA, Australia",Salient object detection by lossless feature reflection
78," Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China and University of Chinese Academy of Sciences, Beijing, China"," Qihoo 360 Artificial Intelligence Institute, Beijing, China and Department of Electrical and Computer Engineering, National University of Singapore, Singapore",High resolution feature recovering for accelerating urban scene parsing
79," Fujian Key Laboratory of Sensing and Computing for Smart City, Xiamen University and School of Information Science and Engineering, Xiamen University"," Department of Electrical Engineering, National Tsing Hua University",Robust face sketch synthesis via generative adversarial fusion of priors and parametric sigmoid
80," Illinois Institute of Technology, Chicago, IL"," Illinois Institute of Technology, Chicago, IL",Layered optical flow estimation using a deep neural network with a soft mask
81," School of Computer Science and Center for OPTical IMagery Analysis and Learning, Northwestern Polytechnical University, Xi'an, P. R. China"," Xi'an Institute of Optics and Precision Mechanics, Chinese Academy of Sciences, Xi'an, P. R. China",Video captioning with tube features
82, National University of Singapore and National University of Defense Technology, National University of Singapore,3D-aided deep pose-invariant face recognition
83," College of Computer and Control Engineering, Nankai University"," College of Computer and Control Engineering, Nankai University",Hi-Fi: hierarchical feature integration for skeleton detection
84," Key Laboratory of Intelligent Information Processing of Chinese Academy of Sciences, Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China"," University of Science and Technology of China, Hefei, China",Distortion-aware CNNs for spherical images
85," Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences"," Shenzhen Institutes of Advanced Technology, Chinese Academy of Sciences",A multi-task learning approach for image captioning
86, The National Computer Network Emergency Response Technical Team and Coordination Center of China," School of Information and Communication Technology, Griffith University, Australia",A comparative study of transactional and semantic approaches for predicting cascades on Twitter
87," University of Chinese Academy of Sciences, Beijing, China and National Lab of Pattern Recognition, Institute of Automation, CAS, Beijing, China"," University of Chinese Academy of Sciences, Beijing, China and National Lab of Pattern Recognition, Institute of Automation, CAS, Beijing, China",Learning robust Gaussian process regression for visual tracking
88," Fujian Key Laboratory of Sensing and Computing for Smart City, Xiamen University and School of Information Science and Engineering, Xiamen University", Xidian University,Centralized ranking loss with weakly supervised localization for fine-grained object retrieval
89," Institute for Infocomm Research, A*STAR, Singapore"," Institute for Infocomm Research, A*STAR, Singapore",DehazeGAN: when image dehazing meets differential programming
