,first-author-affiliation,last-author-affiliation,title
0," Shanghai Key Laboratory of Scalable Computing and Systems, Department of Computer Science and Engineering, Shanghai Jiao Tong University, China"," Shanghai Key Laboratory of Scalable Computing and Systems, Department of Computer Science and Engineering, Shanghai Jiao Tong University, China",Double-bit quantization for hashing
1," State Key Lab of CAD&CG, College of Computer Science, Zhejiang University, Hangzhou, China"," State Key Lab of CAD&CG, College of Computer Science, Zhejiang University, Hangzhou, China",Random projection with filtering for nearly duplicate search
2," College of Computer, National University of Defense Technology, Changsha, Hunan, China"," College of Computer, National University of Defense Technology, Changsha, Hunan, China",Improving twitter retrieval by exploiting structural information
3," University of Texas, Arlington"," University of Texas, Arlington",Low-rank matrix recovery via efficient schatten p-norm minimization
4," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong"," Department of Computer Science and Engineering, Hong Kong University of Science and Technology, Hong Kong",Transfer learning in collaborative filtering with uncertain ratings
5," Cycorp, Inc., Austin, TX"," Northwestern University, Evanston, IL",Modeling the evolution of knowledge in learning systems
6," Curtin University, Australia"," Deakin University, Australia",A sequential decision approach to ordinal preferences in recommender systems
7," Center for Computational Sciences, University of Miami, Miami, FL"," Center for Computational Sciences, University of Miami, Miami, FL",Generating pictorial storylines via minimum-weight connected dominating set approximation in multi-view graphs
8," Intelligent Systems Laboratory, School of Computing, Engineering and Mathematics, University of Western Sydney, NSW, Australia"," Intelligent Systems Laboratory, School of Computing, Engineering and Mathematics, University of Western Sydney, NSW, Australia",Ordered completion for logic programs with aggregates
9," Cognitive Systems Laboratory, Department of Computer Science, University of California, Los Angeles, Los Angeles, CA"," Cognitive Systems Laboratory, Department of Computer Science, University of California, Los Angeles, Los Angeles, CA",Transportability of causal effects: completeness results
10," Laboratoire de Recherche en Informatique, CNRS & Université Paris Sud, France"," Laboratoire de Recherche en Informatique, CNRS & Université Paris Sud, France",On the complexity of consistent query answering in the presence of simple ontologies
11, Universiteit van Amsterdam, Thales Alenia Space,Symbolic synthesis of observability requirements for diagnosability
12," Dipartimento di Ingegneria Informatica, Automatica e Gestionale, SAPIENZA Università di Roma, Roma, Italy"," Dipartimento di Ingegneria Informatica, Automatica e Gestionale, SAPIENZA Università di Roma, Roma, Italy",Ontology-based data access with dynamic TBoxes in DL-lite
13," Institute of Information Systems, Vienna University of Technology"," Institute of Information Systems, Vienna University of Technology",Query rewriting for horn-SHIQ plus rules
14," Department of Computer Science, Sun Yat-sen University, Guangzhou, China"," Department of Computer Science, Sun Yat-sen University, Guangzhou, China",A first-order interpreter for knowledge-based golog with sensing based on exact progression and limited reasoning
15," Charles Darwin University, Australia"," Vienna University of Technology, Austria",The parameterized complexity of abduction
16, The University of New South Wales and Vienna University of Technology, Vienna University of Technology,On finding optimal polytrees
17," Department of Computer Science and Oxford-Man Institute of Quantitative Finance, University of Oxford, UK"," Department of Computer Science, University of Oxford, UK",Equality-friendly well-founded semantics and applications to description logics
18," School of Computer Science and Engineering, University of New South Wales, Australia"," School of Information Technology and Electrical Engineering, University of Queensland, Australia",Probabilistic alternating-time temporal logic of incomplete information and synchronous perfect recall
19," School of Computer Science and Engineering, University of New South Wales, Australia"," School of Computer Science and Engineering, University of New South Wales, Australia",Synthesizing strategies for epistemic goals by epistemic model checking: an application to pursuit evasion games
20," Department of Computer Scinece, University of Oxford, Oxford, UK"," Department of Computer Scinece, University of Oxford, Oxford, UK",Benchmarking ontology-based query rewriting systems
21," School of Computing, Informatics and Decision Systems Engineering, Arizona State University, Tempe, AZ"," Siemens Corporation, Corporate Research and Technology, Princeton, NJ",Reformulating temporal action logics in answer set programming
22," Dept. of Computer Science, Ben-Gurion University of the Negev, Beer-Sheva, Israel"," Dept. of Computer Science, Ben-Gurion University of the Negev, Beer-Sheva, Israel",Compiling model-based diagnosis to Boolean satisfaction
23," Key Laboratory of Computer Network and Information Integration of State Education Ministry, School of Computer Science and Engineering, Southeast Univ. and Key Laboratory of Symbolic Computation and Knowledge Eng. of Ministry of Education, Jilin Univ., Changchun, P.R. China"," School of Computing and Information Technology, Griffith University, Australia",Conflict-based belief revision operators in possibilistic logic
24," Computer Science Department, Technion-Israel Institute of Technology, Haifa, Israel"," Computer Science Department, Technion-Israel Institute of Technology, Haifa, Israel",Concept-based approach toword-sense disambiguation
25," Department of Computer Science, University of Rochester, Rochester, NY"," Microsoft Research, One Microsoft Way, Redmond, WA",Far out: predicting long-term human mobility
26," State Key Laboratory of Computer Science, Institute of Software, Chinese Academy of Sciences, Beijing, China"," School of Computing and Information Technology, Griffith University, Brisbane, QLD, Australia",FLP semantics without circular justifications for general logic programs
27," Information Systems Engineering, Ben Gurion University, Beer-Sheva, Israel"," Department of Computer Science, University College Cork, Cork, Ireland",Exploring the duality in conflict-directed model-based diagnosis
28," Guizhou University, Guiyang, China"," University of Alberta, Edmonton, Canada",A well-founded semantics for basic logic programs with arbitrary abstract constraint atoms
29," Department of Computer Science, Cornell University"," Computer Science Department, University of California, Los Angeles",Basing decisions on sentences in decision diagrams
