,first-author-affiliation,last-author-affiliation,title
21, Intel Corporation and Carnegie Mellon University, University of Pittsburgh,Sequences of mechanisms for causal reasoning in artificial intelligence
22," DIAG, Sapienza Università di Roma, Roma, Italy"," DIAG, Sapienza Università di Roma, Roma, Italy",Bounded epistemic situation calculus theories
23," Sapienza Università di Roma, Roma, Italy"," Rice University, Houston, TX",Linear temporal logic and linear dynamic logic on finite traces
24," School of Computing Science, Simon Fraser University, Burnaby, BC, Canada"," Dept. of Computer Science, University of Toronto, Toronto, ON, Canada",A formal account of nondeterministic and failed actions
25," Institute of Information Systems, Vienna University of Technology, Vienna, Austria"," Institute of Information Systems, Vienna University of Technology, Vienna, Austria",Data repair of inconsistent DL-programs
26," IRIT-CNRS, Univ. Paul Sabatier, Toulouse, France"," CRIL-CNRS, Univ. Artois, Lens, France",Towards a knowledge compilation map for heterogeneous representation languages
27," IRIT-CNRS, Université de Toulouse, France"," IRIT-CNRS, Université de Toulouse, France and CRIL-CNRS, Université d'Artois, Lens, France","Semiring labelled decision diagrams, revisited: canonicity and spatial efficiency issues"
28," Université de Toulouse, FR"," Universidad de Málaga, SP",FQHT: the logic of stable models for logic programs with intensional functions
29," DIMES, University of Calabria, Rende, CS, Italy"," DIMES, University of Calabria, Rende, CS, Italy",On the complexity of probabilistic abstract argumentation
30," Research School of Computer Science, The Australian National University, Canberra, Australia"," Research School of Computer Science, The Australian National University, Canberra, Australia",Representation and reasoning about general solid rectangles
31," Universität Potsdam, Germany"," Universität Potsdam, Germany",Advanced conflict-driven disjunctive answer set solving
32," School of Computer Science and Engineering, The University of New South Wales, Sydney, Australia"," School of Computer Science and Engineering, The University of New South Wales, Sydney, Australia",A strongly-local contextual logic
33," DIMES, Università della Calabria, Rende, CS, Italy"," DIMES, Università della Calabria, Rende, CS, Italy",Bounded programs: a new decidable class of logic programs with function symbols
34," Department of Computer Science, University of Oxford"," Department of Computer Science, University of Oxford",Iterated boolean games
35, Harvard University, Harvard University,Implicit learning of common sense for reasoning
36," CRIL-CNRS, Université d'Artois, Lens, France"," CRIL-CNRS, Université d'Artois, Lens, France",Knowledge compilation for model counting: affine decision trees
37," Vienna University of Technology, Austria"," Vienna University of Technology, Austria",Parameterized complexity of optimal planning: a detailed map
38, Imperial College London," Friedrich-Alexander Universität, Erlangen-Nürnberg",Syntactic labelled tableaux for Łukasiewicz fuzzy ALC
39," Dept. of Computer Science, RWTH Aachen, Aachen, Germany"," Dept. of Computer Science, University of Toronto, Toronto, Ontario, Canada",Decidable reasoning in a logic of limited belief with introspection and unknown individuals
40," University of Bremen, Germany"," University of Bremen, Germany",StarVars: effective reasoning about relative directions
41," School of Computing, Informatics and Decision Systems Engineering, Arizona State University"," Department of Computer Science, Univeristy of Texas at Austin",Action language BC: preliminary report
42," School of Computing, Informatics and Decision Systems Engineering, Arizona State University, Tempe"," School of Computing, Informatics and Decision Systems Engineering, Arizona State University, Tempe",Answer set programming modulo theories and reasoning about continuous changes
43," Department of Computer Science, Sun Yat-sen University, Guangzhou, China"," Department of Computer Science, Sun Yat-sen University, Guangzhou, China",Reasoning about state constraints in the situation calculus
44," Rensselaer Polytechnic Institute, Troy, NY"," Rensselaer Polytechnic Institute, Troy, NY",Analogico-deductive generation of Gödel's first incompleteness theorem from the liar paradox
45," Department of Computing, Imperial College London, UK"," Department of Computing, Imperial College London, UK",An epistemic Halpern-Shoham logic
46," Department of Computer Science, University of Oxford, Oxford, United Kingdom"," Department of Computer Science, University of Oxford, Oxford, United Kingdom",Preference-based query answering in datalog+/- ontologies
47," Fachbereich Informatik, Universität Bremen, Germany"," Department of Computer Science, University of Liverpool, UK",Ontology-based data access with closed predicates is inherently intractable (sometimes)
48," Department of Computer Science, University of Oxford"," Department of Computer Science, University of Oxford",Computing stable models for nonmonotonic existential rules
49," Institute for Software Technology, Graz University of Technology, Graz, Austria"," Institute for Software Technology, Graz University of Technology, Graz, Austria",The route to success: a performance comparison of diagnosis algorithms
50," Vienna University of Technology, Austria"," Vienna University of Technology, Austria",Backdoors to abduction
51," Institute for Software Technology, Graz University of Technology, Graz, Austria"," Institute for Software Technology, Graz University of Technology, Graz, Austria",Behavioral diagnosis of LTL specifications at operator level
52," Computer Science, University of British Columbia"," Electrical Engineering & Computer Science, Oregon State University",Cyclic causal models with discrete variables: Markov Chain equilibrium semantics and sample ordering
53," Università di Pisa, Italy"," Università di Pisa, Italy",Learning from polyhedral sets
54," Research School of Computer Science, The Australian National University, Canberra, ACT"," Research School of Computer Science, The Australian National University, Canberra, ACT",Efficient extraction and representation of spatial information from video data
55," Cardiff University, United Kingdom"," QCIS, FEIT, University of Technology Sydney, Australia",Combining RCC5 relations with betweenness information
56," Cardiff University, United Kingdom"," Université Paul Sabatier, CNRS, IRIT, Toulouse, France",Interpolative reasoning with default rules
57," CENTRIA & Departamento de Informática, Universidade Nova de Lisboa, Caparica, Portugal"," CENTRIA & Departamento de Informática, Universidade Nova de Lisboa, Caparica, Portugal",On condensing a sequence of updates in answer-set programming
58," Institute of Artificial Intelligence, Ulm University, Germany"," derivo GmbH, Germany",Nominal schema absorption
59," School of Computing, University of Leeds, U.K."," School of Computing, University of Leeds, U.K.",Granular description of qualitative change
60," Simon Fraser University, Canada"," Simon Fraser University, Canada",A rational extension of stable model semantics to the full propositional language
61," University of Montpellier, France"," University of Montpellier, France",Compact rewritings for existential rules
62," Sapienza University of Rome, Rome, Italy"," Sapienza University of Rome, Rome, Italy",A classification of first-order progressable action theories in situation calculus
63," Department of Philosophy, Peking University"," Department of Computer Science, Université de Rennes 1, INRIA",An alternative axiomatization of DEL and its applications
64," Department of Philosophy, Peking University"," Department of Philosophy, Peking University","Knowing that, knowing what, and public communication: public announcement logic with Kv operators"
65," Dept. of Computing, Mathematics and Physics, Bergen University College, Norway"," Dept. of Information Science and Media Studies, University of Bergen, Norway",Multi-agent subset space logic
66," Department of Computer Science, Guizhou University, China"," Guizhou Academy of Sciences, Guiyang, China",Forgetting for answer set programs revisited
67," Department of Computer Science, University of Freiburg, Freiburg, Germany"," Department of Computer Science, University of Freiburg, Freiburg, Germany",Transition constraints: a study on the computational complexity of qualitative change
68," RMIT University, Melbourne, Australia"," RMIT University, Melbourne, Australia",Supremal realizability of behaviors with uncontrollable exogenous events
69," Dept. of Computer Science, Sun Yat-sen University and Qiannan Normal College for Nationalities, Guizhou, China"," Dept. of Computer Science, Sun Yat-sen University, Guangzhou, China",Multi-agent epistemic explanatory diagnosis via reasoning about actions
70," Institute for Theoretical Computer Science, Technische Universität Dresden, Germany"," Institute for Theoretical Computer Science, Technische Universität Dresden, Germany",Most specific generalizations w.r.t. general EL-TBoxes
71," Artificial Intelligence Research Group, School of Computing, Engineering and Mathematics, University of Western Sydney, Australia"," Artificial Intelligence Research Group, School of Computing, Engineering and Mathematics, University of Western Sydney, Australia",First-order expressibility and boundedness of disjunctive logic programs
72," School of Computing, Engineering, and Mathematics, University of Western Sydney and School of Computer Science and Engineering, University of New South Wales, Australia"," School of Computing, Engineering, and Mathematics, University of Western Sydney, Australia",Definability of horn revision from horn contraction
